"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NCU09901",277.991278896731,-1.00569234805312,0.336828667953943,-2.98576826658542,0.00282866908345726,0.0201110456559498
"NCU09909",321.619140156531,2.48975776637503,0.675081932050314,3.6880823618154,0.000225950518802492,0.00268664071310106
"NCU09910",196.951861500876,1.30418734104995,0.383893665156042,3.39726194887804,0.000680637787410827,0.00657155783745153
"NCU09911",2068.01314163148,-1.72367653025393,0.420959162475278,-4.09464072504932,4.22823535173282e-05,0.000703855384844489
"NCU09914",60.8574057903106,-1.17853128772329,0.45325193935227,-2.60016821860156,0.00931780723048089,0.0498412347979463
"gh3-2",755.43009877841,1.03390373932869,0.279503167341753,3.69907700568028,0.000216384946871612,0.00261149582755676
"NCU08055",7108.46836986544,1.36193178238903,0.461718197625806,2.94970349748439,0.00318079024073608,0.0219831995521165
"NCU08058",14.9042709214326,-2.56973586102126,0.874085842845865,-2.93991246060532,0.0032830498651198,0.0225044891746656
"NCU08076",204.788484465832,2.64273222697519,0.331677972090744,7.96776527038149,1.61569376882181e-15,2.91547855828921e-13
"NCU08085",9.77607541948682,4.08512496801659,0.840522390396764,4.86022147023142,1.17254505483739e-06,3.48336077060154e-05
"NCU08087",20.9778597031368,-4.94990457738273,1.11780836361968,-4.42822288549888,9.50126903245417e-06,0.000204309025631058
"NCU10622",158.143321868655,-1.54620782293696,0.395668718642791,-3.90783438286633,9.31271051300893e-05,0.00132402662794141
"NCU08097",45.1214222088858,1.45855890431751,0.561062720458187,2.59963610329766,0.00933226632065485,0.0498504845883617
"NCU08121",242.76067924558,-1.30075358830674,0.400962899128442,-3.24407467906418,0.00117832848309771,0.0101487613776168
"NCU07509",412.760187542455,-1.44159459023357,0.249482480022863,-5.778339986445,7.54412442842518e-09,4.23064931341499e-07
"NCU16311",78.385376731426,-1.69304318145603,0.640564502338067,-2.64304870981206,0.00821632141957888,0.0452272424777846
"NCU07502",313.131960167987,2.01007512825878,0.311940916992315,6.44376873556572,1.16542627415378e-10,1.00465988187096e-08
"NCU07497",232.389859461313,-1.17219221296769,0.379154683562893,-3.0915936523655,0.00199085170863706,0.0153282880756705
"NCU07495",2035.58728159324,-1.10069027062549,0.288137119787717,-3.82002246512501,0.000133439519733738,0.00174338100545229
"NCU07494",479.675116448587,-1.51273221162936,0.487357706318745,-3.10394642788308,0.00190957904293329,0.0147850727021018
"NCU16314",5.30114876084694,2.28469237380826,0.875021613929426,2.61101250236378,0.00902745933956014,0.0485301335876688
"NCU07474",1222.59846871907,2.07260446721606,0.58511301661521,3.54222929307874,0.000396760428503116,0.00423752426681149
"NCU07473",1210.67686294772,1.25487090419195,0.476210165278586,2.63511994427469,0.0084107556310039,0.046039664999377
"NCU07454",776.540209793017,1.64369379814769,0.413363969203802,3.97638381814864,6.99711595928547e-05,0.00104902413954815
"mig-2",416.07339830968,-3.68927488760921,1.0413441567474,-3.5428007769617,0.000395901664647209,0.00423303496364209
"NCU07441",519.575415698755,-3.43866006283939,0.633128377720384,-5.43122087691044,5.59698067998098e-08,2.44519676313196e-06
"NCU07439",9028.44925013016,-1.77082451629353,0.315718697572581,-5.60886805218889,2.03654212393037e-08,9.93071424573116e-07
"tcu-3",898.701021347761,2.79603266080214,0.671381365896419,4.16459675950183,3.11903330429431e-05,0.000549530411550393
"NCU09078",158.662400157903,-1.42161364692167,0.483310808853286,-2.94140669085101,0.00326725260592917,0.0224521878364741
"NCU14002",86.9334674585529,-3.67507090905093,0.405108138697457,-9.07182689754735,1.17037929821976e-19,4.91304874970077e-17
"NCU16318",2812.98175975168,-3.57049076738946,0.618852726121329,-5.76953225974712,7.94918604829141e-09,4.38567950264306e-07
"NCU09087",48.7169938577122,1.98252830263799,0.474228759312998,4.18053157617438,2.90828420995652e-05,0.000515219890773031
"NCU09090",1414.61040566273,-1.76921858286414,0.299392736861119,-5.90935705860106,3.43445546693814e-09,2.00967682019926e-07
"NCU09094",145.710643379797,-2.14108390105607,0.558101226330716,-3.83637196988942,0.000124865242979359,0.00166286058064235
"NCU09099",29.9737464765345,-3.12126912538857,1.16607511775257,-2.67673075076359,0.00743443525896255,0.0419272619306562
"NCU09102",279.803447766119,1.5236528448016,0.329829780987671,4.61951264752092,3.84642434812356e-06,9.42569215257182e-05
"NCU16320",7.71477933517233,3.25951363697386,1.11440891466486,2.92488115814662,0.00344587792483955,0.023429543214314
"NCU14003",8.04666456914037,-3.45629342475536,1.02877575973674,-3.35961786817355,0.000780503489570039,0.00733764478266673
"chit-1",1419.13380667873,-3.98608409241477,0.965495029046102,-4.12853921822154,3.6507517772019e-05,0.000622756332312444
"sad-1",21.1162258896549,-3.57299202030091,1.32882542302689,-2.68883478475458,0.00717018969100494,0.040794449891958
"NCU16321",10.8513065642246,-4.13064584372228,1.3658207979146,-3.02429561039717,0.00249212799919298,0.0183535437316615
"NCU02175",1830.46088539547,1.86320705634573,0.58970849638952,3.15953910746272,0.00158018891768977,0.0127671330546399
"NCU02174",805.291748088084,-1.53386638404902,0.553075317006464,-2.7733408757981,0.00554839678873519,0.0335650194205753
"krev-1",643.643589966607,-1.04565936780189,0.349564692664696,-2.99131860209031,0.00277775515372242,0.0199080141582292
"NCU16327",13.5435475033268,-1.7383279771052,0.643783193112635,-2.70017607744703,0.00693027869509058,0.0397975000135489
"NCU02157",1622.25014459802,-2.45175424137018,0.585333076156091,-4.18864803860217,2.80621226560926e-05,0.000503605565510361
