"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NCU10129",481.128207588157,0.321511078103484,0.162778651835956,1.97514277503352,0.0482519477808011,0.0962515846026983
"NCU09901",307.553502614652,-0.635023140235485,0.163312304271437,-3.88839740562372,0.000100908307716159,0.00044928222721242
"NCU09903",701.615793119696,-1.90830173013286,0.176597716735005,-10.805925271369,3.22687156782822e-27,3.7993424867133e-25
"NCU11134",4.67948244107215,-0.153648210763868,1.21627132899345,-0.126327248781753,0.899472887630806,0.932725120075568
"NCU09904",858.960829675317,-1.56033343268228,0.473041447787401,-3.29851314294035,0.000971983297951743,0.00335569898637508
"NCU14001",23.7370262504598,1.143548190717,0.357222653580299,3.20121968541376,0.0013684715365803,0.00453951758064914
"NCU09906",3914.111639481,-2.17346874981337,0.52704171322517,-4.12390271068505,3.725062862698e-05,0.000184167571392177
"NCU09907",25.8050199358741,0.580904506711795,1.02385761459356,0.567368448924804,0.570463881222182,0.68719389102134
"NCU09908",3.15173203749982,0.377172110330411,1.43138698697013,0.263501145227529,0.792164340968059,0.858716630108595
"NCU09909",1571.52477394043,2.75279066908554,0.300586515295569,9.15806441409622,5.28364747944065e-20,2.94679216441085e-18
"NCU09910",310.187810954524,-0.406073737130848,0.187575656838321,-2.16485307302354,0.0303989389038156,0.0654434944301782
"NCU09911",2384.25520172456,1.19519203373921,0.204238374295656,5.851946471181,4.85853012287373e-09,5.21799569615392e-08
"NCU09912",499.442278633057,0.384037194455643,0.134759762357367,2.84979127105628,0.0043747928540171,0.0124433043390281
"NCU09913",202.224570940262,1.40136346042123,0.206544505001909,6.78480146643593,1.16246256384914e-11,1.91144921921193e-10
"NCU09914",53.9705920435525,0.666043937648384,0.395532238007072,1.68391820854935,0.0921974768338379,0.164506517598562
"NCU10501",11.3779425431228,0.446330422880831,0.812161177902703,0.549558923800593,0.582621939009726,0.696648123412206
"NCU08049",241.954582959044,0.96648371108877,0.200698259268971,4.81560584834726,1.46753946330037e-06,9.95442664402248e-06
"NCU08050",139.911358925008,1.22581928387701,0.255180596018769,4.80373234878272,1.55734977371892e-06,1.05112843538269e-05
"NCU08051",368.084329653415,-0.762948123183107,0.166099429795411,-4.59332174784013,4.36245663056835e-06,2.67899220127047e-05
"NCU16303",2.33154485798055,0.370677421771959,1.51725837528919,0.244307382189476,0.806992766517456,NA
"NCU08052",3696.19880096434,-1.33190475213339,0.508163404854269,-2.62101666395154,0.00876679766250552,0.0226214689684294
"NCU08053",1134.5339643451,-0.135165376625585,0.158064573003724,-0.855127585245814,0.392480519772268,0.521176095386817
"NCU08054",1274.58570976652,-0.127628499969122,0.123460056985064,-1.03376349473549,0.301246741479692,0.424918408174908
"NCU08055",8554.34748106817,-1.17509208624956,0.175012117186499,-6.71434701288335,1.88910258192339e-11,3.00774145639455e-10
"NCU08056",250.421232446456,0.0131875793189332,0.196904518510978,0.0669744880344022,0.94660201318576,0.964811734503857
"NCU08057",650.967949214625,0.968100346680066,0.194884692436429,4.96755458100362,6.78024780692501e-07,4.89502069149461e-06
"NCU08058",39.1542119570461,1.01922558628266,0.34823034505204,2.92687182712451,0.00342389954354734,0.0100907694520429
"NCU08059",2.47350242923254,-0.683438488063109,1.4256567815214,-0.479385008314396,0.631664756653685,NA
"NCU08060",72.3650692976535,0.118017484155535,0.222994256388941,0.529240017508307,0.596638959670371,0.709317596406922
"NCU08062",73.4582159078095,-0.701408768232378,0.253735716575945,-2.76432808789235,0.0057040154822351,0.0156679710985242
"NCU08063",590.001258534418,-0.574606492834796,0.153984545508088,-3.73158547137846,0.000190278427866744,0.000795217075620129
"NCU08064",1238.32948333711,0.111805814283273,0.160090691381767,0.698390476787004,0.484933030372583,0.607488021891938
"NCU08065",238.603164608207,0.364050926793798,0.179611482710128,2.02688002626944,0.0426746836727685,0.087186901925277
"NCU08066",2046.79151929547,0.315285264392298,0.139154660775864,2.26571832114288,0.0234686350628371,0.052700817658177
"NCU10696",236.653915000057,-0.445273222704047,0.163178356059329,-2.72875173801942,0.0063574545575745,0.0172051771043099
"NCU08067",1625.94359052565,-0.220090413636918,0.110282962412315,-1.99568826247218,0.0459678654811369,0.0926644542577896
"NCU08068",145.16806739828,-0.528988376102314,0.213537282332723,-2.4772647208185,0.0132393665550182,0.0321609370441185
"NCU08069",89.754624702887,0.0397112920138859,0.264145802273147,0.150338531493381,0.880497534691812,0.919311707631162
"NCU08070",2677.23798965428,-0.515353967393509,0.113388051302983,-4.54504651479051,5.4923123870294e-06,3.30057865375548e-05
"NCU08071",908.995036057603,-0.332900889649778,0.148795897845896,-2.23729884001611,0.0252668149892363,0.0561177490806583
"NCU15001",2.38316317219265,0.372203051526754,1.49727070600263,0.248587680260206,0.803679739138484,NA
"NCU08072",1509.5239705479,0.105480656399637,0.128713308215225,0.819500779385298,0.412500757470375,0.540981810230331
"NCU08073",23.2535212859139,0.779870065114952,0.411466335863761,1.89534354852586,0.0580469022767737,0.111746731330963
"NCU08074",6.25564001564447,0.680801198346654,1.06022512068973,0.642128907400117,0.52078948797096,0.641784383871178
"NCU08075",5.39446077239794,1.09914163729981,0.929160888346796,1.18294006031124,0.236832903494913,0.351435413199157
"NCU08076",240.70069321597,-0.134079912849563,0.17761637113467,-0.754884879096551,0.45031805926749,0.5750011154417
"NCU08077",12.472264526457,-0.467645282038899,0.989098392250085,-0.472799557357545,0.636356189910931,0.744417690701474
"NCU08078",10.0253676368072,0.386271167959972,1.30487384122546,0.296021849589083,0.767213395237944,0.8464387684321
"NCU08079",3.34784319438953,0.521770214312329,1.22259504729385,0.42677272042549,0.66954487773749,0.773056840070513
"NCU08080",2.37794180548483,-0.153343775814183,1.47454156874591,-0.103994203394755,0.917173948649897,NA
"NCU16305",2.61782205560138,-0.152349362710767,1.45228148358459,-0.104903467015727,0.916452407869793,NA
"NCU08081",2.39819446968795,0.369923961983346,1.52708215663647,0.242242344575708,0.808592385702802,NA
"NCU08083",2.68108162162232,0.372891276711873,1.48819613955982,0.250565948129772,0.802149711423147,NA
"NCU08084",8.60646988087991,-0.527873333171353,1.15795499441198,-0.455866882321634,0.648485705611933,0.754957052541627
"NCU08085",18.9805776480788,1.85132324416408,1.14386374084068,1.61848232273141,0.105558693406127,0.18400900365824
"NCU08086",7.1482596022638,-0.144195528632389,1.31028122501919,-0.110049297722539,0.912370278381326,0.940881849580743
"NCU08087",5.87332357611393,1.43957704442094,1.16479478776625,1.23590615234606,0.216493449868939,0.327781875123047
"NCU08089",13.1103378185871,1.16346192295649,0.565029768054028,2.05911615411604,0.0394831126903696,0.081461487093199
"NCU16306",827.254035041425,0.241206393131888,0.190503976644758,1.26614886145751,0.205459792052962,0.314118313050513
"NCU08090",823.960652735573,0.577907307568565,0.161943103975602,3.56858238098013,0.000358918002048893,0.00140057323467279
"NCU10622",122.509267329944,-0.594659785443968,0.219900730775221,-2.70421923268559,0.00684651015486851,0.0183310408048796
"NCU08091",717.69384401653,0.131424328393255,0.156933392645351,0.837452923038864,0.402338028345365,0.530865768722986
"NCU08092",9044.21630517876,0.44307621109875,0.143706184373085,3.08320907017091,0.00204781231439695,0.00646260292601048
"NCU08093",10416.0920458076,-0.335833070080501,0.0921099208999207,-3.64600324046951,0.000266350617491366,0.00107543854319016
"NCU08094",2162.73037849762,0.615660020049818,0.16109169094051,3.82179873124043,0.000132481799631343,0.000572732554212986
"NCU08095",1504.92911534574,0.282254607118044,0.271044360325988,1.0413594541446,0.297708752878381,0.421378506411565
"NCU08096",30.4279643828685,0.502723438607976,0.422773454528702,1.18910833502638,0.23439703889014,0.34896106148849
"NCU16307",6.17768379544543,-0.162083724637737,0.798700322334292,-0.202934342337598,0.839186351420537,0.889935007532159
"NCU08097",71.1128434748057,0.613143016891769,0.26497142019745,2.31399679420094,0.0206678979899224,0.0473366337968034
"NCU08098",60.47789530106,0.72783257663108,0.293602207533113,2.47897515058361,0.0131760485322354,0.0320234390550278
"NCU08099",130.801242253991,-0.350062771426591,0.425056618713835,-0.823567393176548,0.410185409571058,0.538537754829182
"NCU08100",68.3353871848652,-0.629389161204382,0.306990420648792,-2.05019153325448,0.0403457438921869,0.0829798058011185
"NCU08101",2.62752632972742,0.100831877964065,1.34647639938233,0.0748857373291644,0.940305624653552,NA
"NCU15002",2.33154485798055,0.370677421771959,1.51725837528919,0.244307382189476,0.806992766517456,NA
"NCU15003",2.35461432345917,0.371462158199904,1.50698159639436,0.246494156988164,0.805299726982428,NA
"NCU08102",4.5457414205087,1.82623123963904,1.22042006365175,1.49639562149985,0.134550589887486,0.224729620986133
"NCU08103",4.34578407949754,0.0924747503596553,1.37278711730529,0.0673627754761992,0.946292902715087,0.96470287687801
"NCU08105",2.50224228242844,0.372246833107972,1.496655969358,0.248719038128482,0.803578121226605,NA
"NCU08106",2.8633316633684,0.218218117564549,1.34949004864728,0.161704132448616,0.871538850150488,NA
"NCU08107",2.41797993815758,0.371700315800956,1.50384305669796,0.247166959441307,0.804779014661447,NA
"NCU08109",3.38039696445583,0.378006362022609,1.42019005023268,0.266166040214602,0.790111335895873,0.858608097046825
"NCU08110",1393.12497412887,-0.172832833650538,0.16016624972507,-1.07908397647575,0.280550293646847,0.402532556483867
"NCU08111",564.616288852197,0.149081919300046,0.18461611887012,0.80752385118077,0.419364738729721,0.547349324382831
"NCU08112",292.482097816933,0.174787996717612,0.167987174781256,1.0404841735401,0.298115013169197,0.421725386180065
"NCU08113",30.5656017006819,0.417117868283425,0.430240788097528,0.969498661732816,0.332296447606964,0.457435222405834
"NCU08114",31.4463391210438,0.552245236264807,0.325361662791529,1.69732731117326,0.0896347965745636,0.160776199911908
"NCU08115",169.524149361908,-0.153987911908455,0.2304138863915,-0.668310032524738,0.503935710609778,0.625832728658338
"NCU08116",4.91352275466529,0.0384417900243354,1.0795997030881,0.0356074477552893,0.97159536963931,0.981267080403484
"NCU08117",308.383550962673,0.0942473641053697,0.203690216118824,0.462699514494058,0.643579766339162,0.750926627158856
"NCU08118",590.466899771537,-0.812977906069,0.21214566110908,-3.83216843473876,0.000127018724610236,0.000553393136869722
"NCU08119",775.938816000596,-0.704739446452062,0.139072515504212,-5.06742431383374,4.03234752280506e-07,3.02330961674464e-06
"NCU08120",768.06837986121,0.651527123809239,0.18203022763038,3.57922490286719,0.000344614801323745,0.00134917543523175
"NCU08121",233.234104985109,0.375556474081471,0.193797380283096,1.93788209898846,0.0526376084095734,0.10312677142014
