"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NCU10129",437.588400084374,-1.27543954982698,0.516491388772296,-2.46943042527526,0.0135328331641751,0.0394334499300456
"NCU09906",2439.39772774791,-3.52178897961458,1.15217635960456,-3.05664054834738,0.00223832516346765,0.00874412039526921
"NCU09909",321.619140156531,-4.01641390035447,0.794942403142434,-5.05245900140369,4.36157999446898e-07,5.65198458997545e-06
"NCU09911",2068.01314163148,-3.22826571586434,0.428729782137056,-7.52983779147008,5.08033946287996e-14,2.89834963948328e-12
"NCU09914",60.8574057903106,-2.77900676202784,0.572878600922913,-4.85095229172609,1.22870101393823e-06,1.43443332013304e-05
"NCU08051",476.966161465357,2.00059299022249,0.239564345355956,8.35096302519441,6.77086163796441e-17,5.29469706189441e-15
"NCU08057",583.94727324041,-2.87456182331402,0.469309397674136,-6.12508898726543,9.06329383765466e-10,2.25860270333422e-08
"NCU08067",1292.00245396634,1.04054286946638,0.212398804702853,4.8990052977092,9.63230475912648e-07,1.14815553837104e-05
"NCU08076",204.788484465832,1.56113994284262,0.347387136126525,4.49394862529978,6.99145022779013e-06,6.57878060334899e-05
"NCU08090",580.398013555665,1.11250149115551,0.303528787605162,3.66522562796474,0.000247120619955009,0.0013643524915471
"NCU08094",1883.35603990327,-3.53149598215894,0.633886792530223,-5.57117773043136,2.53023045219971e-08,4.38009931906557e-07
"NCU08111",304.688187173348,-1.47257387145268,0.372182370549321,-3.95659221923715,7.60265467725953e-05,0.000507085886598685
"cdt-2",886.8121278283,6.43865366376635,0.424356322170197,15.1727530082231,5.35814418965697e-52,8.10062099072974e-49
"NCU08117",146.274163327427,-2.68876852167419,0.675100089815876,-3.98277020287097,6.81166118049363e-05,0.000464081518652189
"NCU08120",818.252007280572,-3.63832971314078,0.741636050977853,-4.90581560637945,9.30399021147412e-07,1.1146622822154e-05
"NCU08121",242.76067924558,-1.57065109280675,0.425260578707219,-3.6933851183232,0.000221288503955939,0.00124214605159921
"NCU07509",412.760187542455,-2.16403829950967,0.272188887056226,-7.95050203156402,1.85757194446487e-15,1.23897316972359e-13
"NCU16311",78.385376731426,1.9184167248829,0.634711411237947,3.0225023387262,0.00250694145639688,0.00957896628095033
"NCU07506",700.773534250218,-1.21794528993143,0.330332856824636,-3.68702435972938,0.000226891644965301,0.00126966940868615
"major facilitator superfamily transporter protein MFS1",597.361176954841,-1.05225564976993,0.326388444579619,-3.22393659225656,0.00126441393340222,0.00541269409622065
"NCU07503",1460.38406718748,-3.03425933934912,0.577317891479524,-5.25578608273001,1.47393535676689e-07,2.14263904186417e-06
"NCU07497",232.389859461313,-1.42732355219137,0.400670611661939,-3.56233651944421,0.000367568799511692,0.00190635596361953
"set-7",186.207836773339,1.44608462502744,0.415145500051488,3.48332000430714,0.000495236015252597,0.00244944705253888
"NCU07494",479.675116448587,-2.55960878751394,0.500411087637827,-5.11501213851291,3.13720780832261e-07,4.19110633715676e-06
"NCU07493",1060.18208121853,-2.13602594934384,0.621336745024241,-3.43779112767668,0.000586479898358809,0.00283127150506267
"NCU07491",3576.95227498425,1.59175621838263,0.552744584486812,2.87973191064454,0.00398013454794957,0.0143553878665808
"gh3-6",44.7998480598909,-2.49965636454641,0.785078554494011,-3.1839570068978,0.0014527658789415,0.00607152857669802
"gh18-8",159.822411741098,1.56724484623843,0.517863157465871,3.0263686915046,0.00247510297909123,0.009480297153493
"NCU07473",1210.67686294772,1.88822048446646,0.47720873673406,3.95680200113086,7.59598400102736e-05,0.000507013766543923
"NCU07472",407.455440127691,-1.27288906892066,0.338833039161939,-3.75668521602554,0.000172178850938175,0.00100414946031118
"NCU07471",2452.48941404295,-1.51094094373832,0.457632607088359,-3.30164616842216,0.000961192386475488,0.00428240478276972
"NCU07467",2769.25448970766,-2.6363367766438,0.651245286787074,-4.04814718836615,5.1624679358427e-05,0.000367861324792059
"NCU07466",1007.6282948129,-1.49563631378166,0.426750685383569,-3.50470746739953,0.000457109253192735,0.00228958477952032
"NCU07463",65.5785205762521,2.74554788420364,0.851817346728102,3.22316503033134,0.00126782486653006,0.00541962269759385
"rib-5",1146.3139041717,-2.2203543329581,0.432153074147573,-5.13788855335063,2.77842566530083e-07,3.77291904340477e-06
"NCU07453",1112.34406644547,-1.57805477490995,0.464025964178308,-3.40078981938941,0.000671914681535087,0.00317444691468999
"NCU07451",1628.53967778075,-1.69659241477646,0.540403346161809,-3.13949280075046,0.00169240573017085,0.00689349455697342
"NCU07449",1109.29957102185,3.89955924821429,0.631598307394974,6.17411288560607,6.65359907708025e-10,1.70695927471974e-08
"NCU07448",28.9255840880541,5.36923396699382,0.82012181864581,6.54687370207944,5.87540100426386e-11,1.87661135597456e-09
"vma-4",2997.51414060349,-1.26389912634202,0.25229369374357,-5.00963423852616,5.45335779277204e-07,6.92820847874442e-06
"NCU07443",1369.90764823212,2.03864806633375,0.397163786593817,5.13301598773076,2.85135675410744e-07,3.85464338547072e-06
"NCU07442",2084.66753897748,-2.29030253827465,0.570419607709312,-4.01511888322358,5.94158380522789e-05,0.000413313701665814
"NCU07441",519.575415698755,-1.5348007636072,0.636313446823484,-2.41202000565763,0.0158644110143452,0.0447747580308418
"NCU07436",107.991316179556,-1.96102166626644,0.405670802834309,-4.83402219870232,1.33801656137424e-06,1.54810564135532e-05
"NCU07435",844.584050063625,-1.10789690206909,0.325667361365355,-3.40192795932712,0.000669122736087328,0.00316455283579153
"pls-1",679.362553315736,1.07854892238213,0.266953042700428,4.04021962616274,5.34011702221677e-05,0.000378439074285377
