"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NCU10129",481.128207588157,1.0732943046119,0.168531970415026,6.36849080900683,1.90897209503911e-10,2.37629993207247e-09
"NCU09907",25.8050199358741,4.26583803814425,0.924880564044838,4.6123123395395,3.98214012150972e-06,2.26192836370849e-05
"NCU09909",1571.52477394043,2.44344633406626,0.30404042203013,8.03658381260938,9.23777698789132e-16,2.67089912562695e-14
"NCU09911",2384.25520172456,1.41991339242943,0.20673102026804,6.86840992991,6.49214422836667e-12,1.03148349034081e-10
"NCU09913",202.224570940262,1.53498873253465,0.218615621831696,7.02140459896494,2.1964877196935e-12,3.77310308464103e-11
"NCU09914",53.9705920435525,2.90360275378504,0.39081919127038,7.42952961021876,1.08984549590836e-13,2.31121605592848e-12
"NCU10501",11.3779425431228,2.8058505904914,0.782285796569196,3.58673339436403,0.00033484636383634,0.0012362219505257
"NCU08049",241.954582959044,0.713879361601284,0.215401403971342,3.31418156260607,0.000919118043371275,0.00300708817742457
"NCU08052",3696.19880096434,-2.50171726054872,0.509845063843073,-4.90681863562915,9.25655541366671e-07,5.98606632928018e-06
"NCU08054",1274.58570976652,-0.518985877483805,0.130272548348812,-3.98384682008517,6.78085900261131e-05,0.000294251412041763
"NCU08055",8554.34748106817,-1.09507035667181,0.175927691528117,-6.22454797854718,4.8294634365461e-10,5.59835003961392e-09
"NCU08057",650.967949214625,-1.11030571919179,0.211012538749975,-5.26179972891265,1.4265210364369e-07,1.07567689373778e-06
"NCU08058",39.1542119570461,1.35515177156567,0.371700790948947,3.64581352680468,0.000266547214478364,0.00100686615845112
"NCU08060",72.3650692976535,0.952696446906143,0.232568789781218,4.09640712239318,4.19611723897174e-05,0.000191179945299189
"NCU08063",590.001258534418,-0.62422251382474,0.163979616379457,-3.8067079775346,0.000140828867917603,0.000566347789355313
"NCU08064",1238.32948333711,-1.09982065839735,0.170033427193505,-6.4682614268882,9.91368800159669e-11,1.29398347590395e-09
"NCU08066",2046.79151929547,0.541517824244087,0.142363332679976,3.8037731630053,0.000142508685362428,0.00057199006643047
"NCU08068",145.16806739828,-0.876780532111767,0.236741707383636,-3.70353218197823,0.00021261819440975,0.000825732355173516
"NCU08084",8.60646988087991,5.11945437819139,0.864421160623482,5.92240751545101,3.17262237250813e-09,3.21988797111896e-08
"NCU08085",18.9805776480788,6.27075025395787,1.04585818430851,5.99579402641853,2.02493550328347e-09,2.12447347211576e-08
"NCU08086",7.1482596022638,4.77830951900469,1.07808419779211,4.43222294584278,9.32665054380131e-06,4.86433488771095e-05
"NCU08089",13.1103378185871,1.92437162720411,0.588967465929573,3.26736490302883,0.00108553662505724,0.00346827731218095
"NCU16306",827.254035041425,0.739262845483286,0.194859593179956,3.7938232006908,0.000148345319469851,0.00059278527418527
"NCU08092",9044.21630517876,0.72780369451515,0.144421129390255,5.03945439000463,4.66860868392076e-07,3.21342435780456e-06
"NCU08094",2162.73037849762,1.22503960842137,0.163439389341389,7.49537558453874,6.61087863098797e-14,1.45791128301123e-12
"NCU08097",71.1128434748057,1.49208348371235,0.275316688830918,5.41951702981831,5.97602575694048e-08,4.83488006506903e-07
"NCU08100",68.3353871848652,1.04974737939454,0.307644400365906,3.41221026011199,0.000644383889500836,0.00220925272836102
"NCU08110",1393.12497412887,-0.60998009405957,0.166696334171331,-3.6592292031607,0.000252975005966647,0.000962175682349627
"NCU08112",292.482097816933,0.891926293432338,0.175264102194912,5.08904152226464,3.59877815780177e-07,2.52422056117746e-06
"NCU08113",30.5656017006819,1.43374516835291,0.444338730892499,3.22669411571009,0.00125229255969333,0.00393408142726149
"NCU08117",308.383550962673,1.280040601268,0.208971108059655,6.12544295311189,9.04316681514292e-10,1.00607759668246e-08
"NCU08118",590.466899771537,-1.02731191200428,0.22321170508356,-4.60241057528637,4.17628894322151e-06,2.36141954686078e-05
"NCU08119",775.938816000596,-0.526894213747382,0.146312091753651,-3.60116657093882,0.000316792520254937,0.0011752399874881
"NCU08120",768.06837986121,0.6524015260517,0.189052946648243,3.45089318954429,0.000558734644681933,0.00194715303994622
"NCU07506",1002.19762146386,0.794395391826475,0.123489766458858,6.43288439687133,1.25204878306463e-10,1.60475221602588e-09
"NCU07505",426.326020649094,-0.568596107046994,0.155632976490975,-3.65344234793302,0.0002587479058769,0.000982254454905208
"NCU07503",4244.3906820934,0.837511122720025,0.215793560171306,3.88107560788734,0.000103995501223755,0.00043187442804654
"NCU07502",708.088223630171,-0.66463268323173,0.141224160967706,-4.70622504447883,2.52345942642773e-06,1.50740705436938e-05
"NCU07499",9.18579067428686,4.56094207020851,0.770584592372775,5.91880776666518,3.24283720039804e-09,3.27545688741598e-08
"NCU07497",634.858605521073,4.21457632267631,0.294883770575439,14.2923305492599,2.44295077661619e-46,8.378478766974e-44
"NCU07495",1637.36686613581,0.996574164873113,0.123070910104829,8.09756069914696,5.6072128613139e-16,1.65114267506629e-14
"NCU07493",1031.96526428081,0.653508839987884,0.148456841045311,4.40201229789352,1.072514761185e-05,5.54429928001354e-05
"NCU07491",2154.33428346793,-0.979741106408312,0.291089866829488,-3.36576850674852,0.000763307376960833,0.00255876480325327
