"","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7","logFC_ash1"
"CM002238.1.4928101.4928400",-1.7612558205916,-1.57994345320689,-1.7128281615076,-1.79300503498751,0
"CM002238.1.4928401.4928700",-1.66348606682411,-1.91645998607448,-2.24939561062513,-3.056595004423,0
"CM002238.1.4928701.4929000",0,-1.76458711854115,0,-2.98405298662389,0
"CM002238.1.4929001.4929300",0,0,0,-2.03367965930936,0
"CM002238.1.4929301.4929600",0,0,0,-2.61890253218729,0
"CM002238.1.4932301.4932600",0,0,0,-1.84656746215848,2.39957531212053
"CM002238.1.4932601.4932900",0,0,0,0,2.68345010402603
"CM002238.1.4933201.4933500",0,0,0,0,2.30814140649947
"CM002238.1.4933501.4933800",0,0,0,0,2.45495791670579
"CM002238.1.4933801.4934100",0,0,0,0,2.78104041831126
"CM002238.1.4934101.4934400",0,0,0,0,3.32293974912163
"CM002238.1.4934401.4934700",0,0,0,0,3.04108551006587
"CM002238.1.4934701.4935000",0,0,0,0,3.59710192111156
"CM002238.1.4935001.4935300",0,0,0,0,3.43979249738615
"CM002238.1.4935301.4935600",0,0,0,0,3.24383856069611
"CM002238.1.4935601.4935900",0,0,0,0,2.65390135613744
"CM002238.1.4942501.4942800",0,0,0,0,3.00767401403212
"CM002238.1.4942801.4943100",0,0,0,0,2.82775601941958
"CM002238.1.4943101.4943400",0,0,0,0,2.54784352578735
"CM002238.1.4943401.4943700",0,0,0,0,2.25159802596652
"CM002238.1.4943701.4944000",0,0,0,0,2.72501700181338
"CM002238.1.4944001.4944300",0,0,0,0,2.88441025338452
"CM002238.1.4946701.4947000",0,0,0,0,0
"CM002238.1.4961701.4962000",0,0,-2.36498570899182,-2.75489433297732,0
"CM002238.1.4962001.4962300",0,0,-2.19507301126008,-3.02330313101185,0
"CM002238.1.4962301.4962600",0,0,0,-1.96996580265094,0
"CM002238.1.4963801.4964100",0,0,-1.73991921689387,0,1.76689408585957
"CM002238.1.4964101.4964400",-1.72493611233648,0,-1.88713693098515,0,1.51029702384457
"CM002238.1.4965001.4965300",-1.89836622149856,-2.23710414849522,-2.38738724759506,-1.62237866528427,0
"CM002238.1.4965301.4965600",-2.18125633741564,-2.28431059515958,-3.49640445841078,-1.59144498708362,0
"CM002238.1.4967101.4967400",0,0,-1.69247701900971,-1.59853383548557,1.51128628933849
"CM002238.1.4967401.4967700",-1.70162479323886,-1.84477931724672,-2.02801782365142,-1.47520202052351,1.51455646927389
"CM002238.1.4967701.4968000",0,0,-2.33492541072112,-1.68380770936069,0
"CM002238.1.4968001.4968300",-1.60648540104084,-1.88265232673688,-1.50525426150516,0,0
"CM002238.1.4969501.4969800",0,-1.58098517083339,-1.45853524801691,-1.61744991569819,0
"CM002238.1.4969801.4970100",0,-1.59110711524413,-1.60894943062293,-2.02880594648139,0
"CM002238.1.4971301.4971600",0,0,-1.87575346891394,-2.02113975891623,0
"CM002238.1.4971601.4971900",0,-1.51797563980306,-1.66722184207359,-1.81045303681635,0
"CM002238.1.4971901.4972200",0,-2.00310077522128,-1.5801012061809,-1.50882771553464,0
"CM002238.1.4972201.4972500",0,0,-1.59352643136727,-1.39280404065755,1.48455396808806
"CM002238.1.4972501.4972800",0,0,0,-1.2073713367566,1.48668676080331
"CM002238.1.4975501.4975800",0,0,-1.71085362133258,0,0
"CM002238.1.4975801.4976100",0,0,0,-2.15871649952805,0
"CM002238.1.4976101.4976400",0,0,0,-2.44077172787905,0
"CM002238.1.4980301.4980600",-1.5647192953998,-1.61003787888427,-2.0758968482376,-1.79070723911784,0
"CM002238.1.4980601.4980900",-1.99183962733038,-1.65965383646689,-2.01515262909121,-1.43820258336214,0
"CM002238.1.4980901.4981200",-1.45159447133741,-1.65263441486634,-2.04911460940757,-2.07503572516431,0
"CM002238.1.4981201.4981500",0,0,0,-1.61075622667825,0
"CM002238.1.4981501.4981800",0,-1.69395386010838,-1.63668840489602,0,0
"CM002238.1.4981801.4982100",-1.58670836503693,0,-1.75828663103316,-1.44084316747596,0
"CM002238.1.4983301.4983600",-1.54607022233998,0,0,-1.97051207370303,0
"CM002238.1.4983601.4983900",0,-1.91983537199319,-1.59040414008845,-1.53380242155534,1.40881003195085
"CM002238.1.4983901.4984200",0,0,-1.71515371000506,-1.42887827631265,1.92375433361028
"CM002238.1.4984201.4984500",0,-1.73714313968909,-1.96742954514177,0,1.68375115414871
"CM002238.1.4984501.4984800",0,0,-2.01854741311754,-1.31806883840808,1.32192030170157
"CM002238.1.4988101.4988400",0,0,-1.75216069319554,-1.51781094849877,0
"CM002238.1.4988401.4988700",0,0,-1.42098268080825,0,0
"CM002238.1.4991701.4992000",0,0,-2.17032815146807,-2.6601758230047,0
"CM002238.1.4992001.4992300",0,0,-1.82003091532061,-2.53028038737989,0
"CM002238.1.4992301.4992600",0,0,-1.41161821532954,-2.87906535841302,0
"CM002238.1.4992601.4992900",0,0,-1.34165584018155,-3.24363840106547,0
"CM002238.1.4994101.4994400",0,0,-1.47458891477356,-4.12511044906787,0
"CM002238.1.4994401.4994700",0,0,-1.67426083001407,-3.32164128031876,0
"CM002238.1.4994701.4995000",0,0,-1.37989392592431,-3.03877581094046,0
"CM002238.1.4995001.4995300",0,0,-1.69783439315907,-3.34028578884733,0
"CM002238.1.4995901.4996200",0,0,-1.61687315021452,-3.38750865831437,0
"CM002238.1.4996201.4996500",0,0,-1.95847418153873,-3.35882097989326,0
"CM002238.1.4996501.4996800",0,0,-1.36613700152104,-2.76987148475002,0
"CM002238.1.4996801.4997100",0,0,-1.88953203380054,-3.72288438798972,0
"CM002238.1.4997101.4997400",0,0,-1.79401691477082,-2.79064049882333,0
"CM002238.1.4997401.4997700",0,0,-1.77790163918663,-2.81019788983042,0
"CM002238.1.4997701.4998000",0,0,-2.16247136460221,-3.16777454920047,0
"CM002238.1.4998001.4998300",0,0,0,-2.35288621181886,0
"CM002238.1.4998301.4998600",0,0,-1.74402226073923,-3.47154658996836,0
"CM002238.1.4998601.4998900",0,0,-1.68293686315742,-2.59407427844528,0
"CM002238.1.4998901.4999200",0,0,-1.37008836857373,-2.81467806706975,0
"CM002238.1.4999201.4999500",0,0,-1.8843502884383,-2.15847603005175,0
"CM002238.1.4999501.4999800",0,0,-2.17074487658162,-2.5472899397248,0
"CM002238.1.4999801.5000100",0,0,-1.77865938026696,-2.76461362164324,0
"CM002238.1.5000101.5000400",0,0,-1.80106448352365,-1.90034385681293,0
"CM002238.1.5008501.5008800",0,0,0,0,0
"CM002238.1.5008801.5009100",0,0,0,0,1.57259214841037
"CM002238.1.5009101.5009400",0,0,0,0,1.67593184997206
"CM002238.1.5009401.5009700",0,0,0,0,1.77193727439377
"CM002238.1.5009701.5010000",0,0,0,0,1.53513515031559
"CM002238.1.5010001.5010300",0,0,0,0,1.9925368818455
"CM002238.1.5010301.5010600",0,0,0,0,1.94119601429901
"CM002238.1.5010601.5010900",0,0,0,0,1.81656166376542
"CM002238.1.5010901.5011200",0,0,0,0,1.93496996880079
"CM002238.1.5011201.5011500",0,0,0,0,1.75187348450869
"CM002238.1.5011501.5011800",0,0,0,0,1.8446380989833
"CM002238.1.5011801.5012100",0,0,0,0,1.53442561663152
"CM002238.1.5012101.5012400",0,0,0,0,1.90492918460637
"CM002238.1.5012401.5012700",0,0,0,0,1.84860345129318
"CM002238.1.5012701.5013000",0,0,0,0,0
"CM002238.1.5013001.5013300",0,0,0,0,0
"CM002238.1.5013301.5013600",0,0,0,0,0
"CM002238.1.5016301.5016600",0,0,0,-3.65565564167693,0
"CM002238.1.5016601.5016900",0,0,0,-3.68871890394697,0
"CM002238.1.5016901.5017200",0,0,0,-3.61314882574927,0
"CM002238.1.5017201.5017500",0,0,0,-4.09186428973638,0
"CM002238.1.5017501.5017800",0,0,0,-3.28897186123148,0
"CM002238.1.5019301.5019600",0,0,0,-3.62440684792247,0
"CM002238.1.5024401.5024700",0,0,0,-3.0413518405857,0
"CM002238.1.5024701.5025000",0,0,0,-3.40476487920426,0
"CM002238.1.5025001.5025300",0,0,0,-3.2418195227717,0
"CM002238.1.5025301.5025600",0,0,0,-3.51378596131248,0
"CM002238.1.5025601.5025900",0,0,0,-3.11235125003946,0
"CM002238.1.5025901.5026200",0,0,0,-3.22234162267427,0
"CM002238.1.5026201.5026500",0,0,0,-3.64012988458434,0
"CM002238.1.5026501.5026800",0,0,0,-3.29970055076808,0
"CM002238.1.5028601.5028900",0,0,0,-3.68088219296039,0
"CM002238.1.5028901.5029200",0,0,0,-3.60676607738025,0
"CM002238.1.5029201.5029500",0,0,0,-3.14437043795958,0
"CM002238.1.5029501.5029800",0,0,0,-3.18267061906021,0
"CM002238.1.5029801.5030100",0,0,0,-3.31998837039797,0
"CM002238.1.5030101.5030400",0,0,0,-4.14755653927486,0
"CM002238.1.5030401.5030700",0,0,0,-3.72914248308453,0
"CM002238.1.5030701.5031000",0,0,0,-3.57199143029937,0
"CM002238.1.5032801.5033100",0,0,0,0,0
"CM002238.1.5033101.5033400",0,0,0,0,0
"CM002238.1.5039401.5039700",0,0,0,0,0
"CM002238.1.5039701.5040000",0,0,0,0,0
"CM002238.1.5040001.5040300",0,0,0,0,0
"CM002238.1.5040301.5040600",0,0,0,0,0
"CM002238.1.5044201.5044500",0,0,0,0,0
"CM002238.1.5044501.5044800",0,0,0,0,0
"CM002238.1.5044801.5045100",0,0,0,0,0
"CM002238.1.5045101.5045400",0,0,0,0,0
"CM002238.1.5051701.5052000",0,0,0,0,0
"CM002238.1.5052001.5052300",0,0,0,0,0
"CM002238.1.5052301.5052600",0,0,-2.46552828413734,0,0
"CM002238.1.5052601.5052900",0,0,-1.81763925044677,0,0
"CM002238.1.5053801.5054100",0,0,-2.39201055316974,-2.6126151795307,0
"CM002238.1.5054101.5054400",0,-1.47745184557026,-2.18089419764282,-1.7018675505834,0
"CM002238.1.5054401.5054700",0,-2.07530468340418,-3.53135127729325,-2.65507297821789,0
"CM002238.1.5054701.5055000",0,-1.68735524465776,-2.87254948281417,-2.18252712258454,0
"CM002238.1.5055001.5055300",0,-1.55566913505542,-2.98742654904933,-3.18776234632447,0
"CM002238.1.5055301.5055600",0,-2.0825502317488,-3.115098322505,-3.02505199655137,-1.38162781407294
"CM002238.1.5056501.5056800",0,0,-2.86842099547107,-3.87575553579145,0
"CM002238.1.5056801.5057100",0,0,-2.71913647472715,-4.60023612596072,0
"CM002238.1.5058301.5058600",0,0,-2.15224907426921,-3.69762137894942,0
"CM002238.1.5058601.5058900",0,0,-2.43512124722707,-3.17027435158714,-1.69161797354648
"CM002238.1.5058901.5059200",0,0,-2.53900427194259,-3.06732604288467,-2.00373801275179
"CM002238.1.5059801.5060100",0,0,-2.54736086975262,-3.16172820909908,-1.87874158682384
"CM002238.1.5060101.5060400",0,0,-1.798741980971,-3.41846032323324,-1.95978449069383
"CM002238.1.5060401.5060700",0,0,-1.74082870844199,-3.35552016757028,-1.88617469796866
"CM002238.1.5060701.5061000",0,0,-1.55582714203497,-3.44610977646216,0
"CM002238.1.5061001.5061300",0,0,-1.6484151179783,-3.91861973769896,0
"CM002238.1.5061301.5061600",0,0,-2.15381016682431,-4.44548666300187,-1.70236433941011
"CM002238.1.5090401.5090700",0,0,0,-3.7528067574744,0
"CM002238.1.5090701.5091000",0,0,0,-3.42482341031231,0
"CM002238.1.5091001.5091300",0,0,0,-3.50483931241414,0
"CM002238.1.5092501.5092800",0,0,0,-3.644413895874,0
"CM002238.1.5092801.5093100",0,0,0,-3.79159420220814,0
"CM002238.1.5093101.5093400",0,0,0,-3.54448427414469,0
"CM002238.1.5093401.5093700",0,0,0,-3.67350739381235,0
"CM002238.1.5093701.5094000",0,0,0,-3.07383486704067,0
"CM002238.1.5098501.5098800",0,0,0,-3.11618121719974,0
"CM002238.1.5098801.5099100",0,0,0,-2.98174916923645,0
"CM002238.1.5099101.5099400",0,0,0,-2.63308693529034,0
"CM002238.1.5099401.5099700",0,0,0,0,0
"CM002238.1.5104501.5104800",0,0,0,0,0
"CM002238.1.5104801.5105100",0,0,0,0,1.78217535106682
"CM002238.1.5105101.5105400",0,0,0,0,4.39976828250337
"CM002238.1.5105401.5105700",0,0,0,0,2.14578867902904
"CM002238.1.5105701.5106000",0,0,0,0,0
"CM002238.1.5106001.5106300",0,0,0,0,0
"CM002238.1.5106301.5106600",0,0,0,0,0
"CM002238.1.5107501.5107800",0,0,0,0,0
"CM002238.1.5112601.5112900",0,0,0,0,0
"CM002238.1.5113501.5113800",0,0,0,0,0
"CM002238.1.5113801.5114100",0,0,0,0,0
"CM002238.1.5115601.5115900",0,0,-2.92105838043752,-2.1154427012116,-1.56280341411187
"CM002238.1.5115901.5116200",0,0,-2.51506894971488,-2.10105529026331,0
"CM002238.1.5116201.5116500",0,0,-2.98865836593685,-2.58715855398363,-1.70446637513061
"CM002238.1.5116501.5116800",0,0,-2.58453457504637,-2.46445735484478,-2.03842949119102
"CM002238.1.5119201.5119500",0,0,-2.37720304732959,-3.01190125497655,-2.38165626899471
"CM002238.1.5119501.5119800",0,0,-2.31279282033673,-2.76222288143046,-2.74563126191341
"CM002238.1.5127601.5127900",0,0,0,0,0
"CM002238.1.5127901.5128200",0,0,-1.88158300536296,0,0
"CM002238.1.5128201.5128500",0,0,-2.48435257931776,0,0
"CM002238.1.5130301.5130600",0,0,-3.37557349948468,-2.86224192838655,0
"CM002238.1.5130601.5130900",0,0,-2.77650644658781,-3.02106231038671,0
"CM002238.1.5131801.5132100",0,0,-2.84981483696791,-1.46074759334423,0
"CM002238.1.5132101.5132400",0,0,-1.90444160964127,-1.43200563569685,0
"CM002238.1.5132401.5132700",0,0,-1.59156065663846,0,0
"CM002238.1.5132701.5133000",0,0,-2.31106942550399,0,0
"CM002238.1.5133001.5133300",0,0,0,0,0
"CM002238.1.5133301.5133600",0,0,-1.7602479343268,0,0
"CM002238.1.5133601.5133900",0,0,0,0,0
"CM002238.1.5133901.5134200",0,0,0,0,0
"CM002238.1.5135701.5136000",0,0,0,0,0
"CM002238.1.5136001.5136300",0,0,0,0,1.72000119474358
"CM002238.1.5136301.5136600",0,0,0,0,1.90030038577034
"CM002238.1.5136601.5136900",0,0,0,0,1.72637517562687
"CM002238.1.5137501.5137800",0,0,0,0,0
"CM002238.1.5137801.5138100",0,0,0,0,0
"CM002238.1.5142301.5142600",0,0,0,0,0
"CM002238.1.5144101.5144400",0,0,-2.10588980036577,-1.81981010282217,0
"CM002238.1.5145901.5146200",0,0,-3.57952708661948,-2.33127180715523,0
"CM002238.1.5146201.5146500",0,0,-3.17266812060799,-2.84445821171696,0
"CM002238.1.5180401.5180700",1.5664942708036,0,0,0,0
"CM002238.1.5180701.5181000",2.15962630588878,0,0,0,0
"CM002238.1.5181001.5181300",2.127931121612,0,0,0,0
"CM002238.1.5184601.5184900",0,0,-1.88147601137219,0,0
"CM002238.1.5184901.5185200",0,0,0,0,0
"CM002238.1.5185201.5185500",0,0,0,0,0
"CM002238.1.5185501.5185800",0,0,0,0,0
"CM002238.1.5190301.5190600",0,0,0,0,0
"CM002238.1.5190601.5190900",0,0,0,0,0
"CM002238.1.5192701.5193000",0,0,0,0,0
"CM002238.1.5193001.5193300",0,0,0,0,0
"CM002238.1.5194801.5195100",0,0,0,0,0
"CM002238.1.5195101.5195400",0,0,0,0,0
"CM002238.1.5201701.5202000",0,0,0,0,0
"CM002238.1.5203801.5204100",0,0,-2.23062185708866,-1.6240810901448,0
"CM002238.1.5205301.5205600",0,0,-3.04677836885322,-1.99386703781785,0
"CM002238.1.5205601.5205900",0,0,-3.04913507677818,-2.26768012774512,0
"CM002238.1.5205901.5206200",0,0,-2.49952227347017,-1.55914094655784,0
"CM002238.1.5206201.5206500",0,0,-2.60132009584267,-1.62817817739404,0
"CM002238.1.5206501.5206800",0,0,-2.8953209563095,-2.63756419866442,0
"CM002238.1.5206801.5207100",1.75326006875602,0,-2.45808616066089,-1.80616288609852,0
"CM002238.1.5215801.5216100",0,0,-1.96204647676114,0,0
"CM002238.1.5216101.5216400",0,0,0,0,0
"CM002238.1.5216401.5216700",0,0,0,0,0
"CM002238.1.5221801.5222100",0,0,0,0,0
"CM002238.1.5222101.5222400",0,0,0,0,0
"CM002238.1.5222401.5222700",0,0,0,0,0
"CM002238.1.5226001.5226300",0,0,-3.11271108102978,-2.25044496969197,0
"CM002238.1.5226301.5226600",0,0,-3.95653209735689,-3.06645661246782,0
"CM002238.1.5226901.5227200",0,0,-3.72614598133576,-3.23188783839315,0
"CM002238.1.5227201.5227500",0,0,-3.82379173609877,-3.40989254070018,-1.51959916822722
"CM002238.1.5228401.5228700",0,0,-3.37313550663223,-3.24305364665716,-1.62715958704044
"CM002238.1.5228701.5229000",0,0,-4.19602015850949,-3.05411219091853,0
"CM002238.1.5229001.5229300",0,0,-4.23433998532987,-2.62787965119837,0
"CM002238.1.5229601.5229900",0,0,-3.24904715449557,-2.52169761507847,0
"CM002238.1.5229901.5230200",0,0,-4.08101956109096,-2.97455952513458,0
"CM002238.1.5230201.5230500",0,0,-3.26187420619096,-2.62045996062622,0
"CM002238.1.5230501.5230800",0,0,-3.6390738881399,-3.0012841633048,0
"CM002238.1.5231701.5232000",0,0,-1.70032375524702,0,0
"CM002238.1.5232001.5232300",0,0,-1.70241372061521,0,0
"CM002238.1.5232301.5232600",0,0,-2.1754383524126,-1.31729545780354,0
"CM002238.1.5232601.5232900",0,0,-2.1938190624314,0,0
"CM002238.1.5232901.5233200",0,0,-2.45986122705001,0,0
"CM002238.1.5233201.5233500",0,0,-2.7070354059921,-2.53998479671228,0
"CM002238.1.5233501.5233800",0,0,-2.37747941316365,0,0
"CM002238.1.5233801.5234100",0,0,-1.83829258170834,0,0
"CM002238.1.5234101.5234400",0,0,0,0,0
"CM002238.1.5234401.5234700",0,0,0,0,1.63936992958048
"CM002238.1.5234701.5235000",0,0,-1.53851341749202,0,0
"CM002238.1.5235301.5235600",0,0,-1.77512049583598,0,0
"CM002238.1.5235601.5235900",0,0,0,0,0
"CM002238.1.5235901.5236200",0,0,0,0,0
"CM002238.1.5236201.5236500",0,0,0,0,0
"CM002238.1.5242501.5242800",0,0,-2.26258117530194,0,0
"CM002238.1.5242801.5243100",0,0,-2.05490772235881,-1.65749353986105,0
"CM002238.1.5243101.5243400",0,0,-3.22323527357005,-2.97780727558008,0
"CM002238.1.5243401.5243700",0,0,-3.45573321905256,-1.89520138507911,0
"CM002238.1.5243701.5244000",0,0,-3.52558984186562,-2.45741349659964,0
"CM002238.1.5248201.5248500",0,0,-4.5858714929389,-3.89856413462895,0
"CM002238.1.5248501.5248800",0,0,-4.02765811215503,-4.01062416670265,0
"CM002238.1.5250301.5250600",0,0,-4.83839651005152,-4.08270159202853,0
"CM002238.1.5250601.5250900",0,0,-4.944308126027,-3.78248630864933,0
"CM002238.1.5250901.5251200",0,0,-5.30982580505632,-4.53798448648576,0
"CM002238.1.5251201.5251500",0,0,-4.85108510534398,-3.75012869586728,0
"CM002238.1.5251501.5251800",0,0,-5.14132376410562,-4.25386068204907,-1.55132642832153
"CM002238.1.5252401.5252700",0,0,-5.7111934086721,-3.62004721161965,-1.40718727013778
"CM002238.1.5252701.5253000",0,0,-5.2721898141532,-3.5644709780345,-1.64030695700932
"CM002238.1.5253001.5253300",0,0,-5.55479421630336,-4.25258475445467,0
"CM002238.1.5253301.5253600",0,0,-4.90436922652008,-3.83929093722439,-1.85088439579209
"CM002238.1.5253601.5253900",0,0,-5.28555113273051,-3.63856846665409,-1.68554926545121
"CM002238.1.5253901.5254200",0,0,-4.78747339378773,-3.8616835100841,0
"CM002238.1.5255101.5255400",0,0,-5.59981813274436,-3.82783831332712,0
"CM002238.1.5255401.5255700",0,0,-4.90321155459671,-3.07247122983341,0
"CM002238.1.5255701.5256000",0,0,-4.69251860123442,-3.73703672527558,0
"CM002238.1.5256001.5256300",0,0,-5.32753217366526,-3.41086361961189,0
"CM002238.1.5256301.5256600",0,0,-4.51789605894353,-3.47924619514719,0
"CM002238.1.5256601.5256900",0,0,-4.82625036777149,-4.34478650239413,0
"CM002238.1.5256901.5257200",0,0,-4.14105246749036,-3.49880774534229,0
"CM002238.1.5257201.5257500",0,0,-4.62000452593064,-3.27653388185915,0
"CM002238.1.5257501.5257800",0,0,-4.93003414176572,-3.22544718932459,0
"CM002238.1.5257801.5258100",0,0,-4.87667921334638,-3.5821961274828,0
"CM002238.1.5258101.5258400",0,0,-4.41670426996559,-3.54953559460908,0
"CM002238.1.5262001.5262300",0,0,-4.71863173457196,-4.48381913518271,0
"CM002238.1.5262301.5262600",0,0,-4.80436295734708,-4.52401644358408,0
"CM002238.1.5262601.5262900",0,0,-5.25393359288823,-4.40376823620185,0
"CM002238.1.5262901.5263200",0,0,-4.64108477207124,-4.27620729849432,0
"CM002238.1.5263201.5263500",0,0,-5.40807840575042,-4.39263304510193,0
"CM002238.1.5263501.5263800",0,0,-5.41473135944459,-4.62900629470697,-1.76044493686762
"CM002238.1.5263801.5264100",0,0,-5.63562536967449,-4.76924561746315,-2.58899074450003
"CM002238.1.5264101.5264400",0,0,-5.23003686202941,-4.49913377545391,-2.85902979152556
"CM002238.1.5265901.5266200",0,0,-5.25146610674391,-4.20649158688149,-3.49040068418825
"CM002238.1.5266201.5266500",0,0,-5.22273836065827,-4.28790966152983,-2.77389195065357
"CM002238.1.5266501.5266800",0,0,-5.44724119588716,-4.45263151905386,-3.14405835819314
"CM002238.1.5266801.5267100",0,0,-5.1506092634898,-4.41605847930192,-2.88777273155186
"CM002238.1.5267101.5267400",0,0,-5.14628338209119,-4.62150296365282,-2.75027167223559
"CM002238.1.5267401.5267700",0,0,-4.99113907471693,-4.58311502605129,-2.54912008029446
"CM002238.1.5267701.5268000",0,0,-6.3072871900445,-4.66906583361729,-2.24862797447568
"CM002238.1.5268001.5268300",0,0,-5.11693778696608,-4.1536508871136,-2.20512122939454
"CM002238.1.5268901.5269200",0,0,-5.69082030117059,-5.11141138683286,-2.15570760173081
"CM002238.1.5269201.5269500",0,0,-5.87401741353255,-5.18295545243025,-2.44659633672285
"CM002238.1.5270101.5270400",0,-1.73933306167599,-5.77682833636474,-4.93328362225418,-3.35994677164113
"CM002238.1.5270401.5270700",0,-1.57456208477174,-6.87213671169559,-4.97235282509516,-3.31960488398466
"CM002238.1.5272201.5272500",0,0,-4.66818549350173,-4.84406738376736,-1.75239253229062
"CM002238.1.5272501.5272800",0,0,-4.60817310618541,-4.79005894654233,-1.68262958765874
"CM002238.1.5272801.5273100",0,0,-3.93992823011059,-4.45691605116764,-1.48808367982337
"CM002238.1.5273101.5273400",0,0,-3.82324329950076,-5.09435665465199,-1.7354065540248
"CM002238.1.5273401.5273700",0,0,-3.61443793638394,-5.02632495921081,-1.74373298321913
"CM002239.1.1801.2100",0,0,0,-5.10326304105227,0
"CM002239.1.2101.2400",0,0,0,-5.08032898351417,-1.79091321418367
"CM002239.1.2401.2700",0,0,0,-4.92944322723483,0
"CM002239.1.2701.3000",0,0,0,-5.42110108911946,-1.68510844302919
"CM002239.1.3001.3300",0,0,0,-4.79491627291118,-1.83187327238003
"CM002239.1.4201.4500",0,0,0,-4.71636049858444,-1.70751292614212
"CM002239.1.4501.4800",0,0,-1.9124628371348,-5.94254477207174,0
"CM002239.1.4801.5100",0,0,-2.20415091663014,-4.54698559418075,0
"CM002239.1.5101.5400",0,0,-2.24012563855102,-4.49763838731544,-1.54399952528871
"CM002239.1.5401.5700",0,0,-2.91002953070507,-4.94994286476811,-1.62992925555827
"CM002239.1.6601.6900",0,0,-2.36601036134913,-4.5416425945659,-1.71167318859197
"CM002239.1.6901.7200",0,0,-2.64972406625399,-4.4827217440111,0
"CM002239.1.7201.7500",0,0,-2.84284592752228,-4.47938383305484,0
"CM002239.1.7501.7800",0,0,-2.45845633604686,-4.13698600328198,0
"CM002239.1.7801.8100",0,0,-2.91950422524817,-4.63022966453053,0
"CM002239.1.8401.8700",0,0,-3.98840209343387,-4.30080008276459,0
"CM002239.1.8701.9000",0,0,-3.90818455796924,-5.04889728630347,0
"CM002239.1.9001.9300",0,0,-4.50538718869684,-4.10001979729376,-1.5513203874063
"CM002239.1.9301.9600",0,0,-4.1158788336122,-4.18178448567157,0
"CM002239.1.9601.9900",0,0,-4.88326579437776,-4.17278829099518,0
"CM002239.1.9901.10200",0,0,-4.66010222925946,-4.17802255922225,0
"CM002239.1.10201.10500",0,0,-4.09446686529288,-3.71715234162537,0
"CM002239.1.10501.10800",0,0,-4.62993054676086,-3.74261421710593,0
"CM002239.1.10801.11100",0,0,-4.66293808238179,-3.99143789064117,0
"CM002239.1.11101.11400",0,0,-4.38483343663234,-3.87253478766652,0
"CM002239.1.11401.11700",0,0,-4.22326253013095,-3.46100512327044,0
"CM002239.1.11701.12000",0,0,-4.19443634138616,-3.66654787378478,0
"CM002239.1.12001.12300",0,0,-4.79830364884653,-3.89594625684131,0
"CM002239.1.12301.12600",0,0,-5.22722382872241,-3.440323047163,0
"CM002239.1.12601.12900",0,0,-4.71499170184343,-3.41163862001169,0
"CM002239.1.12901.13200",0,0,-4.73066712568537,-3.81502574913326,0
"CM002239.1.13201.13500",0,0,-4.78653571390624,-3.86953382862262,0
"CM002239.1.13501.13800",0,0,-4.85823465640527,-3.01030400820635,0
"CM002239.1.13801.14100",0,0,-4.44331606080703,-3.75885800585525,0
"CM002239.1.14101.14400",0,0,-5.12273932732814,-4.04677827849061,0
"CM002239.1.14401.14700",0,0,-4.73534784659125,-3.66944466222464,0
"CM002239.1.14701.15000",0,0,-4.47958560383125,-3.72877844754865,0
"CM002239.1.15001.15300",0,0,-5.22083698314566,-3.52997918764847,0
"CM002239.1.15301.15600",0,0,-4.19590621735215,-3.52788355649761,0
"CM002239.1.15601.15900",0,0,-4.57623603283878,-3.53056828430915,0
"CM002239.1.15901.16200",0,0,-4.36032716274425,-3.26308564019798,0
"CM002239.1.16201.16500",0,0,-4.24772537944198,-3.2818263991456,0
"CM002239.1.16501.16800",0,0,-5.35517012610558,-3.64125818383421,0
"CM002239.1.16801.17100",0,0,-3.93658575960499,-2.99489697287375,0
"CM002239.1.17101.17400",0,0,-3.97080060589665,-3.08630538234316,0
"CM002239.1.17401.17700",0,0,-3.57781235580144,-3.17609402091695,0
"CM002239.1.17701.18000",0,0,-3.13601500201899,-2.56236697874208,0
"CM002239.1.18001.18300",0,0,-3.93186260533195,-3.00775355096385,0
"CM002239.1.18301.18600",0,0,-3.79439387105509,-2.80333665200875,0
"CM002239.1.18601.18900",0,0,-3.5252700361177,-3.14297643804031,0
"CM002239.1.18901.19200",0,0,-3.63285550807056,-2.35825907825794,0
"CM002239.1.19201.19500",0,0,-2.67801172530492,-2.06343596567276,0
"CM002239.1.20101.20400",0,0,-4.14794732977659,-2.75366518116561,-1.69873401134132
"CM002239.1.20401.20700",0,0,-3.77154893704004,-3.20178221459628,-1.4939718315342
"CM002239.1.20701.21000",0,0,-3.42191707340307,-2.9787268523874,0
"CM002239.1.21001.21300",0,0,-3.96858479981556,-3.10547889776211,0
"CM002239.1.21301.21600",0,0,-3.93394419640688,-3.54702774316399,0
"CM002239.1.22801.23100",0,0,-4.33406696599207,-3.80596144378083,0
"CM002239.1.23101.23400",0,0,-4.48852577809668,-3.59583366668564,0
"CM002239.1.23401.23700",0,0,-3.9134972722688,-3.74150364994341,0
"CM002239.1.23701.24000",0,0,-4.28785363356664,-3.93419348303695,0
"CM002239.1.24001.24300",0,0,-4.2893145451515,-4.17152261671712,0
"CM002239.1.29401.29700",0,0,-2.71339112167108,-2.13535394524042,0
"CM002239.1.29701.30000",0,0,-2.91843194518977,-1.8205435207303,0
"CM002239.1.30001.30300",0,0,-3.3318694424591,-2.17419308492392,0
"CM002239.1.30301.30600",0,0,-2.35882495853036,-2.19143016012274,0
