"","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7","logFC_ash1"
"CM002238.1.233920.234920",0,0,-1.50043084972431,-4.03995825727405,-1.94454001302487
"CM002238.1.238377.239377",0,-0.92542599617242,-2.88346254320987,-3.91342737474995,-1.97518794592621
"CM002238.1.238407.239407",0,-0.935932638103588,-2.87081630404624,-3.90047509351242,-1.9247959322184
"CM002238.1.243748.244748",-1.31755057067485,-1.22400781214088,-3.478668103453,-3.26163367889883,-1.47972434174102
"CM002238.1.247405.248405",0,0,-2.62758167522688,-3.30492463287145,-1.68019132851988
"CM002238.1.252198.253198",0,0,-2.74323256186606,-2.43561885878231,-1.91574581625839
"CM002238.1.264422.265422",0,0,0,-3.87358989442951,-1.5826412835912
"CM002238.1.265739.266739",0,0,-1.63606069180728,-3.67787785654063,-2.48280821641846
"CM002238.1.268061.269061",0,0,-2.21223606804444,-3.91228605932131,-2.65335058534025
"CM002238.1.271106.272106",0,0,0,-4.13167802087465,-2.85787588576911
"CM002238.1.272674.273674",0,0,0,-4.38836922711308,-2.15471995116694
"CM002238.1.273858.274858",0,0,0,-4.41874089207796,-2.76191243067013
"CM002238.1.275772.276772",0,0,0,-1.68997069834627,-1.78281597137331
"CM002238.1.279201.280201",0,0,-2.72520719610257,-3.79497501325528,-2.6491061306119
"CM002238.1.279999.280999",0,0,-1.57699710363498,-3.89063657039318,-1.85079397172549
"CM002238.1.285185.286185",0,0,-1.62001147190724,-3.39102941547347,-1.36206982683579
"CM002238.1.284489.285489",0,0,-1.89943251106378,-2.76225339826587,-1.59385873178435
"CM002238.1.290825.291825",0,0,0,-3.18787424042497,-2.60326177651319
"CM002238.1.291002.292002",0,0,0,-3.21671845188114,-2.86630540730666
"CM002238.1.295350.296350",0,0,0,-3.7265147752376,-2.28826951744815
"CM002238.1.298561.299561",0,0,0,-3.25207524146821,-2.04350847976725
"CM002238.1.298935.299935",0,0,0,-3.39249644092304,-1.78521592596996
"CM002238.1.343583.344583",0,0,0.723398850959838,-2.42042305156125,-3.71498720098334
"CM002238.1.343837.344837",0,0,0,-2.59810882732367,-3.74709153915967
"CM002238.1.381226.382226",0,0,0.778615256013372,-3.49101416655383,-4.09697508051358
"CM002238.1.386039.387039",0,0,0.96407898053981,-3.01870312947307,-3.82977987427988
"CM002238.1.386020.387020",0,0,0.974936258837772,-2.99613435699883,-3.83920321212236
"CM002238.1.390336.391336",0,0,0,-3.58589329771435,-3.35564142374818
"CM002238.1.393053.394053",0,0,0.940117768070622,-3.02845160425689,-3.85609369179646
"CM002238.1.393403.394403",0,0,0.946962757991674,-3.333466239509,-3.59322771060303
"CM002238.1.395310.396310",0,0,0.944898355206127,-3.6065478704591,-3.48575242616252
"CM002238.1.398176.399176",0,0,0,-3.78385090478273,-2.62597677725871
"CM002238.1.400170.401170",0,0,0,-2.75672619388012,-3.04339732798016
"CM002238.1.401180.402180",0,0,1.28414560437265,-1.76745724559097,-2.17625634655407
"CM002238.1.426575.427575",0,0,0.769412928774749,-2.28449620094553,-2.23187783931792
"CM002238.1.428547.429547",0,0,1.07805492192223,-3.02627845892724,-2.62128314189278
"CM002238.1.430124.431124",0,0,1.49926942579365,-2.4191305248883,-3.02004250358616
"CM002238.1.449458.450458",0,0,1.11999718408426,-3.07194465028975,-3.42347091540618
"CM002238.1.452595.453595",0,0,1.30699304373906,-3.11288156146207,-3.94282417465576
"CM002238.1.454278.455278",0,0,1.6254681996665,-2.47468862577195,-3.5661730982685
"CM002238.1.455457.456457",0,0,1.46583706070425,-2.21515611596837,-3.59072984739056
"CM002238.1.456978.457978",0,0,1.49707458561892,-2.17140652682957,-3.4508258046053
"CM002238.1.459470.460470",0,0.821458029518054,1.4147250875145,-2.459596301298,-3.38284367839832
"CM002238.1.554278.555278",1.59299869497809,1.30830929282798,2.80043132773808,-0.798771776958182,0
"CM002238.1.4575576.4576576",0,0,0,-3.25163885887029,-1.09188422786062
"CM002238.1.4605354.4606354",0.987511709133548,0,0.729358182108731,-1.44884983499528,0.881104720641519
"CM002238.1.4626922.4627922",0,0,0,-2.81326526491183,0
"CM002238.1.4630534.4631534",0,0,0,-3.18873181266947,0
"CM002238.1.4636013.4637013",0,0,0,-3.37970811117715,-0.7919581741926
"CM002238.1.4639296.4640296",0,-1.04745486389864,-0.878240057481182,-3.25457199405005,-0.89188483043483
"CM002238.1.4639145.4640145",0,-1.05512954222756,-1.01869774300964,-3.31882923235952,-0.777750090308814
"CM002238.1.4645491.4646491",0,-0.836007676854941,0,-3.36538592961188,0
"CM002238.1.4647252.4648252",0,0,0,-3.71056854258188,0
"CM002238.1.4649239.4650239",0,0,0,-3.57203278010754,-0.827141277604847
"CM002238.1.4652197.4653197",0,0,0,-3.60274951721001,0
"CM002238.1.4654746.4655746",0,0,0,-3.46425536462446,0
"CM002238.1.4656093.4657093",0,0,0,-3.13150836867838,0
"CM002238.1.4658449.4659449",0,0,0,-3.1668951309947,0
"CM002238.1.4672730.4673730",0,0,-2.64603835348425,-3.47319109748693,0
"CM002238.1.4676370.4677370",0,0,0,-3.47083969272938,-0.86500625006065
"CM002238.1.4677879.4678879",0,0,0,-3.47855470591267,-0.86558712070518
"CM002238.1.4679232.4680232",0,0,0,-3.56258420572175,0
"CM002238.1.4684305.4685305",0,0,0,-3.31487193872541,0
"CM002238.1.4723182.4724182",0,0,-1.24642912945145,-2.57357627872467,0
"CM002238.1.4726429.4727429",0,0,-1.46611553817291,-3.0224788579138,0
"CM002238.1.4725808.4726808",0,0,-1.48424333051772,-3.03407597418203,0
"CM002238.1.4731541.4732541",0,0,-0.963985759779747,-3.60769157045754,-0.894894390524785
"CM002238.1.4734925.4735925",0,0,-0.844123988746378,-3.70626054730826,-1.19768504180255
"CM002238.1.4742400.4743400",0,0,-1.08392831451265,-4.1484655469618,-1.18153077706182
"CM002238.1.4742261.4743261",0,0,-1.06449310420114,-4.07861367390468,-1.16646909378384
"CM002238.1.4745995.4746995",0,0,-1.44355461886427,-4.32674324947099,-1.29416730762568
"CM002238.1.4749347.4750347",0,0,-2.00430548189496,-4.08579364368502,-0.979700267209109
"CM002238.1.4751018.4752018",0,0,-0.892615159404691,-3.83726723251677,-1.14554073530415
"CM002238.1.4753827.4754827",0,0,-0.882613796451761,-3.75002994440695,-1.0573762230726
"CM002238.1.4756558.4757558",0,0,-1.36970395704228,-3.52517534984648,-1.03892803037335
"CM002238.1.4758636.4759636",0,-0.910524643814125,-1.67038684049244,-3.95189224596391,-0.897565928412515
"CM002238.1.4764324.4765324",-1.09474832378273,-1.17027811548868,-1.81331227791775,-3.83331664954741,-1.01241671994947
"CM002238.1.4766164.4767164",0,-0.917895427280661,-1.17317840415743,-3.58999014293801,-0.8272280563965
"CM002238.1.4769023.4770023",0,0,0,-3.35133281799505,-0.914166934411191
"CM002238.1.4768936.4769936",0,0,0,-3.41630956225895,-0.896311546844229
"CM002238.1.4772442.4773442",0,0,0,-3.70058744772971,-0.915443782954408
"CM002238.1.4772153.4773153",0,0,0,-3.72033610180697,-0.929204089099551
"CM002238.1.4774945.4775945",0,0,0,-2.87922226756738,0
"CM002238.1.4777022.4778022",0,0,-0.78098816017503,-4.07342750470697,0
"CM002238.1.4779590.4780590",0,0,0,-3.81018132824576,-1.0168088172795
"CM002238.1.4781347.4782347",0,0,0,-3.99120638074159,-0.923167785232357
"CM002238.1.4787613.4788613",0,0,-0.989820658421626,-3.91385359133134,-1.23100881557701
"CM002238.1.4787657.4788657",0,0,-0.980480072823856,-3.88966976180155,-1.27223434606246
"CM002238.1.4790187.4791187",0,0,0,-4.42492062808567,-1.1607755245226
"CM002238.1.4792371.4793371",0,0,0,-3.74102793919039,-1.27451986399368
"CM002238.1.4793103.4794103",0,0,0,-3.98506633482616,-0.859977827453034
"CM002238.1.4795815.4796815",0,0,-1.4769427549883,-4.09388255437774,-1.0519843821413
"CM002238.1.4796219.4797219",0,0,-1.51250087426423,-3.93862175232529,-0.94491471392852
"CM002238.1.4799160.4800160",0,0,0,-4.06542077185483,-1.10737800056592
"CM002238.1.4804759.4805759",0,0,0,-3.603017237027,-1.07357968271077
"CM002238.1.4806035.4807035",0,0,-0.76618480624946,-3.83567883835928,-1.22885813372218
"CM002238.1.4808122.4809122",0,0,0,-4.25005161865406,-1.03053018728633
"CM002238.1.4810605.4811605",0,0,0,-3.79422463904635,-1.106140113743
"CM002238.1.4814060.4815060",0,0,0,-3.85871523187744,-1.24955201912331
"CM002238.1.4817972.4818972",0,0,0,-3.8707029226569,-0.821201626483499
"CM002238.1.4819892.4820892",0,0,0,-3.61753565025318,-1.31901001023157
"CM002238.1.4822695.4823695",0,0,0,-3.61436802940985,-1.04781312784667
"CM002238.1.4825846.4826846",0,0,0,-4.07112753414779,-1.17166087419814
"CM002238.1.4827377.4828377",0,0,0,-4.0507112434528,-1.37047514069252
"CM002238.1.4856481.4857481",0.845246143562511,0,0,-3.13947771933625,-1.234190401234
"CM002238.1.4859825.4860825",0,0,0,-3.77772122842652,-0.978311776124703
"CM002238.1.4861381.4862381",0,0,0,-3.66863667316331,-1.47463309463595
"CM002238.1.4862238.4863238",0,0,0,-3.6892493475394,-1.33347269920093
"CM002238.1.4861926.4862926",0,0,0,-3.68181836220611,-1.42120152964182
"CM002238.1.4869940.4870940",0,0,0,-3.38100708598109,-1.33634369749659
"CM002238.1.4869399.4870399",0,0,0,-3.28097555766042,-0.828795393353739
"CM002238.1.4872943.4873943",0,0,0,-2.21845484533945,-1.5279229783796
"CM002238.1.4872985.4873985",0,0,0,-2.2040315959973,-1.54288726577708
"CM002238.1.4875326.4876326",0,0,0,-3.03157233330626,-1.35959919732622
"CM002238.1.4926312.4927312",0,-1.04726747216211,-0.901749167056082,-1.55327715147527,1.07783862276863
"CM002238.1.4962886.4963886",0,-0.910217690649831,-1.17154260292482,-0.847071807991571,1.26597423327841
"CM002238.1.4965894.4966894",-1.72922598325979,-2.0215016067902,-2.32610137228409,-1.27167862830202,1.09941720413519
"CM002238.1.4968477.4969477",-1.42139182944252,-1.87673608114406,-1.59955794867249,-2.15794562360639,0
"CM002238.1.4968294.4969294",-1.3903605019967,-1.79923755871106,-1.56082100909387,-1.99069204419399,0
"CM002238.1.4982364.4983364",-1.10208420531599,-1.43275477395782,-1.49789335374715,-1.16712283410475,1.17034958266218
"CM002238.1.4984971.4985971",0,-0.783490216365009,-0.909813320276132,-0.817013595762521,1.15070389717248
"CM002238.1.4986875.4987875",0,0,-1.6144787655764,-1.58587230795363,0
"CM002238.1.4990567.4991567",-0.984405126652552,-1.10877709854697,-2.22874272051878,-2.94792398714866,0
"CM002238.1.4992940.4993940",0,0,-1.07079612097635,-3.56645881882904,0
"CM002238.1.5017866.5018866",0,0,0,-3.00916699930249,-0.871161738981502
"CM002238.1.5019830.5020830",0,0,0,-3.42274594273188,-0.822725826638761
"CM002238.1.5026908.5027908",0,0,0,-3.44341029763402,-1.32446048259057
"CM002238.1.5031261.5032261",0,0,-0.744755050514674,-2.69704552736947,0
"CM002238.1.5052624.5053624",-0.838680457568363,-0.970705374343154,-1.86293942353734,-0.995662953775988,-0.984987254390227
"CM002238.1.5057244.5058244",0,0,-2.36312726514926,-3.48650979852216,-1.65153663652689
"CM002238.1.5057174.5058174",0,0,-2.43512853252875,-3.53854854849189,-1.57541646281201
"CM002238.1.5061738.5062738",0,0,-1.3309388118993,-3.41941680266819,-2.00741645053141
"CM002238.1.5089231.5090231",0,0,0,-3.45815023825992,-0.833919036477393
"CM002238.1.5094174.5095174",0,0,0,-3.6500241416785,-1.69079506152063
"CM002238.1.5116931.5117931",0,0,-1.93806001316319,-2.43942358469352,-3.09148567305387
"CM002238.1.5118160.5119160",0,0,-1.89233366249308,-2.68844851633119,-3.4905908497524
"CM002238.1.5131035.5132035",0,0,-2.80694145059298,-2.07264775023762,-1.14470249494449
"CM002238.1.5144732.5145732",0,0,-2.77122691526373,-1.91499193845857,0
"CM002238.1.5204041.5205041",1.10128658017399,0,-2.5219503068838,-1.5329968949253,-0.870516825779741
"CM002238.1.5224993.5225993",0,0,-2.67172141308761,-1.94907955854702,-1.13116082755756
"CM002238.1.5227600.5228600",0,0,-4.15303422170237,-3.62988282077118,-2.29857809857715
"CM002238.1.5229513.5230513",0,0,-3.45673706684164,-2.79616025171677,-0.955265110713706
"CM002238.1.5230922.5231922",0,0,-2.12490361367746,-1.67531620458107,-0.801808053186384
"CM002238.1.5248821.5249821",0,0,-4.65515960835742,-4.06721948514839,-1.44135645121784
"CM002238.1.5251830.5252830",0,0,-5.46667085569453,-4.11859218727312,-2.04332086964522
"CM002238.1.5254295.5255295",0,0,-5.28668498326774,-3.79400893173068,-1.75891267944936
"CM002238.1.5258478.5259478",0,0,-4.1753577821038,-3.48873979473088,-1.47726689308248
"CM002238.1.5260375.5261375",0,0,-4.71038709307785,-4.11834214062172,-1.27388859657852
"CM002238.1.5260767.5261767",0,0,-4.79047441863871,-4.24431057443769,-1.47432258532426
"CM002238.1.5264628.5265628",0,-1.20003229626125,-4.63554673396666,-4.23121532567774,-3.88048158240867
"CM002238.1.5269619.5270619",0,-1.53667278092931,-6.17463714357942,-5.02865094442952,-3.34720011256246
"CM002238.1.5270939.5271939",0,-1.31793479758945,-5.95372851985475,-5.51024504206435,-1.60845898157615
"CM002238.1.5271184.5272184",0,-1.08732057881198,-5.97701312363652,-5.4607907058342,-1.46828287187413
"CM002239.1.666.1666",0,0,-1.30139963386648,-4.92671604179268,-1.56513972975513
"CM002239.1.5883.6883",0,0,-2.76323212679325,-4.51926479706534,-2.01926057763682
"CM002239.1.5445.6445",0,0,-2.88935890807001,-4.66571764263067,-1.97928127909877
"CM002239.1.19545.20545",0,0,-3.29250624078699,-3.07540263542726,-1.81842029199128
"CM002239.1.10074.11074",0,0,-4.46355887767595,-3.96432498697545,-1.62666083752664
"CM002239.1.21754.22754",0,0,-4.25215042199532,-3.39817821075528,-1.60241832630733
"CM002239.1.24429.25429",0,0,-4.33420140055012,-4.11338209446647,-2.65130276250277
"CM002239.1.28177.29177",0,0,-3.57280456652786,-2.90517272163856,-0.895614721752618
"CM002239.1.30867.31867",0.78596471235007,0,-2.47891692273245,-1.5947062631569,0
"CM002239.1.54578.55578",0,0,-2.76532625659642,-1.92027425701354,0
"CM002239.1.67361.68361",0,0,-2.96541406553045,-2.78233069107912,0
"CM002239.1.71006.72006",0,0,-2.99217234059816,-2.18221797292814,0
"CM002239.1.70004.71004",0,0,-3.26695748413589,-2.37555935047478,-0.961028589113091
"CM002239.1.100672.101672",0,0,-2.74987366038287,-2.17958063594843,0
"CM002239.1.102518.103518",0,-1.3808349505136,-3.54429899992218,-3.68280318012238,-2.73229076450057
"CM002239.1.106179.107179",0,0,-1.53996242182339,-1.85760841196134,-1.03684381441176
"CM002239.1.109942.110942",0,0,0,-3.41912533181654,-0.936887336675849
"CM002239.1.112997.113997",0,0,-0.743248527225663,-3.43733690966561,-1.25658350444848
"CM002239.1.142889.143889",0,0,-1.51627342199077,-3.04994258847545,-0.784564451269976
"CM002239.1.177213.178213",0,0,0,-3.3177922605671,-0.858712866755067
"CM002239.1.177290.178290",0,0,0,-3.35360292956106,-0.881487869722879
"CM002239.1.183928.184928",0,0,0,-3.79770462895483,-1.15076009483459
"CM002239.1.184123.185123",0,0,0,-3.63183153520143,-1.19178959079491
"CM002239.1.187781.188781",0,0,0,-3.49381916385618,-1.37878624425331
"CM002239.1.191560.192560",0,0,-1.34754144557249,-2.05020349790893,-1.32756150394727
"CM002239.1.190866.191866",0,0,-1.2091304664136,-3.3118971584699,-1.08917721616007
"CM002239.1.195389.196389",-1.22041852496908,-1.18040002411416,-1.82735468949556,-2.71694481159624,-1.09921251128123
"CM002239.1.194503.195503",-1.22136956341078,-1.02429672544922,-1.99288648498444,-2.75600528572914,-1.60286782645138
"CM002239.1.197402.198402",0,0,0,-2.26883798010902,0
"CM002239.1.199139.200139",0,0,0,-3.43334821164601,-0.994166144087344
"CM002239.1.202551.203551",0,0,0,-3.50736965993013,-0.94916302106751
"CM002239.1.204430.205430",0,0,-0.942419417343948,-3.5394297459938,-0.883741659663892
"CM002239.1.206393.207393",0,0,0,-3.54904759297309,-0.92101472845784
"CM002239.1.209876.210876",0,0,0,-3.02888656224871,0
"CM002239.1.217651.218651",0,0,-1.36305877233902,-1.09986796494626,1.17291709236175
"CM002239.1.225373.226373",0,0,0,-2.94806273078467,0
"CM002239.1.247760.248760",0,0,-1.40058314486428,-1.56019373018726,0.874621152402775
"CM002239.1.251836.252836",0,0,0,-2.94869121393676,0
"CM002239.1.254341.255341",0,0,0,-3.12874784870159,0
"CM002239.1.283996.284996",0,0,-1.10658389060535,-0.941631744812611,1.44606950393283
"CM002239.1.294737.295737",0,0,-1.78557513488626,-2.12435619001582,0
"CM002239.1.306995.307995",-1.52235089582033,-2.6092576085544,-3.33864261011276,-3.05110357658459,-0.772821073807049
"CM002239.1.311616.312616",-1.78239592249002,-2.54853884747576,-3.5862507409308,-3.81434156019834,-0.998937733656711
"CM002239.1.314067.315067",-3.19808450529561,-3.06507838362234,-3.91872510405943,-3.71250376357036,-0.940250698786512
"CM002239.1.317162.318162",-1.98438274811209,-1.76329531255819,-3.51810652009248,-3.60676626870022,0
"CM002239.1.319438.320438",-0.888591803554325,0,-0.916769276916525,-3.89801512156443,-0.872565100244357
"CM002239.1.321255.322255",0,0,0,-4.0311108875709,-1.1233928820642
"CM002239.1.322848.323848",0,0,0,-4.09718161181466,-1.15729223371187
"CM002239.1.324467.325467",0,0,0,-3.9605409075909,-0.999099345155558
"CM002239.1.327813.328813",0,0,0,-4.05706849197543,-1.16147739104599
"CM002239.1.329886.330886",0,0,-1.19328823182514,-3.95685744066915,-1.29468934802424
"CM002239.1.331020.332020",-0.910065500283793,-0.839558988222739,-1.94549784324854,-3.81987169644152,-1.35400159630459
"CM002239.1.334888.335888",0,0,-1.52911765554389,-3.74241573418438,-1.18823301301058
"CM002239.1.339141.340141",-0.909242384443038,-0.860547857702486,-3.64745753226436,-4.08071974563845,-1.16083744768641
"CM002239.1.342937.343937",-1.34947649985196,-1.2103183470773,-3.36888795359921,-3.36144439648013,0
"CM002239.1.344245.345245",-1.28099761505417,-0.980523123659816,-2.854593182687,-2.28143906543376,0
"CM002239.1.348039.349039",-1.80960962471142,-1.73164435922027,-4.20594824310833,-3.58948521076512,-0.817123706843139
"CM002239.1.352974.353974",-1.57347095642935,-1.51853457608923,-4.38906762896226,-3.91747910844635,-1.04906341599445
"CM002239.1.359309.360309",-1.50086221745074,-1.3605520156732,-3.78663948238606,-3.61007566557917,-0.891723995191713
"CM002239.1.360633.361633",-1.32575939075236,-1.21174955436427,-4.22946036638037,-3.71902854785522,-1.13370948794471
"CM002239.1.373191.374191",0,0,-2.86803216608534,-3.4092937844572,-1.24944160398219
"CM002239.1.375397.376397",-0.870798537572382,-0.915742149916618,-2.78603136314994,-3.66778375372735,-1.05217812924808
"CM002239.1.376980.377980",-0.834800411373338,0,-2.23596293030985,-3.58984309871046,-1.10370484939488
