"","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7","logFC_ash1"
"CM002236.1.219901.220200",-0.367125225267652,-0.4645711449441,-1.14915378629893,-0.150486306937732,-0.978608146972491
"CM002236.1.220201.220500",0.423577012257964,0.190187958965591,-0.767601450680095,0.390146184558831,-1.04089370413962
"CM002236.1.220501.220800",-0.261221462626888,-0.469251947353544,-0.799646468787399,0.591713869530429,-1.99365712253739
"CM002236.1.243601.243900",-0.0701911417409684,-0.267157094220492,0.0193872049677535,0.591145267181302,-1.83815281339573
"CM002236.1.243901.244200",0.501171840891811,0.134056193297629,0.282626433653792,0.206935267629817,-1.29491916199361
"CM002236.1.244201.244500",0.010823292515825,-0.177751058330288,-0.093405543410248,0.691618379752263,-0.540812858165292
"CM002236.1.244501.244800",-0.117744951718812,-0.228723254508851,0.0826931266066613,0.60961552231213,-1.06448753893508
"CM002236.1.244801.245100",0.0540388091727302,0.174216364911504,-0.0916182397647829,0.709403189831663,-0.586520470037316
"CM002236.1.245101.245400",0.136468881606394,-0.196170809708318,-0.268304369023181,0.678650215955674,-0.993792634796496
"CM002236.1.245401.245700",-0.460665638716431,-0.372991806121917,-0.0495132803650877,-0.104502378644603,-1.26801875499231
"CM002236.1.245701.246000",-0.164043197843479,-0.301879448756031,-0.726566778001185,0.27983063347968,-1.77206597926054
"CM002236.1.246901.247200",-1.2353640707356,-1.48158798750306,-1.03464854278067,-0.508078874874381,-2.14871402612537
"CM002236.1.249301.249600",-0.335046279722365,-0.203811780772573,-0.689607311836364,0.513223941159113,-1.24079635666615
"CM002236.1.249601.249900",-0.0280444751131245,-0.0768279228963712,0.0409155808161224,0.803135141908351,-1.06445080856825
"CM002236.1.249901.250200",-0.0827739931440587,0.448674373060372,0.0244335384303314,0.696484852406752,-1.35550622552932
"CM002236.1.250201.250500",0.368505897249333,-0.252301578609444,-0.0558657981383331,0.446881985939247,-1.28073956307665
"CM002236.1.250501.250800",-0.395850072448258,-0.254847783624703,-0.65956624767737,0.32004787422718,-1.30380782232288
"CM002236.1.250801.251100",0.38933569855483,0.422615439143384,-0.181543189462314,0.463569727069154,-1.54927415279809
"CM002236.1.251101.251400",-0.183759017991035,-0.424484515685717,-0.505200431967474,0.0114232110263384,-2.16154509622534
"CM002236.1.251401.251700",-0.165712482153593,-0.193634523021587,-0.101066708671448,0.193343842731496,-1.21124662500784
"CM002236.1.255001.255300",-0.224159508443678,-0.0445306962244023,0.0609361792221647,0.208838471416823,-1.45096091510448
"CM002236.1.255301.255600",-0.157507422350755,-0.0159938150353856,-0.290155437158656,0.0454782381109508,-0.467547933454065
"CM002236.1.256201.256500",0.207346696702083,0.0521510299822065,-0.0168368547414145,0.200963477058109,-1.0004407029303
"CM002236.1.257701.258000",-0.27192638987866,-0.617512276509358,-1.0070251135253,-0.464647694251935,-1.96297919942044
"CM002236.1.258001.258300",-0.0669936554503923,0.106745425724631,-0.460295328634673,-0.205373336303852,-2.23130518024818
"CM002236.1.258301.258600",-0.255970933284708,-0.570158928217377,-0.229568709571952,0.262624625685456,-1.74940336485374
"CM002236.1.258601.258900",0.0167338663390333,0.33233960421826,-0.925638798606513,0.386465260231772,-2.01152417133803
"CM002236.1.258901.259200",-0.198825104375821,-0.244805291597992,-0.696365927241543,0.0871532517946467,-1.56745460834576
"CM002236.1.262201.262500",-0.414869419428154,-0.712221204114029,-1.65270435938962,-0.00146548383969829,-1.59380340640431
"CM002236.1.262501.262800",-0.113964054488919,-0.252181631972767,-0.87808032203804,0.22962562713137,-1.48860949129262
"CM002236.1.262801.263100",0.192580890129595,-0.208027438315228,-1.23550884034422,0.319846137138203,-1.64445290431311
"CM002236.1.264301.264600",-0.19640764561877,-0.185764628688402,-0.716119904933895,0.123822849280442,-1.62329902147368
"CM002236.1.264601.264900",-0.265468961971113,-0.229514721153524,-0.946872099309077,-0.0258067620077612,-1.64447980155151
"CM002236.1.264901.265200",0.116859167629046,-0.369068258088976,-0.741471010982955,0.515319918257615,-2.05475889049055
"CM002236.1.291901.292200",-0.319728338162568,-0.529481644183578,-1.48113029921619,0.566693984031248,-1.90400137377305
"CM002236.1.293401.293700",-0.864818774559106,-1.3166361853546,-1.29203579430903,1.42339091443814,-2.72950579235547
"CM002236.1.296701.297000",-1.23973562411461,-1.17218330276597,-2.29462510677189,0.391921336180162,-2.06027105788905
"CM002236.1.297001.297300",-0.0860188765804774,-0.561075389718054,-1.52972644574469,0.394422677243218,-1.60562346827096
"CM002236.1.297301.297600",0.35191674256913,0.380796622414933,-0.994654882858846,1.36233173936671,-0.698819934951495
"CM002236.1.302401.302700",-0.559674201052716,-0.920592177684173,-0.791943930481994,-0.183510196852518,-1.70154455563229
"CM002236.1.302701.303000",-0.772887609476759,-0.690825340374154,-0.781536252157871,0.420365354803853,-2.38122937853626
"CM002236.1.303001.303300",-0.0278665064430351,-0.694161858621743,-0.825384596602146,-0.158287920001204,-2.21004602885758
"CM002236.1.303301.303600",0.256057596414081,0.0296122725127709,0.449733378597487,1.09191640413014,-2.23529219669564
"CM002236.1.8866801.8867100",-0.72979562466867,-1.0054458986832,-0.944188880764888,0.289604299450956,-1.82055722255322
"CM002236.1.8867101.8867400",-0.164506839601815,-0.409294288227454,-0.821860618647036,0.0864247027571474,-2.77676104003442
