"","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7","logFC_ash1"
"CM002238.1.5229601.5229900",0.217644457889893,0.149757487341988,0.0815970648545143,-0.257676770194624,-1.38182180946179
"CM002238.1.5231401.5231700",0.773713448979432,0.554586709185288,-0.272091137330781,0.289690933860606,1.81204276896202
"CM002238.1.5249101.5249400",0.398832680820355,-0.391074786438842,-0.160787628031764,-0.0816676477406579,-1.93973769998104
"CM002238.1.5249401.5249700",-0.716654285983322,-0.718578549790364,-0.661535046333618,-0.928236378387713,-2.16897168106713
"CM002238.1.5254801.5255100",-0.995023142960969,-1.04928173823388,-1.84242955829266,-0.721988490633831,-1.73759588067579
"CM002238.1.5258701.5259000",0.240155978354086,0.547739238452321,-0.470678037107712,-0.602320162023247,1.7324407946062
"CM002238.1.5260801.5261100",-0.412221579948036,-0.285187755834208,-0.123516884059698,-0.358249736643031,-1.77399479462895
"CM002238.1.5261101.5261400",-0.830313716881206,-0.956217512006245,-0.567121892835194,-0.419879511864867,-2.05642090768788
"CM002238.1.5261401.5261700",-0.263865041949044,-0.457873047604079,-0.353742174747598,0.0811893437914118,-2.11875349879877
"CM002238.1.5264701.5265000",-1.55175637704957,-1.33561613400672,-2.25532990152527,-1.74975934699964,-1.76167836566557
"CM002238.1.5265001.5265300",-1.00494392538047,-0.98827614721968,-1.97210444695585,-4.85658938201036,-0.222776544174298
"CM002238.1.5265301.5265600",-0.27813978157384,-0.211558873238149,-0.342184710994725,-4.26346820653745,0.482159618067564
"CM002238.1.5271001.5271300",1.39137651707636,1.39704730682708,1.13849588070165,0.590907209091323,2.32435361570153
"CM002238.1.5271601.5271900",-1.14209775456481,-1.59193711975369,-3.50992280408261,-4.54361313261089,0.681670058139272
"CM002239.1.22201.22500",-0.173412692676054,-0.407609464735733,-0.228300336979027,-0.123884368264111,-1.35879005363068
"CM002239.1.24601.24900",-1.70486766561808,-1.86449627842191,-2.00807999576667,-2.4091987092737,-1.67416831243686
"CM002239.1.24901.25200",-0.767106512251829,-1.30037472394777,-2.04880384584225,-3.33087794804627,-1.3638978859094
"CM002239.1.28201.28500",-0.367926452069085,-0.159819068850006,-0.258776508010686,-0.107255870183933,-1.30431692668262
"CM002239.1.67501.67800",-0.357952240716038,-0.271040494709198,-0.103046755819545,0.0254417938727361,-1.59487853417425
"CM002239.1.67801.68100",-0.407195542361626,-0.391881843330776,-0.0938980310788381,-0.347669301506354,-2.09929911250455
"CM002239.1.70201.70500",0.0737063649837269,-0.135810205068779,-1.58454873189083,-1.06018658293578,-0.711551819826565
"CM002239.1.102601.102900",-1.18878812171,-1.2006181742353,-1.96511165189723,-1.82925521448081,-1.71040124785685
"CM002239.1.102901.103200",-1.93377788534583,-1.78711090245166,-2.35469138835306,-1.60679379231619,-1.16645178456088
"CM002239.1.103201.103500",-1.87527986473932,-2.02757111644517,-4.36832691550255,-2.5606247066662,-2.08030048714185
"CM002239.1.110401.110700",-0.393966553984443,-0.233369956036221,-0.751152466483172,-0.245697289619811,-1.69203380074117
"CM002239.1.177301.177600",-0.573724426854789,-0.479558211780061,-0.475936699501306,-0.0205098970145073,-2.34451403706023
"CM002239.1.177601.177900",-0.391817834951975,-0.614300711145559,-0.592163046915701,0.157818851339939,-1.91170558307356
"CM002239.1.177901.178200",-0.526102560724387,-0.34217497490839,-0.49917613844378,0.195808659188626,-1.59981715369053
"CM002239.1.184201.184500",-0.584127277964014,-0.264053768033923,-1.08227711987275,-0.136519272975069,-1.67597832458342
"CM002239.1.184501.184800",-0.42367177055326,-0.0639825647198719,-0.966581744319763,-0.453615805283702,-2.21936914770951
"CM002239.1.184801.185100",-0.444911885470983,-0.295934646598974,-0.607448897389221,-0.00548871260250071,-1.60243248855903
"CM002239.1.187801.188100",-0.0162284447584726,-0.0856356338341401,-0.816934826114322,-0.137257962054061,-1.481680498036
"CM002239.1.188101.188400",0.153217809178976,-0.0841831531964636,-0.0300794108901815,-0.024494409985264,-1.66878691930235
"CM002239.1.188401.188700",-0.524410958538515,-0.157548589400718,-1.34770661507972,0.123088119716899,-1.69984727610952
"CM002239.1.195601.195900",-1.0418667753097,-1.22300169471618,-1.14570527273969,-0.312122292491015,-1.45064989560797
"CM002239.1.195901.196200",-0.987071534216686,-1.12866895933008,-1.43757191090244,-0.236443493834001,-1.74954175841115
"CM002239.1.199201.199500",-0.164656952325575,-0.0992054279889512,-0.324224152215478,-0.119182588306505,-1.80735733598979
"CM002239.1.199501.199800",-0.156904162445833,-0.196731719074477,-0.415128558240391,0.490195425997046,-2.77050203848412
"CM002239.1.199801.200100",-0.15988277357318,-0.178865530154397,-0.485723772039042,-0.0798243275990419,-2.44539450002968
"CM002239.1.202801.203100",0.0649349354516553,-0.222536355476461,-0.805354672646184,0.106374397080147,-2.16721074091716
"CM002239.1.206401.206700",-0.0593020493171691,-0.0187079255009201,-0.220589526097956,0.346435189131248,-1.97022204986525
"CM002239.1.206701.207000",-0.451608827685673,-0.33270295543815,-0.261667605724805,0.0811120952242893,-1.82414719116397
"CM002239.1.207001.207300",-0.563408709967493,-0.587534013039483,-1.03404310861205,0.257212786310624,-3.20429658284605
"CM002239.1.210001.210300",-0.747791622043841,-0.660165511780482,-1.00713003748974,-0.0177202142627113,-2.50882204954563
"CM002239.1.210301.210600",0.183749455117059,-0.0834975856708202,-0.229435436326966,0.112239868682909,-1.7023227564037
"CM002239.1.225601.225900",0.117729624968102,0.00420720177764266,-0.254310015707255,-0.385897790633384,-2.06073868903452
"CM002239.1.225901.226200",-0.0339947578948188,-0.397933097418402,-0.521634622064338,0.00389530754153702,-1.76455551163164
"CM002239.1.247801.248100",-0.229845442778535,-0.4053237855321,-0.584353452994299,0.169341115095383,-1.32601601377616
"CM002239.1.248401.248700",-0.47216561882793,-0.0575567103618778,-0.740305523891461,-0.348995733193619,-1.45732264930794
"CM002239.1.252001.252300",0.0929379370055827,0.0106049146461421,-0.695700797083581,0.236563183162353,-1.78814547785526
"CM002239.1.252301.252600",-0.506561060931944,-0.39143923865004,-0.565313648657485,-0.202235842221834,-1.87036350898858
"CM002239.1.254401.254700",-0.14319221247347,-0.328728302314272,-0.697248229355481,0.156463053620457,-1.38862875154501
"CM002239.1.254701.255000",-0.52209351007056,-0.498041231868351,-0.141944910107221,-0.302511118953025,-2.19765331376894
"CM002239.1.255001.255300",-0.412595469408836,-0.18276263903784,-0.454937151483656,-0.23343492652422,-2.33594759425533
"CM002239.1.284101.284400",1.13720824914087,0.615823903220537,0.69215373550973,-0.0924255505701936,1.73522313891016
"CM002239.1.294901.295200",-0.0523053327614135,0.351542902759063,0.158158138213693,0.421705215386927,-1.81142024433328
"CM002239.1.295201.295500",0.306321527023395,0.29356882052842,0.310458040950296,0.234254405992826,-1.35631436560654
"CM002239.1.307201.307500",-0.708343884114722,-1.0858042686394,-1.79830443701475,-0.33121795686393,-2.25238995886992
"CM002239.1.307501.307800",-1.58598020896447,-1.30982920336802,-1.7192455758118,-0.501650083075455,-1.88764783156923
"CM002239.1.311701.312000",-0.897517617177479,-0.963031917945143,-1.17120976276929,-0.674699988461048,-2.49919502914814
"CM002239.1.312001.312300",-1.40298580918194,-1.78863710099178,-2.01775946710924,-1.79004670058464,-1.78657504446242
"CM002239.1.312301.312600",-2.55650111433486,-2.4506575212184,-4.15940872272105,-1.77327906578713,-1.38741194378273
"CM002239.1.314701.315000",-1.0318582612989,-1.70622756601053,-1.09699632299016,-0.0414206992807688,-1.46851273184355
"CM002239.1.319501.319800",-1.02969865144181,-0.781207167905471,-0.708923008039251,0.157548155322608,-1.70119100367328
"CM002239.1.319801.320100",-0.832314162197447,-0.735202412111439,-0.943776297636858,-0.19597852488863,-1.99806749514487
"CM002239.1.320101.320400",-0.861872332123563,-0.746929195402094,-0.79773143608047,0.229012462976049,-2.86916705527863
"CM002239.1.321301.321600",-0.421041480973023,-0.527469058799231,-0.767678876685322,-0.471967560899326,-2.00807345067697
"CM002239.1.321601.321900",-0.877123793521922,-0.740018720818643,-1.24585699960172,0.0061614913103925,-1.91383964715016
"CM002239.1.321901.322200",-0.713700127448231,-0.802618107930699,-1.04611253999879,0.0841794889027015,-2.6300413214725
"CM002239.1.323101.323400",-0.847394456442238,-0.50077971126454,-0.962764712584199,-0.350788645723698,-2.23604075257677
"CM002239.1.323401.323700",-0.559339537389458,-0.559153881104185,-1.16295854819855,-0.481681241290943,-2.53810208596959
"CM002239.1.324601.324900",-0.777390358710414,-0.524347877243976,-0.87777487749051,-0.0339753199494051,-1.88390040320368
"CM002239.1.324901.325200",-0.617105714754381,-0.384598264232055,-1.10048666377399,0.304774092658479,-1.76966519807236
"CM002239.1.327901.328200",-0.329169589474082,-0.343791461103528,-0.483520139432713,0.39985060495017,-2.06841768095589
"CM002239.1.328201.328500",-0.733595985035694,-0.949342186796947,-1.32897809067586,-0.58754409492031,-2.00672202108331
"CM002239.1.328501.328800",-0.326829557572865,-0.40291435890852,-1.01772722801583,0.213247919717173,-2.24174186575641
"CM002239.1.330001.330300",-0.474559819885826,-0.530010006909631,-2.10778549002953,0.286717612129239,-2.25809011124007
"CM002239.1.330301.330600",-0.653878891623187,-0.961413557057763,-1.76855277928802,0.0671666282165829,-2.51853937923098
"CM002239.1.331201.331500",-0.37704849303923,-0.520101963196007,-1.22452952922574,0.25549105657207,-1.98406526503666
"CM002239.1.331501.331800",-0.549274718040843,-1.12742112336042,-1.8376033756396,0.409925123791185,-2.3333514614353
"CM002239.1.335101.335400",-0.487917217209719,-0.594617331848051,-1.66817012031374,0.588719806577086,-1.7526883228676
"CM002239.1.335401.335700",-0.377788186557915,-0.110573678758994,-1.6958170973787,-0.00451824747653551,-2.42023304801453
"CM002239.1.339301.339600",-0.918948327251746,-1.28525901638702,-3.14609702626564,-2.37378085210335,-1.69704807135597
"CM002239.1.339601.339900",-0.534289736042674,-0.929656978036626,-1.7640258039208,-1.19215334690284,-1.63553315788209
"CM002239.1.343201.343500",-0.985108642331301,-0.907494238562406,-1.91181364254907,-0.185856598586406,-2.2088331280904
"CM002239.1.343501.343800",-0.422834217754703,-0.81435609607076,-0.981527404985213,0.291225886380413,-2.55102591674748
"CM002239.1.348301.348600",-1.29767594553241,-1.47349482517871,-2.50587819033776,-0.949102423880242,-1.85884184539999
"CM002239.1.348601.348900",-1.70587248680093,-1.74748015749098,-2.78257398139463,-0.0429827670214862,-1.82264004233062
"CM002239.1.353101.353400",-1.76786596179213,-2.27236147160499,-3.32177402011768,-1.49699517278928,-1.03468465609777
"CM002239.1.353401.353700",-0.850259144281414,-1.20053442325531,-1.96525150478834,0.0975604864937957,-2.20241864435272
"CM002239.1.359401.359700",-1.56139938310501,-1.91667649551887,-2.47572634252914,-0.522864056414079,-1.80286049596056
"CM002239.1.359701.360000",-1.51706495204993,-1.39268524857907,-1.7557801649339,-0.0614817059879896,-2.31889100577129
"CM002239.1.360001.360300",-1.08230627089085,-1.20066369153938,-2.15707374629277,-0.380362010603406,-2.2870969642402
"CM002239.1.360901.361200",-1.32138440717523,-1.04158682771864,-1.64414803509445,-0.532909685258929,-2.10956766360919
"CM002239.1.361201.361500",-1.289228533955,-1.85036951795003,-2.95528198451724,-0.970831354628098,-1.62978962789781
"CM002239.1.373501.373800",-0.968379337868994,-0.806763206726103,-2.48337287702178,-1.32500933609615,-1.43359365986756
"CM002239.1.373801.374100",-1.13550963737415,-0.474884584693452,-2.5267553196808,-1.15594263989437,-0.949768543847763
"CM002239.1.375601.375900",-0.172829236097881,-0.10677891276121,-0.598536129965553,0.304254377147274,-1.60814897758457
