"","logFC_WT","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002238.1.295201.295500",-1.36201509202849,-0.959602807958245,-0.806844322730478,-1.52355930901636,-0.928432252523607
"CM002238.1.295501.295800",-1.85944380890523,-1.09731289666685,-1.02240836178758,-1.2404153246063,-0.571731011835073
"CM002238.1.344701.345000",-1.03235481834858,-1.14181448917452,-0.638873762365069,-1.13165056619472,-0.557101946479217
"CM002238.1.386701.387000",-1.06071119161573,-1.21281461057903,-0.586984851079807,-1.03935660138889,-0.228089070599716
"CM002238.1.390301.390600",-1.00237474340229,-1.00077020155609,-0.911457541222988,-1.35155961028716,0.0289485904137027
"CM002238.1.398701.399000",-1.58302122837622,-1.57545775405142,-0.717135695882199,-1.11461119343642,-0.389964024608663
"CM002238.1.399001.399300",-0.60011865974781,-0.924390110622019,-0.163627342723318,-1.2137928528168,-0.352565609557563
"CM002238.1.428701.429000",-1.10462297405786,-0.732424144841283,-0.437931338509587,-0.937477275807142,-0.234407487774212
"CM002238.1.454201.454500",-0.667039728059887,-0.460912806254106,-0.40330607395525,-1.06748458908028,0.0471894221895718
"CM002238.1.459601.459900",-0.624452488582075,-1.04665006393652,-0.955650686136263,-1.27014198211799,-0.164205087785944
"CM002238.1.4626901.4627200",-0.986820530546793,-1.90853442686812,-0.436861816759194,-0.921256754102593,-0.724028648629361
"CM002238.1.4635901.4636200",-0.601604979873083,-1.08398646543177,-0.430376478583086,-0.294787084545412,0.162089271947968
"CM002238.1.4636201.4636500",-1.07842393554617,-0.809320608794869,-0.462463811321353,-0.503667646283903,-0.282141576214387
"CM002238.1.4639801.4640100",-0.407409397875906,-0.859138050063067,-0.693621204553783,-1.1814911295809,-0.856501339735885
"CM002238.1.4647301.4647600",-1.09095107298803,-0.583070126655309,-1.0141713212235,-0.470642426757526,-0.436340946227599
"CM002238.1.4649401.4649700",-1.30777203004105,-0.838574087972866,-0.415837226439898,-1.16080445318178,-0.414174593396561
"CM002238.1.4654801.4655100",-1.38160142412409,-0.499225527157807,-0.514575797921318,-0.717472063835215,-0.313158675481028
"CM002238.1.4673401.4673700",-1.62298751020551,-1.01000413478801,-1.32251452120702,-0.809667035876745,-0.873115655047298
"CM002238.1.4673701.4674000",-1.51640381723075,-0.656861885787995,-0.344993168013996,-0.0545049618525918,-0.257239705467217
"CM002238.1.4676101.4676400",-1.15279981516151,-1.19461447155919,-0.642295858363198,-0.931064007882824,-0.719565735235621
"CM002238.1.4676401.4676700",-0.862491993755136,-1.48287618751768,-0.664915249257981,-1.03636357788506,-0.344528725940718
"CM002238.1.4677901.4678200",-1.16211542314033,-0.360432417451229,-0.526902778211813,-0.588970893293622,-0.114276762953304
"CM002238.1.4684201.4684500",0.169359432099334,-0.0290343019935129,0.247860927462014,0.182874519907518,1.13335824614165
"CM002238.1.4723801.4724100",-1.45919577743672,-0.808074187510181,-0.694392185916191,-1.29269669168903,-0.436136528349702
"CM002238.1.4726501.4726800",-0.889338585688226,-0.664294556360058,-1.0544594194966,0.156977342949943,-0.191082871082985
"CM002238.1.4742101.4742400",-1.17021143136308,-0.879774822763434,-0.558033767551387,-0.613522759222741,-0.0735185704175464
"CM002238.1.4745701.4746000",-1.65365976469957,-1.24164931158933,-0.857413112440436,-1.44099829294989,-0.232649492372252
"CM002238.1.4746001.4746300",-1.49803226300296,-1.94618309545465,-1.21817865058073,-2.19502134539066,-0.497090942670784
"CM002238.1.4759201.4759500",-1.88167654555399,-1.23459860956072,-0.35497028880319,-0.406489166969188,-0.165033038659741
"CM002238.1.4768801.4769100",-1.07629594736872,-0.277575122268855,-0.118507252350026,-0.566912947940391,0.192168195855349
"CM002238.1.4773001.4773300",-0.917883706793416,-0.948799770565466,-1.29294090370787,-1.23878004632539,-0.509591796526958
"CM002238.1.4775701.4776000",-1.56454687754698,-1.06435979841055,-0.661153598311646,-0.76639880064477,-0.463009395048486
"CM002238.1.4780501.4780800",-0.923523269260213,-1.20707011766008,-0.506469770413702,-1.04369220712339,-0.212517626630925
"CM002238.1.4782001.4782300",-0.657831434632065,-1.23873551393552,0.100922684468258,-0.112248832327646,-0.439229591730644
"CM002238.1.4787701.4788000",-1.65721448868665,-0.941299677331582,-0.306921659542478,-0.575346199847241,-0.571047159701242
"CM002238.1.4790101.4790400",-1.04655625695456,-1.08965949517168,-0.538002405980535,-0.944538042013075,-0.510902559244586
"CM002238.1.4792201.4792500",-0.760028086508044,-1.583789000958,-1.5159376108526,-1.12279086885652,-0.647146653631228
"CM002238.1.4792501.4792800",-1.33483044481507,-1.41088983578263,-1.0779264669481,-1.59486396433856,-1.15516501085676
