"","logFC_WT","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002238.1.163201.163500",-1.12300490261665,-1.5248816011463,-1.00257883678967,-1.5297551705985,0
"CM002238.1.163501.163800",0,0,0,0,0
"CM002238.1.167101.167400",-1.38410489076263,-1.82090363101433,0,-1.45770956609779,-1.23287268686164
"CM002238.1.167401.167700",-1.50383497068424,-1.29198417594759,0,-1.60383629652389,0
"CM002238.1.167701.168000",0,-0.924683312925017,0,0,0
"CM002238.1.200401.200700",0,0,0,0,0
"CM002238.1.200701.201000",-1.23019626537425,0,0,0,-1.19717007442341
"CM002238.1.218701.219000",-1.27533545238777,-1.23719277586007,-1.21645438625911,-1.52709277697211,0
"CM002238.1.219001.219300",0,0,0,0,0
"CM002238.1.221701.222000",0,-1.22476061519123,0,-0.995806571557808,0
"CM002238.1.222001.222300",0,-1.18353242918558,0,-0.958301195484569,0
"CM002238.1.222301.222600",0,-1.10740543432454,0,0,0
"CM002238.1.223201.223500",0,-1.17988060590152,0,0,0
"CM002238.1.223501.223800",0,0,0,0,0
"CM002238.1.223801.224100",0,0,0,0,0
"CM002238.1.225001.225300",0,0,0,0,0
"CM002238.1.225301.225600",-1.13759809350256,-0.863278521837906,0,0,0
"CM002238.1.229501.229800",-1.0418528489899,-1.43457538978275,-0.993358295251737,0,-1.39355296693411
"CM002238.1.229801.230100",-1.06864394268719,-1.46787365985274,-1.07593612883116,-1.36302296516917,0
"CM002238.1.230101.230400",-1.27239480321132,-1.58595451902681,-1.40100071494597,-1.52451239854877,0
"CM002238.1.234001.234300",-1.32168324886674,-1.11057365717006,0,0,0
"CM002238.1.234301.234600",-1.24354066763831,0,0,0,0
"CM002238.1.234601.234900",0,0,0,0,0
"CM002238.1.238501.238800",1.29735592347373,1.16540832110213,1.20405760275559,1.80561260971299,1.29654529547642
"CM002238.1.238801.239100",0,0,0,1.48128602590688,1.05983416722245
"CM002238.1.239101.239400",0,0,0,0,0
"CM002238.1.243901.244200",0,0,0,0,0
"CM002238.1.244201.244500",0,0,0,1.13732523925993,0
"CM002238.1.247501.247800",0,-1.50689525572671,0,0,0
"CM002238.1.247801.248100",-1.23517558205191,0,0,-1.39503777455522,0
"CM002238.1.248101.248400",-0.975516884758118,-1.25201443650878,0,0,0
"CM002238.1.252301.252600",0,0,0,0,0
"CM002238.1.252601.252900",0,0,0,0.88754605509018,0
