"","logFC_WT","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002236.1.35401.35700",3.07777447306403,3.28784992676481,2.26016801342463,0,0
"CM002236.1.35701.36000",3.84924607221237,3.59952057861956,3.22172778938067,0,0
"CM002236.1.36001.36300",3.73416673718078,3.71602719580653,3.71415764136528,0,0
"CM002236.1.36301.36600",4.09163631625472,3.46884484468426,3.42424630825412,0,0
"CM002236.1.36601.36900",3.42440691871364,3.43460815566171,3.29521416641356,0,0
"CM002236.1.36901.37200",3.91839414911208,3.59091762623683,3.26161849147339,0,0
"CM002236.1.37201.37500",3.79016935942954,3.3224933171659,3.25919947416654,0,0
"CM002236.1.37501.37800",4.26263051577841,3.60422968874243,3.4125866104793,0,0
"CM002236.1.37801.38100",3.72402655440631,3.35302434527792,3.4816069683931,0,0
"CM002236.1.38101.38400",4.00696399112989,3.61013102447728,3.76059009835362,0,0
"CM002236.1.38401.38700",4.07440973462281,3.60112532953051,3.70923494590203,0,0
"CM002236.1.38701.39000",3.88533609081498,3.00395805511292,3.09977098769175,0,0
"CM002236.1.41101.41400",4.26864675501593,2.55879031659724,2.65130960705101,0,0
"CM002236.1.41401.41700",3.83730471063325,2.3161236240269,2.67797573587162,0,0
"CM002236.1.41701.42000",4.12456344932452,2.7606314871325,2.60333311390046,0,0
"CM002236.1.42001.42300",4.08033982896159,2.83038949726637,2.88496546599467,0,0
"CM002236.1.42301.42600",4.04319418895373,3.08222030390327,3.32498152503589,0,0
"CM002236.1.43801.44100",4.12968842524775,3.52271626849138,3.64041510009131,0,0
"CM002236.1.44101.44400",3.82526621652821,3.57772855306319,3.86456068366392,0,0
"CM002236.1.45601.45900",3.25595345077929,2.85779717736399,2.98623097719117,0,0
"CM002236.1.45901.46200",3.23321048605781,3.11749744295225,2.82661517286305,0,0
"CM002236.1.46201.46500",3.26250078825521,2.70173216507736,2.90377719997552,0,0
"CM002236.1.46501.46800",3.26744908508553,2.64316422249798,2.72854042814253,0,0
"CM002236.1.46801.47100",3.187490948205,2.77326546193824,2.17014373246757,0,0
"CM002236.1.47101.47400",2.21678371840095,1.87493126613898,2.15188323237101,0,0
"CM002236.1.47401.47700",2.53917877112367,1.98170358371896,1.64815297166511,0,0
"CM002236.1.47701.48000",1.67281470582184,1.31278235917975,1.11042587045454,0,0
"CM002236.1.49501.49800",2.29593113459173,2.60829809479801,2.02782341720785,0,0
"CM002236.1.49801.50100",2.39553748145872,2.76257606196334,2.27749099929567,0,0
"CM002236.1.50101.50400",1.83956817009524,2.42152489280793,2.25918651465658,0,0
"CM002236.1.50401.50700",2.17842372985175,2.49071111453385,2.04022333872468,0,0
"CM002236.1.50701.51000",1.22597679222614,1.68034936470089,1.69810506333189,0,0
"CM002236.1.51001.51300",1.55280446856913,1.09556503825033,1.34358954616753,0,0
"CM002236.1.51301.51600",1.67261144858019,1.45680810364414,1.02562655332687,0,0
"CM002236.1.51601.51900",1.12005912343711,0,0,0,0
"CM002236.1.51901.52200",0,1.02837206047566,0,0,0
"CM002236.1.56401.56700",0,1.04150152935105,0,0,0
"CM002236.1.56701.57000",0.980539638484176,0.911779548811712,0,0,0
"CM002236.1.57001.57300",0,0.924287971492268,1.07837637278967,0,0
"CM002236.1.57301.57600",1.31008094382789,1.64297975902608,1.39323183862459,0,0
"CM002236.1.57601.57900",1.50923009892038,1.61687014759767,1.8342241456839,0,0
"CM002236.1.59401.59700",3.27316241426384,3.16971182464567,2.79705845864725,0,0
"CM002236.1.59701.60000",2.61029607445422,3.04234093429738,2.54641871388417,0,0
"CM002236.1.60001.60300",2.7714213176447,2.93368742127043,2.46451634561909,0,0
"CM002236.1.60301.60600",2.37088184185034,2.94682147394952,2.13440831156242,0,0
"CM002236.1.60601.60900",1.18744308294314,1.53041662872001,1.55009668773137,0,0
"CM002236.1.62101.62400",2.73905372466062,3.45955453982184,2.79130297841258,0,0
"CM002236.1.62401.62700",2.35919129616796,3.03744950594502,2.56149949849621,0,0
"CM002236.1.91501.91800",4.04826787373691,3.1914739718969,3.47189070254906,0,0
"CM002236.1.91801.92100",3.72349541970504,3.59708763557189,3.54420766897009,0,0
"CM002236.1.92101.92400",3.65970888191355,2.96967551631512,3.45393578764286,0,0
"CM002236.1.93601.93900",3.1044420527929,2.37889163398934,2.86389334978351,0,0
"CM002236.1.93901.94200",3.31504779440926,2.71785682159545,2.85975656603993,0,0
"CM002236.1.94201.94500",3.32799997066185,2.81751494946736,2.66014125252681,0,0
"CM002236.1.94501.94800",3.0396974013625,2.10237971759396,2.57127497727538,0,0
"CM002236.1.94801.95100",2.49587450359318,1.96427574218195,1.83285205701011,0,0
"CM002236.1.95101.95400",1.03099453846372,0,1.04784953071483,0,0
"CM002236.1.95401.95700",0.863297485969072,0,0,0,0
"CM002236.1.95701.96000",1.87363777713624,1.24776316032989,1.28327257044061,0,0
"CM002236.1.96001.96300",2.06955004118489,0.881485656856356,0,0,0
