"","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002239.1.315301.315600",0,0,0,0
"CM002239.1.318301.318600",0,0,0,0
"CM002239.1.345901.346200",0,0,0,0
"CM002239.1.356101.356400",0,0,0,0
"CM002239.1.361801.362100",0,0,0,0
"CM002239.1.391801.392100",0,0,0,0
"CM002239.1.394201.394500",0,0,0,0
"CM002239.1.467401.467700",0,0,0,0
"CM002239.1.474601.474900",0,0,0,0
"CM002239.1.509101.509400",0,0,0,0
"CM002239.1.509401.509700",0,0,0,0
"CM002239.1.513901.514200",0,0,0,0
"CM002239.1.514201.514500",0,0,0,0
"CM002239.1.515101.515400",0,0,0,0
"CM002239.1.515401.515700",0,0,0,0
"CM002239.1.547801.548100",0,0,0,0
"CM002239.1.548101.548400",0,0,0,0
"CM002239.1.548401.548700",0,0,0,0
"CM002239.1.554701.555000",0,0,0,0
"CM002239.1.560401.560700",0,0,0,0
"CM002239.1.560701.561000",0,0,0,0
"CM002239.1.563401.563700",0,0,0,0
"CM002239.1.563701.564000",0,0,0,0
"CM002239.1.577201.577500",0,0,0,0
"CM002239.1.577501.577800",0,0,0,0
"CM002239.1.581701.582000",0,0,0,0
"CM002239.1.633901.634200",0,0,0,0
"CM002239.1.634201.634500",0,0,0,0
"CM002239.1.634501.634800",0,0,0,0
"CM002239.1.637201.637500",0,0,0,0
"CM002239.1.637501.637800",0,0,0,0
"CM002239.1.637801.638100",0,0,0,0
"CM002239.1.638101.638400",0,0,0,0
"CM002239.1.640201.640500",0,0,0,0
"CM002239.1.644701.645000",0,0,0,0
"CM002239.1.698401.698700",0,0,0,0
"CM002239.1.698701.699000",0,0,0,0
"CM002239.1.736801.737100",0,0,0,0
"CM002239.1.737101.737400",0,0,0,0
"CM002239.1.738001.738300",0,0,0,0
"CM002239.1.740101.740400",0,0,0,0
"CM002239.1.740401.740700",0,0,0,0
"CM002239.1.740701.741000",0,0,0,0
"CM002239.1.772501.772800",0,0,0,0
"CM002239.1.772801.773100",0,0,0,0
"CM002239.1.773101.773400",0,0,0,0
"CM002239.1.787801.788100",0,0,0,0
"CM002239.1.788101.788400",0,0,0,0
"CM002239.1.831301.831600",0,0,0,0
"CM002239.1.839101.839400",0,0,0,0
"CM002239.1.5079001.5079300",0,0,0,0
"CM002239.1.5095501.5095800",0,0,0,0
"CM002239.1.5156101.5156400",0,0,0,0
"CM002239.1.5822701.5823000",0,0,0,0
"CM002239.1.5880601.5880900",0,0,0,0
"CM002239.1.5929501.5929800",0,0,0,0
"CM002239.1.5941501.5941800",0,0,0,0
"CM002239.1.5941801.5942100",0,0,0,0
"CM002239.1.5943601.5943900",0,0,0,0
"CM002239.1.5943901.5944200",0,0,0,0
"CM002240.1.560701.561000",0,0,0,0
"CM002240.1.561001.561300",0,0,0,0
"CM002240.1.575101.575400",0,0,0,0
"CM002240.1.575401.575700",0,0,0,0
"CM002240.1.679201.679500",0,0,0,0
"CM002240.1.679501.679800",0,0,0,0
"CM002240.1.5973301.5973600",0,0,0,0
"CM002240.1.6036001.6036300",0,0,0,0
"CM002240.1.6161101.6161400",0,0,0,0
"CM002240.1.6161401.6161700",0,0,0,0
"CM002240.1.6162601.6162900",0,0,0,0
"CM002240.1.6163201.6163500",0,0,0,0
"CM002240.1.6163501.6163800",0,0,0,0
"CM002240.1.6166501.6166800",0,0,0,0
"CM002240.1.6166801.6167100",0,0,0,0
"CM002240.1.6218101.6218400",0,0,0,0
"CM002240.1.6220201.6220500",0,0,0,0
"CM002240.1.6229801.6230100",0,0,0,0
"CM002240.1.6230101.6230400",0,0,0,0
"CM002240.1.6231301.6231600",0,0,0,0
"CM002240.1.6231601.6231900",0,0,0,0
"CM002240.1.6231901.6232200",0,0,0,0
"CM002240.1.6234001.6234300",0,0,0,0
"CM002240.1.6380101.6380400",0,0,0,0
"CM002240.1.6411901.6412200",0,0,0,0
"CM002240.1.6413101.6413400",0,0,0,0
"CM002240.1.6414601.6414900",0,0,0,0
"CM002240.1.6418201.6418500",0,0,0,0
"CM002240.1.6420301.6420600",0,0,0,0
"CM002241.1.1801.2100",0,0,0,0
"CM002241.1.2401.2700",0,0,0,0
"CM002241.1.3601.3900",0,0,0,0
"CM002241.1.3901.4200",0,0,0,0
"CM002241.1.19201.19500",0,0,0,0
"CM002241.1.19501.19800",0,0,0,0
"CM002241.1.21001.21300",0,0,0,0
"CM002241.1.21301.21600",0,0,0,0
"CM002241.1.27301.27600",0,0,0,0
"CM002241.1.37801.38100",0,0,0,0
"CM002241.1.38101.38400",0,0,0,0
"CM002241.1.38401.38700",0,0,0,0
"CM002241.1.39001.39300",0,0,0,0
"CM002241.1.122101.122400",0,0,0,0
"CM002241.1.130501.130800",0,0,0,0
"CM002241.1.143401.143700",0,0,0,0
"CM002241.1.143701.144000",0,0,0,0
"CM002241.1.156001.156300",0,0,0,0
"CM002241.1.193801.194100",0,0,0,0
"CM002241.1.194101.194400",0,0,0,0
"CM002241.1.195901.196200",0,0,0,0
"CM002241.1.198601.198900",0,0,0,0
"CM002241.1.206101.206400",0,0,0,0
"CM002241.1.207601.207900",0,0,0,0
"CM002241.1.215701.216000",0,0,0,0
"CM002241.1.216901.217200",0,0,0,0
"CM002241.1.238501.238800",0,0,0,0
"CM002241.1.238801.239100",0,0,0,0
"CM002241.1.239101.239400",0,0,0,0
"CM002241.1.240001.240300",0,0,0,0
"CM002241.1.347401.347700",0,0,0,0
"CM002241.1.347701.348000",0,0,0,0
"CM002241.1.348601.348900",0,0,0,0
"CM002241.1.349201.349500",0,0,0,0
"CM002241.1.349501.349800",0,0,0,0
"CM002241.1.352801.353100",0,0,0,0
"CM002241.1.355801.356100",0,0,0,0
"CM002241.1.356101.356400",0,0,0,0
"CM002241.1.356401.356700",0,0,0,0
"CM002241.1.356701.357000",0,0,0,0
"CM002241.1.357001.357300",0,0,0,0
"CM002241.1.357301.357600",0,0,0,0
"CM002241.1.358501.358800",0,0,0,0
"CM002241.1.358801.359100",0,0,0,0
"CM002241.1.359101.359400",0,0,0,0
"CM002241.1.421801.422100",0,0,0,0
"CM002241.1.448801.449100",0,0,0,0
