"","logFC_WT","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7","logFC_ash1"
"CM002238.1.4646676.4648252",3.99702725328482,3.57901529521907,3.49596771556156,3.95501318644639,0,3.42268921053269
"CM002238.1.4648489.4650239",4.22862262729253,3.92516247581357,3.97676200677712,4.48426491484093,0,3.50249031906715
"CM002238.1.4649975.4653197",4.25083807266781,3.99983049940925,4.12489243014454,4.53242673696723,0,3.57677804606345
"CM002238.1.4652961.4655746",4.0240822947429,3.8469969900391,3.85908390142951,4.22849749389684,0,3.44145901738309
"CM002238.1.4655559.4657093",3.97748013230801,3.6491037649913,3.5961707838313,3.91460881261817,0,3.48359483341956
"CM002238.1.4657090.4659449",3.78003962118652,3.38728183909394,3.44882768222373,3.31571212893535,0,3.51303252057474
"CM002238.1.4672730.4674312",3.99118329222689,3.72235542194619,3.94614563148814,2.00102442691529,0,3.3468617184873
"CM002238.1.4675408.4677370",4.21838923905959,4.02735565982285,4.26504933806606,4.3536310958224,0,3.56221235187075
"CM002238.1.4676767.4678879",4.22696741003844,4.23060352817616,4.24767967430557,4.44694219300586,0,3.50605936433097
"CM002238.1.4679232.4682796",4.00048336737714,4.03188771900837,4.03110580025359,4.06633930044711,0,3.53806193029205
"CM002238.1.4683041.4685305",3.74547264203771,4.13412391887991,3.85066128359868,3.38913188919011,0,3.57620605559839
"CM002238.1.4723182.4724256",3.03167722226903,3.33660044633827,2.89958296421691,1.83242561511167,0,3.06342576042309
"CM002238.1.4725646.4727429",3.51157002360209,3.40762284975211,3.25152667568855,2.04225822622575,0,3.36575929998198
"CM002238.1.4725808.4727471",3.49977494746813,3.38880785360038,3.1878214002864,2.00824746862996,0,3.36762326250409
"CM002238.1.4731541.4733660",4.22771191434215,3.72431189165976,3.84131921323152,3.41759503360533,0,3.43462095636684
"CM002238.1.4734925.4738698",4.3588441366501,3.88265874042827,3.87418434829294,3.17386557223252,0,3.58551185452564
"CM002238.1.4740151.4743400",4.63295999394128,4.18525899473218,4.10951391672509,3.3113888083984,0,3.72177275195785
"CM002238.1.4742261.4743806",4.81509910714379,4.54452219525895,4.44316169047239,3.6985064164716,0,3.71943330356004
"CM002238.1.4744492.4746995",4.93822945754274,4.68575214582007,4.70686718167423,3.66150595582612,0,3.83615451764282
"CM002238.1.4748855.4750347",4.44429475109222,3.97787203719959,3.76863936784405,2.4484749474488,0,3.56516495347509
"CM002238.1.4751018.4752486",4.47959849367238,4.17192947087582,3.98973982873008,3.63936244769482,0,3.4744038118245
"CM002238.1.4753827.4756339",4.5014804171999,3.8243872172427,3.86949933640989,3.29972910282461,0,3.56917734544292
"CM002238.1.4756558.4758706",4.17201435294856,3.4544131782299,3.41214384655917,2.61608767644804,0,3.17238173024624
"CM002238.1.4758636.4760743",3.84068100048508,2.8768191883693,2.8128895212561,2.00204905378181,0,3.16165527496101
"CM002238.1.4761940.4765324",4.44183353504543,3.2560300265989,3.10958561876062,2.0977041152997,0,3.6836568977418
"CM002238.1.4764576.4767164",4.41744733551064,3.49047395686811,3.40521935563534,2.82797813024926,0,3.57923771569636
"CM002238.1.4767459.4770023",4.27455900095793,3.82024533443158,3.84947366062517,3.75744397529964,0,3.46722810372848
"CM002238.1.4768936.4770464",4.13887246426819,3.88973138392513,3.9749686919172,3.88859610799445,0,3.36488448238884
"CM002238.1.4772092.4773442",4.3743789708916,4.20870100812792,4.17343776652966,4.01087960117368,0,3.53310040100668
"CM002238.1.4772153.4773851",4.27070595484704,4.03965861676872,4.01908752521239,3.8198906675269,0,3.52301381158145
"CM002238.1.4774945.4776607",4.00369857801009,4.24092092431117,4.00054996864323,3.57266206840549,0,3.50021293208107
"CM002238.1.4777022.4779106",4.22519944719468,4.15952043040053,3.89764024286765,3.44228309681598,0,3.58256847838875
"CM002238.1.4779590.4781498",4.45488157843704,4.2489969017168,4.2339375533724,4.36630113802535,0,3.52852078776933
"CM002238.1.4781347.4783813",4.51982409456259,4.02966468218474,3.99350018769289,3.85955611083962,0,3.80712994661866
"CM002238.1.4786332.4788613",4.61135127276911,4.13233728202961,4.06182167471167,3.73878990115209,0,3.56436776030377
"CM002238.1.4787657.4789684",4.63678809587227,4.30914210084952,4.07745421729213,3.6497344363578,0,3.55547402803035
"CM002238.1.4788837.4791187",4.84710638887457,4.58352025684106,4.50425524320884,4.20361316148714,0,3.82589362727727
"CM002238.1.4791552.4793371",4.7654004572979,4.76036742739347,4.59477126612531,4.52712299204824,0,3.57016898125495
"CM002238.1.4793103.4794463",4.58935387278521,4.7152269977293,4.38254452182748,4.35992583249379,0,3.94154397111879
"CM002238.1.4795016.4796815",4.44243006263138,4.56436193152672,4.41397971548264,3.08107210751157,0,3.56119674565557
"CM002238.1.4796219.4798623",4.47065541294988,4.36115141334514,4.26037329691262,3.22808922607719,0,3.76775428655759
"CM002238.1.4799160.4800732",4.67698727275115,4.30470479806893,4.44590105144681,4.24097458157321,0,3.64213298795499
"CM002238.1.4802862.4805759",4.33943963749161,3.9045324525745,3.8708257186016,3.99554610033725,0,3.57383947840107
"CM002238.1.4806035.4808227",4.42004284194884,3.87792926293584,3.84294788417113,3.63781131389995,0,3.4159913155428
"CM002238.1.4808122.4810856",4.63744831018113,4.25764588462532,4.12966931732428,4.11243857933617,0,3.73257899900031
"CM002238.1.4810605.4812655",4.49418853441578,4.29231054282633,4.35300755931042,4.57477746890455,0,3.5087960768572
"CM002238.1.4814060.4816061",4.71571994121521,4.47963833305231,4.57484555235913,4.70667337910536,0,3.58960684484452
"CM002238.1.4817972.4820221",4.12672883907218,4.02762339583269,3.96013288240754,3.94357381593081,0,3.29806808267125
"CM002238.1.4819892.4822548",4.36438846695602,3.98204482897583,3.9081454400113,3.98683320380746,0,3.34859047308187
"CM002238.1.4822695.4824538",4.29882096917037,3.98636592361704,4.00087233244731,4.18571976893556,0,3.43947973692734
"CM002238.1.4825345.4826846",4.57604507242531,4.24726033300248,4.29105572208707,4.56202624526335,0,3.55691016354696
"CM002238.1.4826687.4828377",4.52549722059228,4.68809871201883,4.52871539612919,4.95401887680977,0,3.29722260429907
"CM002238.1.4856481.4857922",3.83264422665484,4.48075228186981,3.93181966014858,4.26302378326726,0,2.68980432773977
"CM002238.1.4858978.4860825",4.47037481067516,4.322786248663,4.44255492445599,4.58567924031334,0,3.57520542075857
"CM002238.1.4860631.4862381",4.41438778690936,4.39207167999008,4.34864565816856,4.52442575987521,0,3.16712795007961
"CM002238.1.4861542.4863238",4.2254441705116,4.31191129076671,4.24738578783006,4.29793626804899,0,2.9522713332966
"CM002238.1.4861926.4864049",4.16368460634544,4.28979846579423,4.25311485224499,4.1216818284044,0,3.05451092259332
"CM002238.1.4868986.4870940",3.64448781196019,3.54515418860402,3.40408726019753,3.58929655929723,0,2.79336531936726
"CM002238.1.4869399.4871284",3.5809323938181,3.49117791167585,3.34615199401856,3.40521505820734,0,2.66063731958796
"CM002238.1.4872419.4873943",2.16276588221504,2.13090324176507,1.65376788644864,1.83058196198462,0,0.659490356402608
"CM002238.1.4872985.4874990",2.44983132475277,2.2150068674303,1.72224744952249,1.9857252964004,0,1.00694651543559
"CM002238.1.4875326.4878077",3.5149700223189,3.16813622021007,2.76047927964304,2.57088770578866,0,2.85595814670646
"CM002238.1.4926312.4929808",2.64795682063695,1.68501572908771,1.49514369223982,1.62117494067924,0,3.70696844416718
"CM002238.1.4961443.4963886",2.36232280077362,2.27214765687018,1.65100309961001,0.465573114781635,0,2.5732641449287
"CM002238.1.4964707.4966894",1.87949422872883,0,0,-0.670544952275267,0,3.16980705010582
"CM002238.1.4967091.4969477",2.13069249363275,0.689516346514886,0,0,0,3.00321913158422
"CM002238.1.4968294.4970282",2.36759708391816,1.06437335304342,0.596566150251383,0.731859033168325,0,3.07178149463112
"CM002238.1.4980062.4983364",1.94771838084912,0.546410503441099,0,0,0,3.00332175173711
"CM002238.1.4983188.4985971",1.39417768886675,0.571076997851521,0,0,0,2.80180690533874
"CM002238.1.4986875.4988967",1.26609344316352,1.25040291410375,0.684024363441332,0,0,1.80110696704509
"CM002238.1.4990567.4993181",3.32696502884088,2.61628836926567,2.53332029464855,1.67259161376564,0,3.04836789591229
"CM002238.1.4992940.4995464",3.83678615182243,3.59629571032085,3.65918336985498,2.54747822881053,0,3.1671830356311
"CM002238.1.5016033.5018866",4.08407256408966,3.66452568302383,3.66682813629582,3.74650284736166,0,3.32663256366542
"CM002238.1.5019206.5020830",4.10204789251718,3.88843302522672,3.77212548533154,3.91694481920488,0,3.40141519564742
"CM002238.1.5024301.5027908",3.97577289758707,3.58470367465528,3.42325131158034,3.46814621136749,0,3.1516296672555
"CM002238.1.5028418.5032261",3.78764228834733,3.48169974813625,3.52556111543713,3.61865645607262,0,3.17072767679527
"CM002238.1.5052624.5055868",2.36452531044722,1.52390863927854,0.744061199348058,0,0,1.32469998747443
"CM002238.1.5056240.5058244",3.84846722908817,3.51781888597491,2.9506693478504,1.2732980418083,0,2.40199814599033
"CM002238.1.5057174.5059242",3.56200710056716,3.45647906029723,2.93464039458504,1.18590698343522,0,2.02530477539664
"CM002238.1.5059622.5062738",3.64628578833149,4.27439296519186,3.67246828771841,2.04401345499444,0,1.96518914145877
"CM002238.1.5089231.5091512",3.96281431360274,3.94122310686922,3.90654014916962,3.32552443901705,0,3.21539322871511
"CM002238.1.5092379.5095174",4.18835641495984,3.97203912942407,3.91825920532691,3.87087123253657,0,2.90388924370906
"CM002238.1.5115407.5117931",2.35800962217491,2.84606244254405,2.57127265214794,0,0,0
"CM002238.1.5118160.5119898",2.96945836921079,3.54539290919637,3.41512078271303,0.921087311497438,0,0
"CM002238.1.5130162.5132035",3.10053154383173,3.56451956885249,3.16889618566498,0,0,2.19748246196995
"CM002238.1.5144732.5146613",2.3369730851382,3.03922490068988,2.80976441395104,-0.534743980055532,0,2.07197800401636
"CM002238.1.5204041.5205927",1.97149004002863,2.89425283371367,2.44588398472865,-0.724916062529112,0,1.16419509785394
"CM002238.1.5224993.5226818",2.99629907352065,3.00355393540542,3.3353145126641,0,0,1.76428549402439
"CM002238.1.5226751.5228600",3.75866844612731,3.85218812244527,4.10229100049707,0,0,1.90867240499887
"CM002238.1.5228165.5230513",3.41852062778496,3.64532873152045,3.60674793161867,0,0,2.12710499413102
"CM002238.1.5229532.5231922",2.31989063332894,2.67241794166019,2.44622617834295,-0.702042223639124,0,1.61528281919323
"CM002238.1.5247939.5249821",4.40366343714675,4.6097841987969,4.44180187349769,0,0,3.21382276297768
"CM002238.1.5250257.5252830",4.50785689592101,4.15723025105351,4.21189733156574,-0.733326498177844,0,2.94594749038004
"CM002238.1.5252357.5255295",4.33085797213413,3.93423115319127,3.97921983159835,-0.966332675001707,0,2.70323518967085
"CM002238.1.5254965.5259478",3.83300861779758,3.926681226526,3.8676780245314,-0.925251338388714,0,2.87230032960966
"CM002238.1.5260303.5261375",4.25971954550666,4.48749536782214,4.46928055266953,0,0,2.97955029471173
"CM002238.1.5260767.5264452",4.64928111807897,4.6376533908599,4.60409186369026,0,0,3.12368783748727
"CM002238.1.5264628.5268474",4.27979356304056,4.14651344963088,3.92436026782971,-1.00150457121621,0,1.50562200054582
"CM002238.1.5268652.5270619",4.62728336126589,4.62200545357441,4.00681794056553,-1.40078977219935,0,1.96804752770977
"CM002238.1.5269830.5271939",4.15722372209496,4.09394709080847,2.66498265159934,-2.00962811471924,0,1.95832089125033
"CM002238.1.5271184.5273718",4.85834796469078,5.39111361884228,4.88134458145864,0.634247700817899,0,3.26233137445171
"CM002239.1.666.3325",5.34484543568168,5.78492834009842,5.56934256874301,4.31321793780805,0,3.70288524534525
"CM002239.1.3959.6883",5.10103269976655,5.1894832175248,5.0778289914018,3.02238069084422,0,3.35250627655366
"CM002239.1.5445.8374",5.01511072702734,5.00136493603952,4.88599594310288,2.11744340651784,0,3.41977239677346
"CM002239.1.8109.20545",4.05448629566935,3.88326790452791,3.63791817676009,0,0,3.16579861238626
