"","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7","logFC_ash1"
"CM002239.1.195301.195600",0,0,-1.80390855313339,0,0
"CM002239.1.198001.198300",0,0,0,0,0
"CM002239.1.198301.198600",0,0,0,0,-2.42166431772994
"CM002239.1.199801.200100",0,0,0,0,-2.44539616025785
"CM002239.1.200101.200400",0,0,0,0,-2.2176309556386
"CM002239.1.202501.202800",0,0,0,0,-3.21487814757078
"CM002239.1.205201.205500",0,0,0,0,-1.70505129573951
"CM002239.1.206101.206400",0,0,0,0,-2.38303338306819
"CM002239.1.206401.206700",0,0,0,0,-1.97015363988025
"CM002239.1.209701.210000",0,0,0,0,-1.92856884102964
"CM002239.1.210001.210300",0,0,0,0,-2.50883418642566
"CM002239.1.218401.218700",0,0,0,0,0
"CM002239.1.225901.226200",0,0,0,0,-1.76458318190052
"CM002239.1.226201.226500",0,0,0,0,-3.06438041872884
"CM002239.1.248401.248700",0,0,0,0,-1.45732351334704
"CM002239.1.248701.249000",0,0,0,0,-1.6600314397615
"CM002239.1.251701.252000",0,0,0,0,-2.1616315608682
"CM002239.1.252001.252300",0,0,0,0,-1.78811843704927
"CM002239.1.254101.254400",0,0,0,0,-1.43004872154332
"CM002239.1.254401.254700",0,0,0,0,-1.38878017949646
"CM002239.1.283801.284100",0,0,0,0,0
"CM002239.1.284101.284400",0,0,0,0,1.73511365852092
"CM002239.1.294601.294900",0,0,0,0,-2.18141828524239
"CM002239.1.294901.295200",0,0,0,0,-1.81134874404047
"CM002239.1.307501.307800",0,0,-1.71884841696512,0,-1.88740944176897
"CM002239.1.307801.308100",0,0,0,0,0
"CM002239.1.312301.312600",-2.55602873487157,-2.45039263990642,-4.15941591902292,0,0
"CM002239.1.312601.312900",0,0,0,0,-1.57348418930953
"CM002239.1.314701.315000",0,-1.70596027164132,0,0,-1.46847581000822
"CM002239.1.315001.315300",0,0,0,0,0
"CM002239.1.317701.318000",0,0,0,0,0
"CM002239.1.318001.318300",0,0,0,0,0
"CM002239.1.320101.320400",0,0,0,0,-2.86930251442559
"CM002239.1.320401.320700",0,0,0,0,-2.99840501491931
"CM002239.1.321901.322200",0,0,0,0,-2.62997326969975
"CM002239.1.322201.322500",0,0,0,0,-2.39866458254933
"CM002239.1.323401.323700",0,0,0,0,-2.5381275885594
"CM002239.1.323701.324000",0,0,0,0,-2.05636978591934
"CM002239.1.325201.325500",0,0,0,0,-2.04656447215297
"CM002239.1.327601.327900",0,0,0,0,-2.28688392481381
"CM002239.1.327901.328200",0,0,0,0,-2.06842257856456
"CM002239.1.329701.330000",0,0,0,0,-2.52464872500159
"CM002239.1.330001.330300",0,0,-2.10738459319724,0,-2.2581160778971
"CM002239.1.331801.332100",0,0,-2.3623581598007,0,-2.07665170054382
"CM002239.1.335401.335700",0,0,-1.69641159701003,0,-2.42031932912521
"CM002239.1.335701.336000",0,0,0,0,-2.20803109429657
"CM002239.1.339901.340200",0,0,-1.58100735586479,0,-2.55349212846474
"CM002239.1.343501.343800",0,0,0,0,-2.5508768217406
"CM002239.1.343801.344100",0,0,0,0,-2.21043361004234
"CM002239.1.345001.345300",0,0,0,0,0
"CM002239.1.348601.348900",0,-1.74748073577213,-2.78282484081904,0,-1.8226444516792
"CM002239.1.348901.349200",-1.85006203270844,-2.20350137139182,-2.90970060925746,0,-2.51990849358102
"CM002239.1.353701.354000",0,-1.68317495338562,-2.07577851819838,0,-1.92403968453223
"CM002239.1.360001.360300",0,0,-2.15687790309036,0,-2.28716468046718
"CM002239.1.360301.360600",0,0,0,0,-2.10074351072356
"CM002239.1.361201.361500",0,-1.85009047055849,-2.95532400610887,0,-1.62992596072432
"CM002239.1.361501.361800",0,0,-2.36843944432135,0,-2.57928197015049
"CM002239.1.373801.374100",0,0,-2.52638738726934,0,0
"CM002239.1.374101.374400",0,0,-2.12010392152104,0,-2.33294919449561
"CM002239.1.375901.376200",0,0,0,0,-1.45643957754953
"CM002239.1.376201.376500",0,0,0,0,-1.74860877088232
"CM002239.1.377701.378000",0,0,0,0,-2.22194378140419
"CM002239.1.380401.380700",0,0,0,0,-2.1640413796023
"CM002239.1.380701.381000",0,0,0,0,-2.48318435802026
"CM002239.1.387601.387900",0,0,0,0,-2.02369603946972
"CM002239.1.389701.390000",0,0,0,0,0
"CM002239.1.390001.390300",0,0,0,0,-1.68178079824734
"CM002239.1.391501.391800",0,0,0,0,-2.2455485488393
"CM002239.1.393001.393300",0,0,0,0,-2.1412773632786
"CM002239.1.393301.393600",0,0,0,0,-2.24057099515219
"CM002239.1.409801.410100",0,0,0,0,-1.68839630420601
"CM002239.1.410101.410400",0,0,0,0,-1.55033477860119
"CM002239.1.413101.413400",0,0,0,0,-2.32135523685067
"CM002239.1.413401.413700",0,0,0,0,-1.84579497103177
"CM002239.1.465601.465900",0,0,-1.75174626392045,0,-1.77468258691555
"CM002239.1.465901.466200",0,0,-1.51746732430247,0,-2.63646057294159
"CM002239.1.474001.474300",0,0,0,0,-2.03638959765408
"CM002239.1.474301.474600",0,0,0,0,0
"CM002239.1.505801.506100",-2.14174678257317,-2.64584682585355,-3.46979436274586,0,-1.44760859971086
"CM002239.1.508201.508500",0,-2.21996926155813,-3.21348284270302,0,-1.60773606434008
"CM002239.1.516001.516300",0,0,0,0,0
"CM002239.1.546301.546600",-2.85467872730316,-2.99709650206718,-3.80578140900904,0,0
"CM002239.1.548701.549000",0,0,-1.962915354214,0,-2.08476571956605
"CM002239.1.549001.549300",0,-1.73837928416638,-3.56115884686502,0,-1.52814197393858
"CM002239.1.555301.555600",0,0,-2.23371436227134,0,-2.13823967499144
"CM002239.1.555601.555900",0,-1.83151290671521,-3.03431141238017,0,-2.35887748860953
"CM002239.1.558001.558300",0,0,-1.71301856916477,0,-2.43037571402303
"CM002239.1.558301.558600",0,-1.65305227464132,-1.95420091913761,0,-2.37252729803973
"CM002239.1.558601.558900",0,0,-2.53637435622682,0,-3.11005482650969
"CM002239.1.558901.559200",0,0,-2.26297205852739,0,-2.4256714415531
"CM002239.1.561001.561300",0,0,0,0,-1.48334076715143
"CM002239.1.561301.561600",0,0,0,0,-2.06903602875112
"CM002239.1.569101.569400",0,0,0,0,-2.27872822107871
"CM002239.1.576601.576900",0,0,0,0,0
"CM002239.1.581401.581700",0,0,0,0,0
"CM002239.1.582601.582900",0,0,0,0,-1.81198243407653
"CM002239.1.582901.583200",0,0,0,0,-2.4526668707146
"CM002239.1.584101.584400",0,0,0,0,-1.70423851208102
"CM002239.1.584401.584700",0,0,0,0,-1.57773742133247
"CM002239.1.589501.589800",0,0,0,0,-2.34231424296908
"CM002239.1.590701.591000",0,0,0,0,-1.83350628966742
"CM002239.1.591001.591300",0,0,0,0,-2.01999444343856
"CM002239.1.595801.596100",0,0,0,0,-1.86141135077204
"CM002239.1.596101.596400",0,0,0,0,0
"CM002239.1.597601.597900",0,0,-2.4645927370898,0,-1.48971349202731
"CM002239.1.597901.598200",0,0,-2.1501426697791,0,-2.21251917456577
"CM002239.1.615901.616200",0,0,0,0,-2.11788259285254
"CM002239.1.616201.616500",0,0,0,0,-1.84356654888578
"CM002239.1.619501.619800",0,0,0,0,0
"CM002239.1.619801.620100",0,0,0,0,0
"CM002239.1.633301.633600",0,0,0,0,2.23708312219221
"CM002239.1.633601.633900",0,0,0,0,2.42182765991175
"CM002239.1.638701.639000",0,0,-2.31262009199978,0,-1.39873431061056
"CM002239.1.640801.641100",0,0,0,0,-1.89242221069856
"CM002239.1.641101.641400",0,0,0,0,-1.96458126792904
"CM002239.1.643501.643800",0,0,0,0,-1.76441416810543
"CM002239.1.643801.644100",0,0,0,0,-2.56991859941924
"CM002239.1.645901.646200",0,0,0,0,-2.54650286133893
"CM002239.1.646201.646500",0,0,0,0,-1.85309714208655
"CM002239.1.648601.648900",0,0,0,0,-2.92487879473905
"CM002239.1.648901.649200",0,0,0,0,-1.96826303773682
"CM002239.1.649801.650100",0,0,0,0,-1.83997147481582
"CM002239.1.650101.650400",0,0,0,0,-1.96096895287098
"CM002239.1.651301.651600",0,0,0,0,-2.53321845102124
"CM002239.1.651601.651900",0,0,0,0,-2.47089871926794
"CM002239.1.653401.653700",0,0,0,0,-2.09903263779655
"CM002239.1.653701.654000",0,0,0,0,-2.01332114288417
"CM002239.1.656401.656700",0,0,0,0,0
"CM002239.1.656701.657000",0,0,0,0,0
"CM002239.1.660601.660900",0,0,-1.75349038942572,0,-1.6618959483427
"CM002239.1.660901.661200",0,0,0,0,-1.71248883473294
"CM002239.1.673801.674100",0,0,0,0,-1.72361757148182
"CM002239.1.674101.674400",0,0,0,0,-2.16220068302078
"CM002239.1.699001.699300",0,0,0,0,2.75116947948954
"CM002239.1.709801.710100",0,0,0,0,-1.95054935687912
"CM002239.1.710101.710400",0,0,0,0,-2.61012348844829
"CM002239.1.719401.719700",0,0,0,0,-1.71249568452542
"CM002239.1.723901.724200",0,0,0,0,-2.43223700494617
"CM002239.1.726901.727200",0,0,0,0,-2.19176063181939
"CM002239.1.727201.727500",0,0,0,0,-1.9350155905908
"CM002239.1.731401.731700",0,0,0,0,-2.37763959698355
"CM002239.1.731701.732000",0,0,0,0,-3.04698149695495
"CM002239.1.735001.735300",0,0,0,0,-2.87699966165194
"CM002239.1.735901.736200",0,0,-1.79516545748633,0,-1.37898135710549
"CM002239.1.736201.736500",0,0,0,0,-2.14325764645152
"CM002239.1.741001.741300",0,0,0,0,4.29184113699325
"CM002239.1.742201.742500",0,0,0,0,-1.48188540151953
"CM002239.1.742501.742800",0,0,0,0,-2.12836779321747
"CM002239.1.745501.745800",0,0,0,0,-1.66300972201583
"CM002239.1.760501.760800",0,0,0,0,-1.71567067949752
"CM002239.1.763201.763500",0,0,0,0,-2.2494628609043
"CM002239.1.763501.763800",0,0,0,0,-1.63184399050055
"CM002239.1.773401.773700",0,0,0,0,-1.76026689562185
"CM002239.1.773701.774000",0,0,0,0,-2.25113687644855
"CM002239.1.789301.789600",0,0,0,0,-1.47699870276898
"CM002239.1.789601.789900",0,0,0,0,0
"CM002239.1.799801.800100",0,0,0,0,-1.666575051634
"CM002239.1.800101.800400",0,-1.87324790832984,-1.71320191085939,0,-1.67444971839458
"CM002239.1.835801.836100",0,0,0,0,0
"CM002239.1.836101.836400",0,0,0,0,0
"CM002239.1.838501.838800",0,0,0,0,-1.80405115901727
"CM002239.1.838801.839100",0,0,0,0,-2.03387433585056
"CM002239.1.841801.842100",0,0,0,0,0
"CM002239.1.842101.842400",0,0,0,0,0
"CM002239.1.3026101.3026400",0,0,0,0,-2.12403257107522
"CM002239.1.3026401.3026700",0,0,0,0,-2.3476606218135
"CM002239.1.5074201.5074500",0,0,0,0,-2.40571832325962
"CM002239.1.5077201.5077500",0,0,0,0,-1.68513112863957
"CM002239.1.5080201.5080500",0,0,0,0,-1.68580929021781
"CM002239.1.5080501.5080800",0,0,0,0,-1.38255342230127
"CM002239.1.5083201.5083500",0,0,0,0,0
"CM002239.1.5083501.5083800",0,0,0,0,-1.87393214198469
"CM002239.1.5085901.5086200",0,0,0,0,-1.92324409358991
"CM002239.1.5089501.5089800",0,0,0,0,-1.63435908104807
"CM002239.1.5096101.5096400",0,0,0,0,0
"CM002239.1.5096401.5096700",0,0,0,0,0
"CM002239.1.5098201.5098500",0,0,0,0,-1.67441541386576
"CM002239.1.5098501.5098800",0,0,0,0,-1.84996716899381
"CM002239.1.5148601.5148900",0,0,0,0,-2.01761787921469
"CM002239.1.5151301.5151600",0,0,0,0,-1.89639486698535
"CM002239.1.5151601.5151900",0,0,0,0,-1.9805012661777
"CM002239.1.5154601.5154900",0,0,0,0,-1.95045886184918
"CM002239.1.5154901.5155200",0,0,0,0,-2.37496822149561
"CM002239.1.5155201.5155500",0,0,0,0,-1.74936016236983
"CM002239.1.5205901.5206200",0,0,0,0,-1.77724131138834
"CM002239.1.5206201.5206500",0,0,0,0,-2.05170152672684
"CM002239.1.5207401.5207700",0,0,0,0,-1.94327190400623
"CM002239.1.5207701.5208000",0,0,0,0,-2.47127031787551
"CM002239.1.5250901.5251200",0,0,0,0,-1.82922032498121
"CM002239.1.5821801.5822100",0,0,0,0,0
"CM002239.1.5822101.5822400",0,0,0,0,0
"CM002239.1.5850601.5850900",0,0,0,0,-1.78572439612861
"CM002239.1.5850901.5851200",0,0,0,0,-2.23500335172778
"CM002239.1.5866201.5866500",0,0,0,0,0
"CM002239.1.5866501.5866800",0,0,0,0,0
"CM002239.1.5867701.5868000",0,0,0,0,0
"CM002239.1.5868001.5868300",0,0,0,0,0
"CM002239.1.5869501.5869800",0,0,0,0,0
"CM002239.1.5869801.5870100",0,0,0,0,0
"CM002239.1.5880901.5881200",0,0,-2.49061693532616,0,-2.11017155370133
"CM002239.1.5881201.5881500",0,0,-1.81674609678001,0,0
"CM002239.1.5885101.5885400",0,0,0,0,0
"CM002239.1.5887201.5887500",0,0,-2.33481051724359,0,0
"CM002239.1.5887501.5887800",0,0,0,0,0
"CM002239.1.5889901.5890200",0,0,0,0,0
"CM002239.1.5930101.5930400",0,0,0,0,0
"CM002239.1.5937601.5937900",0,0,0,0,0
"CM002239.1.5938501.5938800",0,0,0,0,0
"CM002239.1.5938801.5939100",0,0,0,0,0
"CM002239.1.5941201.5941500",0,0,0,0,0
"CM002239.1.5943301.5943600",0,0,0,0,0
"CM002239.1.5946001.5946300",0,0,0,0,0
"CM002239.1.5949301.5949600",0,0,0,0,0
"CM002239.1.5949601.5949900",0,0,0,0,0
"CM002240.1.561301.561600",0,0,0,0,-2.26654349621056
"CM002240.1.561601.561900",0,0,0,0,-1.48289042105971
"CM002240.1.564601.564900",0,0,0,0,-2.33340288672444
"CM002240.1.564901.565200",0,0,0,0,-1.70578343693752
"CM002240.1.565201.565500",0,0,0,0,-2.14551370602803
"CM002240.1.568201.568500",0,0,0,0,-3.15479006354734
"CM002240.1.568501.568800",0,0,0,0,0
"CM002240.1.571501.571800",0,0,0,0,-2.2753733259046
"CM002240.1.574801.575100",0,0,0,0,0
"CM002240.1.638401.638700",0,0,0,0,0
"CM002240.1.641401.641700",0,0,0,0,-1.59161433167021
"CM002240.1.641701.642000",0,0,0,0,-2.01740553304007
"CM002240.1.642001.642300",0,0,0,0,-1.58048919616944
"CM002240.1.642601.642900",0,0,0,0,-2.12436917556975
"CM002240.1.642901.643200",0,0,0,0,-2.01819519940208
"CM002240.1.644101.644400",0,0,0,0,-1.75977133144457
"CM002240.1.644401.644700",0,0,0,0,-2.06098863045516
"CM002240.1.647401.647700",0,0,0,0,-2.16018698337077
"CM002240.1.647701.648000",0,0,0,0,-2.7325966528746
"CM002240.1.652201.652500",0,0,0,0,-2.44199500868214
"CM002240.1.652501.652800",0,0,0,0,-1.71135270317637
"CM002240.1.656101.656400",0,0,0,0,-2.42933508022678
"CM002240.1.656401.656700",0,0,0,0,-2.49224266572479
"CM002240.1.657301.657600",0,0,0,0,-2.45832515476154
"CM002240.1.657601.657900",0,0,0,0,-1.64052572491043
"CM002240.1.662401.662700",0,0,0,0,-1.92830553719859
"CM002240.1.662701.663000",0,0,0,0,-2.091932143891
"CM002240.1.678601.678900",0,0,0,0,0
"CM002240.1.678901.679200",0,0,0,0,0
"CM002240.1.680101.680400",0,0,0,0,0
"CM002240.1.680401.680700",0,0,0,0,-2.4240074530881
"CM002240.1.681901.682200",0,0,0,0,-2.19676321596399
"CM002240.1.682201.682500",0,0,0,0,-2.16422891435148
"CM002240.1.774301.774600",0,0,0,0,-1.48805674012196
"CM002240.1.774601.774900",0,0,0,0,-1.67781799642136
"CM002240.1.777001.777300",0,0,0,0,-2.10112189917045
"CM002240.1.777301.777600",0,0,0,0,-1.8346377675146
"CM002240.1.5974801.5975100",0,0,0,0,-1.60114849442496
"CM002240.1.5975101.5975400",0,0,0,0,0
"CM002240.1.5975401.5975700",0,0,0,0,-1.35313057055833
"CM002240.1.6023101.6023400",0,0,0,0,-1.55368404342785
"CM002240.1.6023401.6023700",0,0,0,0,-2.53459263892934
"CM002240.1.6025201.6025500",0,0,0,0,-2.36083373920444
"CM002240.1.6028501.6028800",0,0,0,0,-2.34038418191237
"CM002240.1.6028801.6029100",0,0,0,0,-2.17357465832711
"CM002240.1.6030001.6030300",0,0,0,0,-2.55283521067079
"CM002240.1.6030301.6030600",0,0,0,0,-2.44363363478196
"CM002240.1.6031201.6031500",0,0,0,0,0
"CM002240.1.6031501.6031800",0,0,0,0,-2.52591322377489
"CM002240.1.6032701.6033000",0,0,0,0,-2.30792890009097
"CM002240.1.6033001.6033300",0,0,0,0,-1.87998501614682
"CM002240.1.6033901.6034200",0,0,0,0,-2.49656512824705
"CM002240.1.6034201.6034500",0,0,0,0,-1.56679871272448
"CM002240.1.6034801.6035100",0,0,0,0,0
"CM002240.1.6035101.6035400",0,0,0,0,1.94104217252031
"CM002240.1.6038101.6038400",0,0,0,0,0
"CM002240.1.6038401.6038700",0,0,0,0,0
"CM002240.1.6040801.6041100",0,0,0,0,-1.51223127100341
"CM002240.1.6041101.6041400",0,0,0,0,0
"CM002240.1.6045601.6045900",0,0,0,0,-2.0628537452127
"CM002240.1.6045901.6046200",0,0,0,0,-1.71864790796218
"CM002240.1.6048901.6049200",0,0,0,0,0
"CM002240.1.6049201.6049500",0,0,0,0,0
"CM002240.1.6052201.6052500",0,0,0,0,-2.94968357699079
"CM002240.1.6052501.6052800",0,0,0,0,-2.06947094268822
"CM002240.1.6055201.6055500",0,0,0,0,-1.85366897156489
"CM002240.1.6057901.6058200",0,0,0,0,-2.18435175871163
"CM002240.1.6058201.6058500",0,0,0,0,-2.62289235928168
"CM002240.1.6062101.6062400",0,0,0,0,-1.72398876036229
"CM002240.1.6062401.6062700",0,0,0,0,-1.92109708927477
"CM002240.1.6065701.6066000",0,0,0,0,-2.27090858499509
"CM002240.1.6066001.6066300",0,0,0,0,-2.24415543708333
"CM002240.1.6083101.6083400",0,0,0,0,-2.1985823426839
"CM002240.1.6083401.6083700",0,0,0,0,-2.01429923472919
"CM002240.1.6085801.6086100",0,0,0,0,-1.73186552130689
"CM002240.1.6086101.6086400",0,0,0,0,0
"CM002240.1.6088501.6088800",0,0,0,0,0
"CM002240.1.6088801.6089100",0,0,0,0,0
"CM002240.1.6100801.6101100",0,0,-1.75501860577091,0,0
"CM002240.1.6101101.6101400",0,0,0,0,0
"CM002240.1.6118801.6119100",0,0,0,0,-2.08738536443899
"CM002240.1.6119101.6119400",0,0,0,0,-2.66276676743765
"CM002240.1.6121201.6121500",0,0,0,0,-2.94165581392732
"CM002240.1.6121501.6121800",0,0,0,0,-1.71521949893062
"CM002240.1.6124201.6124500",0,0,0,0,0
"CM002240.1.6124501.6124800",0,0,0,0,0
"CM002240.1.6154801.6155100",0,0,0,0,-1.67757532771152
"CM002240.1.6155101.6155400",0,0,0,0,-1.45297795495447
"CM002240.1.6159601.6159900",0,0,0,0,0
"CM002240.1.6159901.6160200",0,0,0,0,0
"CM002240.1.6161701.6162000",0,0,0,0,0
"CM002240.1.6162001.6162300",0,0,0,0,0
"CM002240.1.6164401.6164700",0,0,0,0,0
"CM002240.1.6168001.6168300",0,0,0,0,0
"CM002240.1.6168301.6168600",0,0,0,0,0
"CM002240.1.6173401.6173700",0,0,0,0,0
"CM002240.1.6173701.6174000",0,0,0,0,0
"CM002240.1.6177001.6177300",0,0,0,0,-1.8977828475556
"CM002240.1.6192601.6192900",0,0,-2.46488715522627,0,-1.84228829925094
"CM002240.1.6197101.6197400",0,0,0,0,-1.76241390932909
"CM002240.1.6197401.6197700",0,0,-1.68729232549158,0,0
"CM002240.1.6199801.6200100",0,0,-1.7722793459424,0,-1.5099366317461
"CM002240.1.6200101.6200400",0,0,-2.34596372272726,0,0
"CM002240.1.6214501.6214800",0,0,0,0,-1.58576353197662
"CM002240.1.6214801.6215100",0,0,-1.8713093997142,0,-1.99836018106907
"CM002240.1.6218701.6219000",0,0,-2.43394207262188,-2.3648568614007,-1.96331536706707
"CM002240.1.6219001.6219300",0,0,-2.60653803933794,0,0
"CM002240.1.6220501.6220800",0,0,0,0,-2.51904054225989
"CM002240.1.6220801.6221100",0,0,0,0,-1.39268948315009
"CM002240.1.6222901.6223200",0,0,0,0,-2.04633066201778
"CM002240.1.6224101.6224400",0,0,-1.53816622767168,0,-2.66922207983795
"CM002240.1.6227101.6227400",0,0,0,0,-1.99682137396875
"CM002240.1.6227401.6227700",0,0,0,0,-1.63005912959553
"CM002240.1.6228901.6229200",0,0,0,0,-2.38898253471914
"CM002240.1.6229201.6229500",0,0,-1.6551202971585,0,-1.41931153466821
"CM002240.1.6230401.6230700",0,0,-1.78557328482983,0,-2.17671091742622
"CM002240.1.6230701.6231000",0,0,-1.67316970900135,0,-1.64477068584447
"CM002240.1.6232501.6232800",0,0,0,0,-1.70554013097245
"CM002240.1.6234301.6234600",0,0,0,0,0
"CM002240.1.6234601.6234900",0,0,0,0,0
"CM002240.1.6236701.6237000",0,0,0,0,-2.6018896230397
"CM002240.1.6238501.6238800",0,0,0,0,-2.65883960607928
"CM002240.1.6238801.6239100",0,0,0,0,-2.65647559657594
"CM002240.1.6240901.6241200",0,0,0,0,-2.28960638296552
"CM002240.1.6241201.6241500",0,0,0,0,-2.3727455635226
"CM002240.1.6379501.6379800",0,0,0,0,0
"CM002240.1.6379801.6380100",0,0,0,0,0
"CM002240.1.6412201.6412500",0,0,0,0,-2.52515675988252
"CM002240.1.6412501.6412800",0,0,-2.18835896112584,0,-2.40376894791088
"CM002240.1.6412801.6413100",0,0,0,0,-2.26111008896034
"CM002240.1.6414301.6414600",0,0,-2.21498901558513,-3.68139676658604,-1.93235623973232
"CM002240.1.6417301.6417600",0,0,0,0,0
"CM002240.1.6417601.6417900",-1.98108105655328,-1.73780870566807,0,0,-2.21530402725175
"CM002240.1.6422101.6422400",0,0,0,0,0
"CM002240.1.6422401.6422700",0,0,0,0,-1.50030370775548
"CM002240.1.6423601.6423900",0,0,0,0,-2.33259934446953
"CM002240.1.6427801.6428100",0,0,0,0,-2.08652919279596
"CM002240.1.6428101.6428400",0,0,0,0,-2.06866514919076
"CM002240.1.6433201.6433500",0,0,0,0,0
"CM002240.1.6433501.6433800",0,0,0,0,0
"CM002240.1.6435001.6435300",0,0,0,0,0
"CM002241.1.3001.3300",0,0,0,0,0
"CM002241.1.3301.3600",0,0,0,0,0
"CM002241.1.19801.20100",0,0,0,0,0
"CM002241.1.20101.20400",0,0,0,0,0
"CM002241.1.24001.24300",0,0,0,0,0
"CM002241.1.24301.24600",0,0,0,0,-1.89411755862944
"CM002241.1.28201.28500",0,0,0,0,0
"CM002241.1.28501.28800",0,0,0,0,0
"CM002241.1.29101.29400",0,0,0,0,0
"CM002241.1.39601.39900",0,0,0,0,0
"CM002241.1.39901.40200",0,0,0,0,0
"CM002241.1.48301.48600",0,0,0,0,-2.59680800861564
"CM002241.1.48601.48900",0,0,0,0,-2.36051092824995
"CM002241.1.128101.128400",0,0,0,0,-1.85425204665396
"CM002241.1.130801.131100",0,0,0,0,-1.7754161265749
"CM002241.1.131101.131400",0,0,0,0,-1.30822059046651
"CM002241.1.144601.144900",0,0,0,0,0
"CM002241.1.144901.145200",0,0,0,0,0
"CM002241.1.145501.145800",0,0,0,0,-2.24594081313909
"CM002241.1.149401.149700",0,0,0,0,0
"CM002241.1.149701.150000",0,0,0,0,-1.37678218699012
"CM002241.1.151501.151800",0,0,0,0,-1.80964750508165
"CM002241.1.153301.153600",0,0,0,0,0
"CM002241.1.154801.155100",0,0,0,0,-1.49171967189078
"CM002241.1.155101.155400",0,0,0,0,-2.15537332687499
"CM002241.1.158401.158700",0,0,0,0,-2.1203163459519
"CM002241.1.158701.159000",0,0,0,0,-2.22228924457992
"CM002241.1.160501.160800",0,0,0,0,-2.18261692701144
"CM002241.1.160801.161100",0,0,0,0,-1.3527957101337
"CM002241.1.161701.162000",0,0,0,0,-2.60563076045411
"CM002241.1.163501.163800",0,0,0,0,-2.35001782716723
"CM002241.1.163801.164100",0,0,0,0,-2.40701731796912
"CM002241.1.183901.184200",0,0,0,0,-2.11631223564989
"CM002241.1.186901.187200",0,0,0,0,-1.9340890835828
"CM002241.1.187201.187500",0,0,0,0,-1.86954947564658
"CM002241.1.189601.189900",0,0,0,0,0
"CM002241.1.192001.192300",0,0,0,0,-2.10203230117377
"CM002241.1.192301.192600",0,0,0,0,-1.89802955208469
"CM002241.1.195301.195600",0,0,-2.58799403427429,0,-2.34469027443764
"CM002241.1.195601.195900",0,-2.02347830085602,-3.14122023189956,0,-1.50960998910659
"CM002241.1.198901.199200",0,-1.69704578121547,-2.87674800398139,0,-2.08073514572426
"CM002241.1.199201.199500",0,-2.46075792317723,-2.89819731788737,0,-1.39305023507253
"CM002241.1.199801.200100",-2.11929539594789,-2.51694221647131,-3.20599886469366,0,-1.49222879315476
"CM002241.1.201901.202200",0,0,0,0,0
"CM002241.1.202201.202500",0,0,-1.66055681739589,0,-1.70688174599919
"CM002241.1.204001.204300",0,-1.84365909647314,-1.80948338994824,0,-1.28475105187344
"CM002241.1.204301.204600",0,0,0,0,0
"CM002241.1.207901.208200",0,0,-2.07024641972716,0,-2.30573839652942
"CM002241.1.208201.208500",0,0,-2.15820830279558,0,-2.26033334228147
"CM002241.1.209101.209400",0,0,0,0,-1.73055226093952
"CM002241.1.209401.209700",0,0,0,0,-2.6114407757334
"CM002241.1.212701.213000",0,0,0,0,-2.15335584779106
"CM002241.1.217501.217800",0,0,0,0,0
"CM002241.1.217801.218100",0,0,0,0,0
"CM002241.1.237901.238200",0,0,0,0,-2.09782895835094
"CM002241.1.238201.238500",0,0,0,0,0
"CM002241.1.344101.344400",0,0,0,0,0
"CM002241.1.344401.344700",0,0,0,0,0
"CM002241.1.345901.346200",0,0,0,0,0
"CM002241.1.346201.346500",0,0,0,0,0
"CM002241.1.349801.350100",0,0,-1.79494352883983,0,0
"CM002241.1.350101.350400",0,0,0,0,1.42510150204018
"CM002241.1.353101.353400",0,0,0,0,0
"CM002241.1.354901.355200",0,0,0,0,0
"CM002241.1.355201.355500",0,0,0,0,0
"CM002241.1.358201.358500",0,0,0,0,0
"CM002241.1.392101.392400",0,0,0,0,-1.54631407572765
"CM002241.1.392401.392700",0,0,0,0,-2.11554011950249
"CM002241.1.395701.396000",0,0,0,0,-1.45599443505763
"CM002241.1.396001.396300",0,0,0,0,-1.37530990617087
"CM002241.1.413101.413400",0,0,0,0,-1.39945010835022
"CM002241.1.413401.413700",0,0,0,0,0
"CM002241.1.415201.415500",0,0,0,0,0
"CM002241.1.415501.415800",0,0,0,0,0
"CM002241.1.420901.421200",0,0,0,0,-1.66528297645174
"CM002241.1.429601.429900",0,0,0,0,-1.61931374283025
"CM002241.1.432001.432300",0,0,0,0,0
"CM002241.1.432301.432600",0,0,0,0,0
"CM002241.1.446101.446400",0,0,0,0,-1.64439432834691
"CM002241.1.448501.448800",0,0,0,0,-2.61971048327896
"CM002241.1.452701.453000",0,0,0,0,-2.35252948968348
"CM002241.1.454501.454800",0,0,0,0,-2.62702240954653
"CM002241.1.454801.455100",0,0,0,0,-1.72210803436777
"CM002241.1.456901.457200",0,0,0,0,0
"CM002241.1.460801.461100",0,0,0,0,-1.64305750207248
"CM002241.1.461101.461400",0,0,-1.80520218148028,0,-1.94563574883227
"CM002241.1.464401.464700",0,0,0,0,-1.81294760317321
"CM002241.1.466201.466500",0,0,0,0,-2.12081562344911
"CM002241.1.466501.466800",0,0,0,0,-1.67519639233537
"CM002241.1.467401.467700",0,0,0,0,-1.35745414907402
"CM002241.1.467701.468000",0,0,0,0,-1.41294267074665
"CM002241.1.473701.474000",0,0,-2.21822344558132,0,-1.98851285574846
"CM002241.1.476701.477000",0,0,0,0,-1.47238920343769
"CM002241.1.480601.480900",0,0,-1.83108333487071,0,0
