"","logFC_WT","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002237.1.12601.12900",0,0,0,0,0
"CM002237.1.12901.13200",0,0,0,0,0
"CM002237.1.13201.13500",-1.03223367233556,-1.79845151290339,0,-1.37886418662701,-1.23222867759767
"CM002237.1.13501.13800",-2.07273638568435,-2.45226328839302,-2.11351194523043,-1.52110613370794,0
"CM002237.1.13801.14100",0,-3.378688534771,-2.68641649814999,-2.58384442234512,-2.46912199316235
"CM002237.1.16201.16500",0,0,0,0,0
"CM002237.1.16501.16800",0,0,0,0,0
"CM002237.1.16801.17100",0,0,0,0,0
"CM002237.1.17101.17400",0,0,0,0,0
"CM002237.1.17401.17700",0,-1.31731166325126,0,0,0
"CM002237.1.17701.18000",0,0,0,0,0
"CM002237.1.18001.18300",0,0,0,1.35706310138928,1.11759976387316
"CM002237.1.18301.18600",0,0.802886159098965,0.932057428039085,1.23916000272588,0
"CM002237.1.18601.18900",0,0,0,0,0
"CM002237.1.18901.19200",0,0,0,0,0
"CM002237.1.19201.19500",0,0,0,0,0
"CM002237.1.19501.19800",0,-1.22078417858077,0,0,0
"CM002237.1.34501.34800",-1.0398454722797,-1.52888904380896,-1.15926228775373,-1.82539422517271,0
"CM002237.1.34801.35100",-1.10076940713787,-1.59865187188333,0,-1.75639733978008,-1.5032850543658
"CM002237.1.35101.35400",-1.07565456618998,-1.17266478290163,0,-1.34092377731747,0
"CM002237.1.35401.35700",0,-1.2821598178803,0,0,0
"CM002237.1.35701.36000",0,-1.46262475856717,-1.08435417528046,-1.23923006004365,0
"CM002237.1.36001.36300",-1.26820475508785,-1.29815724329449,-1.31434605113008,-1.0838835899742,-1.21566038611486
"CM002237.1.36301.36600",-1.36186056752767,-1.49989209813821,0,-1.15024547867913,0
"CM002237.1.36601.36900",0,-1.30337849601205,0,-1.11223417123319,0
"CM002237.1.36901.37200",0,-1.17715549687634,-1.09657961215256,-1.06529008659569,0
"CM002237.1.37201.37500",0,0,0,0,0
"CM002237.1.37501.37800",0,0,0,0,0
"CM002237.1.37801.38100",0,0,0,0,0
"CM002237.1.38101.38400",0,0,0,0.932904227947331,0
"CM002237.1.38401.38700",0,1.02217134362882,0,1.09809924934806,0
"CM002237.1.38701.39000",0,1.35405487594897,1.02284336357973,1.2186765711095,1.3876564684465
"CM002237.1.40801.41100",0,-1.41423617338018,0,-0.954574257561863,0
"CM002237.1.41101.41400",-1.10568752071439,-1.67027382411819,0,-0.942045921413541,0
"CM002237.1.41401.41700",0,0,0,-1.35818471900056,0
"CM002237.1.41701.42000",0,-1.527699006604,-1.01496201752096,-1.50825257095502,0
"CM002237.1.42001.42300",0,-1.26163398538098,0,-1.17133341173895,0
"CM002237.1.51001.51300",0,0,0,0,0
"CM002237.1.51301.51600",0,-1.34197569528214,0,0,0
"CM002237.1.51601.51900",0,0,0,0,0
"CM002237.1.51901.52200",0,0,0,0,0
"CM002237.1.52201.52500",0,-0.99185346950731,0,-1.00917636246441,0
"CM002237.1.52501.52800",0,-1.05481233073378,0,0,0
"CM002237.1.52801.53100",0,-1.02428661858687,0,0,0
"CM002237.1.53101.53400",0,0,0,0,0
"CM002237.1.53401.53700",0,-1.21763524199634,0,-0.992165542141441,0
"CM002237.1.55501.55800",0,-1.11892813499334,0,-1.05239318411922,0
"CM002237.1.55801.56100",-1.35695600778599,-1.54397091454828,-1.116525446673,-0.960057493423049,0
"CM002237.1.56101.56400",0,-1.2154734074243,-1.12941293807374,0,0
"CM002237.1.56401.56700",0,-1.01105530215082,0,-1.319345109508,0
"CM002237.1.69601.69900",0,-1.64064814842744,-1.48772359915495,-1.76506813252731,0
"CM002237.1.69901.70200",0,-1.36843495197491,0,0,0
"CM002237.1.70201.70500",-1.02339611483858,-0.985191090094982,0,-1.11375413980399,0
"CM002237.1.70501.70800",0,-1.79773480818029,0,-1.04059274623348,0
"CM002237.1.70801.71100",0,-1.23147941127558,0,-0.985783084412426,0
"CM002237.1.71101.71400",0,0,0,0,0
"CM002237.1.71401.71700",-1.17671795169237,-1.52048431370153,0,-1.32192789409651,0
"CM002237.1.73201.73500",-1.06193508927933,-1.65662005922746,-1.62363975582344,-2.42909591496916,-1.26888463460828
"CM002237.1.73501.73800",-2.30990898337287,-1.57399225283679,-1.54562598801504,-1.96463136817119,-2.02531192563865
"CM002237.1.73801.74100",-1.86505763703038,-1.95920051061093,-1.6409313648197,-1.85428778056766,-1.86100111959657
"CM002237.1.74101.74400",-1.35992911325006,-1.32055077299629,0,-1.30774493738456,0
"CM002237.1.74401.74700",0,0,0,-0.986090527204744,0
"CM002237.1.74701.75000",0,-1.12007576934882,0,-1.17010442819093,0
"CM002237.1.75001.75300",-1.40965881210377,0,0,-1.33301789205517,0
"CM002237.1.75301.75600",-1.32531196468824,-1.60821990379599,0,-1.50477048415502,0
"CM002237.1.75601.75900",0,-0.980549474743928,0,0,0
"CM002237.1.75901.76200",0,-0.967676994526129,0,0,0
"CM002237.1.76201.76500",-1.04580996715909,-0.998522990936751,0,0,0
"CM002237.1.76501.76800",-1.22092072199414,-1.21741613825562,0,0,0
"CM002237.1.76801.77100",-1.2316787964096,-1.59916988919037,-1.06404224743536,0,0
"CM002237.1.77101.77400",0,-1.22080696566854,0,0,0
"CM002237.1.77401.77700",0,-1.87450925758584,-1.3205934566197,0,0
"CM002237.1.77701.78000",-1.4546538774436,-1.42904158517512,-1.05521539218304,0,0
