"","logFC_WT","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7","logFC_ash1"
"CM002237.1.1678293.1679093",3.26525302174527,1.18257403203902,2.11031315443675,3.11050145061978,0,1.24263928174722
"CM002237.1.1680016.1680816",2.87683153930149,0,1.5252016903641,3.59789181716055,0,0
"CM002237.1.1684246.1685046",2.39749773520599,-0.757731894938797,0,2.10911463924998,0,-0.939593152055058
"CM002237.1.1685413.1686213",2.32768516498862,-0.759445811980873,0,2.5935537842202,0,0
"CM002237.1.4045843.4046643",2.05985242872316,2.38129233836109,1.65293981489118,3.0750838914126,0,-0.926266922872556
"CM002237.1.4164974.4165774",1.8213783783782,2.40953292123737,2.3478204829259,4.22402054030349,0,0
"CM002237.1.4297962.4298762",1.92644946749249,0,0.653397990175343,0,0,2.37317328870207
"CM002237.1.4448562.4449362",3.57050508815025,3.55979773069311,3.41343106567116,0,0,1.97253027194689
"CM002237.1.4452064.4452864",3.3988411891301,3.54864438643084,3.47762307128847,0,0,1.45981488035053
"CM002237.1.4465817.4466617",3.70556539402545,3.57230945834696,3.35879604757109,0,0,2.33768842158879
"CM002237.1.4468112.4468912",2.03494408563681,2.33368689330754,2.10029073963761,-1.15662776649478,0,0
