"","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002238.1.30599.31686",0,0,-3.6629741380327,-2.7432114320321
"CM002238.1.159464.162404",0,0,-2.95752298982566,-2.2811523292314
"CM002238.1.162882.164706",0,0,-2.98533623241747,-2.25031714891829
"CM002238.1.165972.168007",0,0,-2.392268377842,-2.35509782472226
"CM002238.1.199774.201169",0,0,-2.69915434464524,-2.59613972783274
"CM002238.1.218438.219552",0,0,-1.57763440018307,-3.4967696272577
"CM002238.1.219918.222618",0,0,-2.61125923438885,-3.46767065588322
"CM002238.1.223109.224199",0,0,-2.35725829522333,-2.51082641911925
"CM002238.1.223365.225339",0,0,-2.34987443284079,-3.59463607939167
"CM002238.1.224708.227571",0,0,-2.45839553588649,-4.28513604138171
"CM002238.1.228015.230458",0,0,-1.76851847538625,-3.90168536841036
"CM002238.1.230216.234968",0,0,-1.71976123693342,-3.92321072707039
"CM002238.1.233920.236971",0,0,-1.44232375545644,-4.18876008358605
"CM002238.1.237023.239377",0,0,-2.00421523928953,-3.88307829234885
"CM002238.1.238407.241233",0,0,-3.27384267496465,-4.12419944266033
"CM002238.1.241500.244748",0,0,-3.42097043033251,-4.04009783815248
"CM002238.1.245252.248405",0,0,-2.98543440598898,-3.96165432665531
"CM002238.1.250618.253198",0,0,-3.21674660510805,-3.21150476806956
"CM002238.1.263454.265422",0,0,0,-4.07706504203783
"CM002238.1.265739.267175",0,0,-1.68766013051899,-3.62069580357499
"CM002238.1.268061.271142",0,0,-1.90500940452179,-3.75320991981426
"CM002238.1.271106.273360",0,0,0,-4.47197989057805
"CM002238.1.272674.274366",0,0,0,-4.61212993465785
"CM002238.1.273858.275686",0,0,0,-4.05910456636387
"CM002238.1.275772.277640",0,0,0,-1.92469677003852
"CM002238.1.277683.280201",0,0,-2.66799701085657,-3.61339915255627
"CM002238.1.279999.282805",0,0,-1.33119344208697,-3.96506229399733
"CM002238.1.282888.286185",0,0,-1.79148898585186,-3.57347332802452
"CM002238.1.284489.287797",0,0,-1.28187903725541,-3.84532816423946
"CM002238.1.287850.291825",0,0,0,-3.72609998949312
"CM002238.1.291002.295031",0,0,0,-3.72191144362013
"CM002238.1.295247.296350",0,0,0,-3.66128934611345
"CM002238.1.296326.299561",0,0,0,-3.71118038433188
"CM002238.1.298935.301267",0,0,0,-3.73757980556131
"CM002238.1.341948.344583",0,0,0,-2.73229215800494
"CM002238.1.343837.345608",0,0,0,-2.70858824527415
"CM002238.1.381226.382889",0,0,0,-3.71610495111088
"CM002238.1.384221.387039",0,0,0,-3.37341225055018
"CM002238.1.386020.387656",0,0,0,-3.36174991578104
"CM002238.1.388932.391336",0,0,0,-3.93968855461224
"CM002238.1.391093.394053",0,0,0,-3.47413738622831
"CM002238.1.393403.394979",0,0,0,-3.59917745365522
"CM002238.1.395310.397505",0,0,0,-3.61404767464378
"CM002238.1.398176.399894",0,0,0,-3.64108052551857
"CM002238.1.400170.401661",0,0,0,-2.84257005425716
"CM002238.1.401180.403426",0,0,0,-1.95189728583762
"CM002238.1.425597.427575",0,0,0,-2.47129126712354
"CM002238.1.427249.429547",0,0,0,-3.08793889881071
"CM002238.1.429336.431124",0,0,0,-2.729778232742
"CM002238.1.448519.450458",0,0,0,-3.31307051974014
"CM002238.1.449716.453595",0,0,0,-3.06903513550408
"CM002238.1.453711.455278",0,0,1.09597158155379,-2.85988355596507
"CM002238.1.454998.456457",0,0,1.14578097064735,-2.54149157760312
"CM002238.1.456204.457978",0,0,1.18968905395543,-2.38476773280314
"CM002238.1.458930.460470",0,0,1.0160371406686,-2.56462147221602
"CM002238.1.554278.557222",0,0,1.91128531592593,-1.53285979143999
"CM002238.1.4573917.4576576",0,0,0,-3.14554236990394
"CM002238.1.4605354.4606862",0,0,0,-1.58061906760034
"CM002238.1.4626604.4627922",0,0,0,-2.88349504343985
"CM002238.1.4630534.4633728",0,0,0,-3.39048288422698
"CM002238.1.4634181.4637013",0,0,0,-3.52044011050457
"CM002238.1.4638294.4640296",0,0,-1.20268668357285,-3.40960531080799
"CM002238.1.4639145.4641315",0,0,-1.11229494303723,-3.80624676878196
"CM002238.1.4644660.4646491",0,0,0,-3.42866483113052
"CM002238.1.4646676.4648252",0,0,0,-3.87446931333323
"CM002238.1.4648489.4650239",0,0,0,-3.94569554119829
"CM002238.1.4649975.4653197",0,0,0,-4.00925842940156
"CM002238.1.4652961.4655746",0,0,0,-3.8260185824376
"CM002238.1.4655559.4657093",0,0,0,-3.76244285318492
"CM002238.1.4657090.4659449",0,0,0,-3.83098632799414
"CM002238.1.4672730.4674312",0,0,-1.98951846232933,-3.72084393974819
"CM002238.1.4675408.4677370",0,0,0,-3.83371051246216
"CM002238.1.4676767.4678879",0,0,0,-3.97646682648618
"CM002238.1.4679232.4682796",0,0,0,-3.7561663961139
"CM002238.1.4683041.4685305",0,0,0,-3.47426339769379
"CM002238.1.4723182.4724256",0,0,-1.2276002289467,-2.57674953725747
"CM002238.1.4725646.4727429",0,0,-2.06594510378275,-3.48479693235541
"CM002238.1.4725808.4727471",0,0,-2.09105277226291,-3.51942310004649
"CM002238.1.4731541.4733660",0,0,-1.22048748722753,-3.78616368238514
"CM002238.1.4734925.4738698",0,0,-1.41087774070957,-4.12692683051859
"CM002238.1.4740151.4743400",0,0,-1.48030323217769,-4.29408403329769
"CM002238.1.4742261.4743806",0,0,-1.46954686550407,-4.57008610421992
"CM002238.1.4744492.4746995",0,0,-1.48482939047912,-4.69822535923139
"CM002238.1.4748855.4750347",0,0,-2.06149871868481,-4.03895722014429
"CM002238.1.4751018.4752486",0,0,-1.29905082749649,-4.41764516802322
"CM002238.1.4753827.4756339",0,0,-1.48403827566413,-4.19252450217188
"CM002238.1.4756558.4758706",0,0,-1.9591833563545,-4.09778141121497
"CM002238.1.4758636.4760743",0,0,-1.99614142844826,-3.9044164485679
"CM002238.1.4761940.4765324",-1.15536592645186,0,-2.29501849177332,-4.33707798649975
"CM002238.1.4764576.4767164",0,0,-1.66188578108601,-4.05586965860441
"CM002238.1.4767459.4770023",0,0,0,-3.84477409280346
"CM002238.1.4768936.4770464",0,0,0,-3.50856965119992
"CM002238.1.4772092.4773442",0,0,0,-4.0736636978401
"CM002238.1.4772153.4773851",0,0,0,-3.97603063401084
"CM002238.1.4774945.4776607",0,0,0,-3.52747544518866
"CM002238.1.4777022.4779106",0,0,-1.00501061777745,-4.16570751945513
"CM002238.1.4779590.4781498",0,0,0,-4.12036708453132
"CM002238.1.4781347.4783813",0,0,0,-4.37566687536457
"CM002238.1.4786332.4788613",0,0,-1.1316479995998,-4.29567436698444
"CM002238.1.4787657.4789684",0,0,-1.106446381575,-4.45437120803505
"CM002238.1.4788837.4791187",0,0,0,-4.45230400550368
"CM002238.1.4791552.4793371",0,0,0,-4.33983297988362
"CM002238.1.4793103.4794463",0,0,0,-4.38390328573175
"CM002238.1.4795016.4796815",0,0,-1.17746217016175,-4.08626700174042
"CM002238.1.4796219.4798623",0,0,-1.18146788337562,-4.16178827468973
"CM002238.1.4799160.4800732",0,0,0,-4.43534562032033
"CM002238.1.4802862.4805759",0,0,0,-3.89282835460953
"CM002238.1.4806035.4808227",0,0,0,-4.26147022818699
"CM002238.1.4808122.4810856",0,0,0,-4.40599409765328
"CM002238.1.4810605.4812655",0,0,0,-4.00297040511957
"CM002238.1.4814060.4816061",0,0,0,-4.40461217323917
"CM002238.1.4817972.4820221",0,0,0,-4.04292470074125
"CM002238.1.4819892.4822548",0,0,0,-4.16243923919426
"CM002238.1.4822695.4824538",0,0,0,-4.05960465378834
"CM002238.1.4825345.4826846",0,0,0,-4.36301617917226
"CM002238.1.4826687.4828377",0,0,0,-4.06106990930441
"CM002238.1.4856481.4857922",0,0,0,-3.1762735574879
"CM002238.1.4858978.4860825",0,0,0,-4.09393717692876
"CM002238.1.4860631.4862381",0,0,0,-3.87666653899443
"CM002238.1.4861542.4863238",0,0,0,-3.73790132183912
"CM002238.1.4861926.4864049",0,0,0,-3.66091297808429
"CM002238.1.4868986.4870940",0,0,0,-3.80480801351231
"CM002238.1.4869399.4871284",0,0,0,-3.68909788315576
"CM002238.1.4872419.4873943",0,0,0,-2.65789884244049
