"","logFC_WT","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7","logFC_ash1"
"CM002239.1.70004.71004",2.34426007829636,2.37473916215372,1.74904436747845,-0.922697405839533,0,1.38323148918327
"CM002239.1.100672.101672",2.34111302426878,1.83518201841604,1.61706321070153,0,0,2.31883417359799
"CM002239.1.102518.103518",3.35494880469421,2.74423952386088,1.97411385418061,0,0,0
"CM002239.1.106179.107179",1.26833905462317,1.53218090606883,0.975333499210769,0,0,0
"CM002239.1.109942.110942",3.90609970124327,3.87606055094984,3.90452966431028,3.22946924831747,0,2.96921236456742
"CM002239.1.112997.113997",3.82660898683343,4.16923181000041,3.69018000672025,3.08336045960776,0,2.57002548238494
"CM002239.1.142889.143889",3.2831422659389,3.5692711238282,3.3354685890669,1.76686884394813,0,2.49857781466892
"CM002239.1.177213.178213",4.06329190812632,4.00711634788158,4.03362496568572,4.15366689404809,0,3.20457904137126
"CM002239.1.177290.178290",4.06557566657418,4.03628960462685,4.01473704094771,4.11358142992082,0,3.1840877968513
"CM002239.1.183928.184928",4.26928027688554,4.11017070783032,4.33184260379364,4.43182301320292,0,3.11852018205095
"CM002239.1.184123.185123",4.19274720613726,4.12387430514601,4.28940967085023,4.37880295219789,0,3.00095761534235
"CM002239.1.187781.188781",3.81338254555125,4.11281204203645,3.90403098674128,3.11691400960258,0,2.43459630129794
"CM002239.1.191560.192560",1.53804580358622,0.903456039834872,1.06334060287866,0,0,0
"CM002239.1.190866.191866",3.01567277575111,2.56555751247976,2.8736626510457,1.80654230933751,0,1.92649555959103
"CM002239.1.195389.196389",3.26381490510352,2.04339638013444,2.08341488098936,1.43646021560795,0,2.16460239382229
"CM002239.1.194503.195503",3.15984765857115,1.93847809516038,2.13555093312193,1.16696117358671,0,1.55697983211978
"CM002239.1.197402.198402",2.2216267429302,1.98584873152636,2.09127809280975,1.93261277828857,0,1.87008005998213
"CM002239.1.199139.200139",4.10493719495286,3.92084749737507,4.00154505207891,4.20686843831828,0,3.11077105086551
"CM002239.1.202551.203551",4.03694034941971,4.1186770165905,4.17020399423565,3.98020307688122,0,3.0877773283522
"CM002239.1.204430.205430",3.70641639810259,4.0022153904031,3.84495094630806,2.76399698075865,0,2.8226747384387
"CM002239.1.206393.207393",4.49699499984602,4.44892965350253,4.51813511013415,4.61792859270764,0,3.57598027138818
"CM002239.1.209876.210876",3.56872776023315,3.59381890952036,3.55753561344682,3.56111284555312,0,3.45147967387524
"CM002239.1.217651.218651",1.40845199674732,0.661898048029256,0.746117154491722,0,0,2.58136908910907
"CM002239.1.225373.226373",3.45529250843506,3.63528897269967,3.69405036267983,4.09683160594441,0,3.29513477070702
"CM002239.1.247760.248760",1.86556157042161,1.23466467857957,1.3937516352232,0,0,2.74018272282438
"CM002239.1.251836.252836",3.39564258488492,2.74277786951269,3.18720784044531,3.22723122954637,0,3.09163372242645
"CM002239.1.254341.255341",3.56826018758613,3.4152881994461,3.58607107249735,3.86935073717166,0,3.24247593486824
"CM002239.1.283996.284996",0.665142746084895,0.593177975439089,0,0,0,2.11121225001773
"CM002239.1.294737.295737",2.22186620114254,2.2068403730649,2.31345566607354,0,0,2.82368656355374
"CM002239.1.306995.307995",3.6137993619007,2.09144846608037,1.0045417533463,0,0,2.84097828809365
"CM002239.1.311616.312616",3.69093643061266,1.90854050812265,1.1423975831369,0,0,2.69199869695595
"CM002239.1.314067.315067",3.9611284023775,0.763043897081889,0.896050018755156,0,0,3.02087770359099
"CM002239.1.317162.318162",3.42524096620942,1.44085821809733,1.66194565365123,0,0,2.70176449663168
"CM002239.1.319438.320438",4.33679974683046,3.44820794327614,3.80649610372205,3.42003046991394,0,3.46423464658611
"CM002239.1.321255.322255",4.53006961791223,3.84733569445806,3.93915286657663,4.31880845912235,0,3.40667673584803
"CM002239.1.322848.323848",4.85329681546969,4.20774193372936,4.45246315776292,4.60698853831249,0,3.69600458175781
"CM002239.1.324467.325467",4.51340761539916,3.78165785563373,4.04716739659605,4.29958467012751,0,3.5143082702436
"CM002239.1.327813.328813",4.58600922494214,4.0094818342219,4.12217809243352,4.28391035372437,0,3.42453183389616
"CM002239.1.329886.330886",4.6066020732056,3.91744240166094,4.03985444583472,3.41331384138046,0,3.31191272518136
"CM002239.1.331020.332020",4.41713504271094,3.50706954242714,3.5775760544882,2.4716371994624,0,3.06313344640634
"CM002239.1.334888.335888",4.43136096411844,3.64802522559819,3.82752829588187,2.90224330857455,0,3.24312795110786
"CM002239.1.339141.340141",4.41423512640995,3.50499274196691,3.55368726870747,0.766777594145594,0,3.25339767872354
"CM002239.1.342937.343937",3.87039275673059,2.52091625687864,2.66007440965329,0,0,3.1263149152357
"CM002239.1.344245.345245",2.23840433137236,0.957406716318191,1.25788120771255,0,0,1.67033309089426
"CM002239.1.348039.349039",3.92527709261216,2.11566746790074,2.1936327333919,0,0,3.10815338576902
"CM002239.1.352974.353974",4.27050465879735,2.697033702368,2.75197008270812,0,0,3.22144124280289
"CM002239.1.359309.360309",4.18869298623662,2.68783076878588,2.82814097056342,0,0,3.29696899104491
"CM002239.1.360633.361633",4.18631616585512,2.86055677510275,2.97456661149085,0,0,3.0526066779104
"CM002239.1.373191.374191",3.8331921084109,3.33330601713756,3.07383968709007,0.965159942325561,0,2.58375050442871
"CM002239.1.375397.376397",4.35543131640468,3.4846327788323,3.43968916648806,1.56939995325474,0,3.3032531871566
"CM002239.1.376980.377980",4.19035790363256,3.35555749225922,3.53180814134679,1.9543949733227,0,3.08665305423767
"CM002239.1.379901.380901",4.29698701373014,3.7181469770858,3.85174899418516,3.30565814135869,0,3.10353602604274
"CM002239.1.386840.387840",4.47126430958924,3.96242312185744,4.19222664582982,3.38592511463465,0,3.20110804337536
"CM002239.1.389011.390011",4.35087375268944,3.43491284616823,3.64241592533482,3.09769441387115,0,3.61030745389526
"CM002239.1.390745.391745",3.98674631392058,2.29759296013613,2.67228483092304,1.83694208756356,0,3.39517471262214
"CM002239.1.392307.393307",3.98198249143215,2.02303470715309,2.41426645290479,0.954879247965156,0,3.03498778100812
"CM002239.1.409279.410279",3.16133261638304,1.70636551395745,1.71710822385098,0,0,2.83709181322834
"CM002239.1.412468.413468",2.77119368251881,0.908179170531768,1.25786307891353,0,0,2.73697570871783
"CM002239.1.464927.465927",3.5096640277263,0.876778432134354,0.780212227598693,0,0,3.40350543991458
"CM002239.1.473486.474486",3.24999656483549,0,0,0,0,3.18036832553345
"CM002239.1.505812.506812",3.49079210346209,0,0,-0.728159166494127,0,3.32440206101315
"CM002239.1.507445.508445",3.52736193896107,0,0,-0.744011693730783,0,3.35105184920985
"CM002239.1.516021.517021",0,-0.735253869360408,-1.12025701491457,-1.21901086944597,0,1.84493115877472
"CM002239.1.545559.546559",3.87886562073343,0,0,-1.32491291363921,0,3.69809627131837
"CM002239.1.548863.549863",4.01990662277939,1.0239576411815,1.44005135511344,0,0,3.4517881188082
"CM002239.1.548229.549229",4.09241117078069,1.13348943436093,1.52093980784308,0,0,3.578069093573
"CM002239.1.555600.556600",4.4154298972694,2.09018105466172,2.04731030525647,0.762634152325642,0,3.45790601292003
"CM002239.1.557383.558383",4.12874856281129,1.32002993821698,1.53708906977955,0.893086044937426,0,3.33659128007471
"CM002239.1.557953.558953",3.93059356557895,1.15751026540895,1.08144796910269,0,0,3.27661056029967
"CM002239.1.561105.562105",3.46770800378202,0,0,0,0,3.39154105171888
"CM002239.1.569177.570177",2.23476429059107,0,0,0,0,3.23494084408691
"CM002239.1.575874.576874",0.792830737529277,0,0,-0.782703983779439,0,2.56191410777996
"CM002239.1.580616.581616",3.96093044068708,2.6107998849744,2.56623242281103,2.70522603420117,0,3.40710998792884
"CM002239.1.581995.582995",3.87897946230355,2.21167595695784,2.0767061573509,1.76379217102843,0,3.25187299045977
"CM002239.1.583451.584451",3.96361159712233,1.97221262846043,2.04554076367071,1.59706239424295,0,3.38641746635437
"CM002239.1.589543.590543",3.83473815997863,2.21900822341969,2.33772531432605,1.53423163417308,0,3.4359901341931
"CM002239.1.590010.591010",3.66244916720149,2.29245711480472,2.32844793456444,1.42853138868987,0,3.2459095346289
"CM002239.1.595220.596220",4.20409782347919,1.94269284454528,1.77816528365289,0,0,3.42883430797977
"CM002239.1.597810.598810",3.17822702846676,1.46353839595397,1.3862481616747,0,0,3.14096487329746
"CM002239.1.615341.616341",4.01369295544471,3.46492968634922,3.35500252314369,2.95266097756673,0,3.22746672741897
"CM002239.1.619608.620608",1.9496013421308,1.17085113841768,0.809308996166518,0,0,2.51291962531802
"CM002239.1.632771.633771",1.19486130015925,0,0,-1.07912175330003,0,1.28189463824895
"CM002239.1.638705.639705",2.48245506145802,0.878927318305759,0,0,0,0
"CM002239.1.641006.642006",3.9974949845191,3.74287721571541,3.45101085462077,3.84863317929476,0,3.13176464104009
"CM002239.1.643715.644715",3.92065325761588,3.46572132583429,3.25253602999014,3.82035895171636,0,3.28455266881478
"CM002239.1.646200.647200",4.14598604253884,3.66376135923789,3.67810782002596,4.0278979343624,0,3.32750899394261
"CM002239.1.648874.649874",4.06956962679354,3.79391228102335,3.85736378207989,4.23188033338744,0,3.12934056285036
"CM002239.1.650096.651096",4.43072195247452,4.12882819241758,3.99484559432658,4.4217414003615,0,3.44153461523121
"CM002239.1.651449.652449",4.38698529637336,3.96357218407976,3.9641415294078,4.15556121220305,0,3.42673874826772
"CM002239.1.653554.654554",4.03828936250909,3.79764309824117,3.87410861109101,3.261135723262,0,2.93470512891351
"CM002239.1.656598.657598",1.85260445003904,1.24041101731405,1.1068382803615,0,0,1.88637073937306
"CM002239.1.660725.661725",3.4960965533512,2.79727171824135,2.42749099101551,0.909004090080344,0,2.82780370612138
"CM002239.1.673964.674964",3.13864958812324,3.04959204302886,2.58433893993549,2.73470446394314,0,2.9903982432502
"CM002239.1.699081.700081",1.49596113323715,1.34590113019412,0.747286523861751,0,0,2.09700661368636
"CM002239.1.709996.710996",3.65870170677504,3.61868435387208,3.41664541666893,4.13506060998806,0,2.80770272099716
"CM002239.1.718623.719623",4.20133067171228,4.15335395033536,4.17253595639785,4.96832129499155,0,3.22600829875665
"CM002239.1.723916.724916",3.87367217008227,3.54191105781152,3.39644088217992,4.41227313325248,0,3.02914694616052
"CM002239.1.727173.728173",3.6466782979302,3.0328940795483,2.89416396862567,3.99146538733903,0,2.61087686138124
"CM002239.1.731674.732674",3.94197513573128,3.93038049659665,3.98879134513013,4.64749226682517,0,2.90145403016912
"CM002239.1.735060.736060",3.65784958911454,2.95366799603305,3.00995396292268,3.08019435410813,0,2.29201463976092
"CM002239.1.735338.736338",3.50551170517577,2.63920196157097,2.72432962685367,2.78527997664089,0,2.1460800204557
"CM002239.1.741042.742042",1.10891124524553,0.702697481252567,0.66717188531424,0,0,1.38265971867428
"CM002239.1.741597.742597",1.88569258542541,1.40708706151734,1.40229268256196,0.999911679211233,0,2.21582047043638
"CM002239.1.744736.745736",3.38658524543918,2.8996862704779,2.78560077874362,3.13344299416662,0,2.99705030077846
"CM002239.1.760596.761596",3.652640430404,3.37512928116328,3.28190461101213,2.41473051349529,0,3.2980348584655
"CM002239.1.762646.763646",3.68666753428053,3.60789883915207,3.53505888877024,3.09359957083754,0,3.25742787932775
"CM002239.1.773545.774545",1.78051807313854,1.2069985925135,0.784202114916838,0,0,2.31877365794221
"CM002239.1.789409.790409",2.06825626117983,1.04802463590998,1.14830743157566,1.8106356983746,0,2.89049505615149
"CM002239.1.800077.801077",2.17567930135033,1.33678963981423,0.721838557296218,0.831347586437523,0,2.18071329489349
"CM002239.1.835957.836957",1.96768398809687,1.31110773835045,0,0,0,2.0722262346023
"CM002239.1.837908.838908",1.56182832383093,1.19683527029798,0,0,0,1.28320333210075
"CM002239.1.841980.842980",1.51966653399922,1.25852113133778,0,0,0,1.54053040617304
"CM002239.1.3026397.3027397",1.68189314277573,-0.787729100815755,0,5.15445925179746,0,3.34280692017446
"CM002239.1.5073498.5074498",1.84944897558616,-0.99366555653973,0,4.44034609403032,0,-0.864046115162371
"CM002239.1.5076422.5077422",2.50550909308237,-0.867731843365783,0,4.60522573299808,0,-0.888966335301936
"CM002239.1.5079649.5080649",3.11035664518841,0,0,4.85918493583898,0,-1.0937029290928
"CM002239.1.5082593.5083593",3.27009396122696,-0.983999092247519,0,4.69456071969818,0,0
"CM002239.1.5085126.5086126",3.4185519803167,0,0,4.95181808400143,0,-0.895451901943606
"CM002239.1.5088749.5089749",2.88389972962432,-0.957397088518425,0,4.82198551904003,0,0
"CM002239.1.5096329.5097329",2.86453274266174,-0.717533045231245,0,4.4738188480721,0,0
"CM002239.1.5095649.5096649",2.88423232830701,-0.904987109897396,0,4.48089528852898,0,-0.959156846283562
"CM002239.1.5097593.5098593",2.43807585411253,-0.999284841270525,0,4.44813361579689,0,0
"CM002239.1.5147854.5148854",1.59232087229588,0,0,3.87521871501706,0,0
"CM002239.1.5151451.5152451",2.02552229438529,0,0,4.50799634267694,0,0
"CM002239.1.5154699.5155699",1.5785376084959,-0.71423846346245,0,4.02075655668888,0,-0.813485204592622
"CM002239.1.5154352.5155352",1.71811651846893,0,0,4.34249972603778,0,-0.862911245319329
"CM002239.1.5206008.5207008",2.15962832474823,1.36174227081679,1.55646725718477,4.66872408902459,0,0
"CM002239.1.5206834.5207834",2.25983074989233,1.95986028785382,1.7612394116335,4.84797671531037,0,0
"CM002239.1.5250952.5251952",2.47004749321452,2.30498688500949,2.14398692766502,4.29997899393171,0,0
"CM002239.1.5821203.5822203",1.77828638810929,1.04853728548867,0,0,0,0
"CM002239.1.5850702.5851702",4.46183296676654,4.57012402511059,4.6988429500176,0.777810524223286,0,1.72523928712588
"CM002239.1.5850069.5851069",4.18618082103971,4.14767761607746,4.27118472837313,0.803368240311354,0,1.47685926541307
"CM002239.1.5865625.5866625",3.77985529595203,4.40310552799209,3.61902506711919,-0.79457112938797,0,1.70008551291862
"CM002239.1.5867123.5868123",2.63388747478687,3.26845872442757,2.32429862401393,-1.55575091331089,0,0
"CM002239.1.5868809.5869809",3.90009879660764,3.5641556496922,3.15032700902687,0,0,1.51178092364623
"CM002239.1.5881084.5882084",3.9154487912782,3.73726208645058,3.53293769179229,0,0,1.30286693079981
"CM002239.1.5885111.5886111",2.17051960760804,2.69922204949253,2.1315620718601,-0.872109482649525,0,0
"CM002239.1.5886563.5887563",1.98527165159565,2.02214975979778,1.081093287757,-1.48544368837512,0,0
"CM002239.1.5889980.5890980",2.43163405046159,3.87671342809345,3.33780690109473,-1.29472107441087,0,0
"CM002239.1.5930117.5931117",1.07741043058432,3.02910086839391,1.91003741341648,0,0,1.0782305536506
"CM002239.1.5937656.5938656",2.02915262714129,2.97899397039371,2.12433324290696,0,0,1.5982390166435
"CM002239.1.5937999.5938999",1.93443553809444,2.72700546441498,1.92026659051404,-0.9221975859601,0,1.13093538884695
"CM002239.1.5940404.5941404",3.55980296567454,3.64421820970026,3.2600086910884,0,0,2.14917554284456
"CM002239.1.5942562.5943562",3.51901664455118,3.52111978567282,3.32855663508208,0,0,2.26754875630509
"CM002239.1.5945298.5946298",3.42960097184479,1.91685491940936,1.77290759173289,-1.27169064044196,0,1.44732555414178
"CM002239.1.5948690.5949690",3.74451885433838,3.16464895694002,2.9153400589009,-0.79183950519166,0,1.39450009792371
"CM002240.1.561578.562578",3.35449598728349,0,1.31625309434045,3.04130222062156,0,2.82102427558657
"CM002240.1.564806.565806",4.06666937571204,1.77171809501141,2.71538265491691,3.94233340319827,0,2.75878895870869
"CM002240.1.564371.565371",3.94742767500335,1.74138170341282,2.6574035080887,3.98204373619095,0,2.61268732568504
"CM002240.1.568335.569335",3.71541663661256,2.62821034440851,3.03565146149294,3.90836260374707,0,1.67984897772696
"CM002240.1.570751.571751",3.82981899102095,2.93834669443896,3.35599461729718,4.45022343407589,0,2.92937703226849
"CM002240.1.574048.575048",4.0574703440766,3.03195932448514,3.71310225024982,4.34223735332243,0,3.12003860054801
"CM002240.1.637674.638674",2.26962578603265,0.749306687798338,1.42906805793733,1.84336402773974,0,1.51541978583016
"CM002240.1.641662.642662",3.79661725728793,1.67289734012549,2.44773305395912,2.91043311962726,0,2.80543604039326
"CM002240.1.641039.642039",3.69422082582474,1.79680141655123,2.28917994527595,2.98614947247731,0,2.57609706395406
"CM002240.1.641903.642903",3.81105846289187,1.68705530978132,2.5370281140151,2.91128242764645,0,2.8059689606574
"CM002240.1.643542.644542",3.7451655383495,2.14686343993796,2.80051032014659,3.50977674632254,0,2.46024531064095
"CM002240.1.646894.647894",4.50672448944508,3.86821428078192,4.15411293828858,4.8796768075747,0,3.03514424046889
"CM002240.1.651639.652639",4.59010621930633,3.9947065691893,4.31054321318649,4.08981166044964,0,3.52811715601998
"CM002240.1.656324.657324",4.42994866854088,3.78859086597634,4.14953910359278,4.94695197558075,0,3.4981959940355
"CM002240.1.656737.657737",4.55747794302256,3.91876348309829,4.27848029831424,5.09148171535215,0,3.52193105589565
"CM002240.1.661805.662805",4.09518866713712,2.97520150598753,3.68709187287962,4.37620907911117,0,3.01184320054644
"CM002240.1.677920.678920",0,0,0,0,0,0
"CM002240.1.679539.680539",1.65546572918731,0.824270855334231,1.22857751330027,2.00278449441652,0,1.70504701757156
"CM002240.1.682080.683080",3.15694075628031,1.71836154298149,2.6681822022511,3.67618579582812,0,2.85736041368343
"CM002240.1.774595.775595",2.53136396886521,2.9166605324051,3.0445305694502,0.683953300325095,0,1.81250578976574
"CM002240.1.776441.777441",2.87796780669261,2.90436484478716,3.37871690604222,0.719952585277668,0,2.34914761539479
"CM002240.1.5974966.5975966",2.87106933085706,3.18836558118829,2.84152940853307,3.20160814234715,0,1.90580205223757
"CM002240.1.5974681.5975681",2.71520745049932,3.0796532178155,2.67643825500235,2.89562748156498,0,1.67536769297961
"CM002240.1.6022507.6023507",2.77668026842692,4.02288509897347,3.69546730250454,3.51017212880057,0,1.96507189240836
"CM002240.1.6024495.6025495",4.03918382235746,4.59016851478926,4.56580364246943,4.90725857570363,0,2.85451419689981
"CM002240.1.6028640.6029640",4.04631036221538,4.18063567646264,4.22316311575759,4.85558006262425,0,2.72008305803618
"CM002240.1.6030256.6031256",3.97460276703744,4.23681602913962,4.17275930232627,4.95139821718107,0,2.81276877312408
"CM002240.1.6031483.6032483",3.70780295895484,3.82143136842185,3.93404818660047,4.71733441674092,0,2.98239626155624
"CM002240.1.6032868.6033868",3.52555654353039,3.96122207421093,3.90242896785353,4.73600037651391,0,2.6311986976546
"CM002240.1.6034014.6035014",2.06729366511361,2.93272999491016,2.88013294277959,3.30582071831924,0,1.76057901591294
"CM002240.1.6034120.6035120",1.90882936536901,2.72044734259539,2.62423227912165,3.08330046987656,0,1.55818095733453
"CM002240.1.6037403.6038403",2.96230383652862,3.29563049683177,3.15779203979233,4.03391600620047,0,2.75628502333759
"CM002240.1.6040266.6041266",2.95759701255116,3.26388460141312,3.13969270783082,3.72690441066407,0,2.07572030002786
"CM002240.1.6045717.6046717",3.51908846367601,3.70708377967525,3.93680059143152,4.63136768591988,0,2.539486191654
"CM002240.1.6049161.6050161",1.29106535903056,2.06706246390633,1.86569586966039,2.00552002963532,0,2.01820367653803
"CM002240.1.6051653.6052653",3.52440334553111,4.02283934880079,4.10550947995848,4.37770113127685,0,2.7333726848285
"CM002240.1.6055244.6056244",1.75730507769623,2.72547366012139,2.51946645848309,3.29508661203126,0,1.33073949087774
"CM002240.1.6057226.6058226",2.20203687990133,2.30959694136013,2.20796975215412,1.7601644388829,0,2.42089515158409
"CM002240.1.6062353.6063353",3.93507541779262,4.62403994313103,4.47460066735341,4.84034605205506,0,2.00162219022425
"CM002240.1.6066000.6067000",4.03524752506676,4.44134444549714,4.33833881041503,4.70470229736887,0,1.26258991266881
"CM002240.1.6083258.6084258",4.11377687634939,4.27533909027005,4.39307538201499,4.68526416827303,0,1.36695450923914
"CM002240.1.6086068.6087068",3.71875535378724,4.25739984171172,4.31814684476565,4.77932685163758,0,1.80802936170722
"CM002240.1.6088614.6089614",2.59524643585069,3.17163443766977,3.26093825641575,2.62397545248831,0,1.75995871238749
"CM002240.1.6100997.6101997",3.48392135376732,3.82970775181678,3.80135849613986,3.43286382388718,0,2.49847614593519
"CM002240.1.6118261.6119261",4.30549373664891,4.41259999735705,4.46079203274791,4.9185651368273,0,3.1921260514716
"CM002240.1.6121372.6122372",4.12278107999163,4.28507083348478,4.40755723430751,4.73290161241633,0,3.05209962156297
"CM002240.1.6124310.6125310",2.43689798994054,3.09263719164013,3.16838560788841,2.17585038338634,0,2.49255351197724
"CM002240.1.6154249.6155249",3.0580440432765,3.1602514315399,3.01628040469616,2.15474219046455,0,2.35642829104142
"CM002240.1.6159880.6160880",1.71292658250865,1.26481959429666,1.09557491115317,0,0,1.24460002978914
"CM002240.1.6161878.6162878",1.64432278115819,1.80575812445166,1.38475683765128,0,0,0.781275666689606
"CM002240.1.6164419.6165419",2.15596368634562,2.76800890475009,2.44722703730718,1.65891252891948,0,1.8728867250636
"CM002240.1.6168117.6169117",1.26980117450075,2.79017616829779,2.38452026776333,0,0,1.25609982684537
"CM002240.1.6172804.6173804",1.96998183798392,3.41194096582634,3.02154103837947,1.84135324297204,0,1.80467713168165
"CM002240.1.6176260.6177260",4.37103575025104,4.55250605103485,4.5865010001518,4.30420114031542,0,3.34198270043999
"CM002240.1.6191809.6192809",4.36793022196527,4.35992881539175,4.22433695524144,2.21211400548677,0,3.07861578495145
"CM002240.1.6197388.6198388",3.30328721615088,3.14006684168396,2.83003116019226,0,0,1.77662880033462
"CM002240.1.6199980.6200980",3.85882954446676,3.54297851545934,3.30337789613744,0.743394652900584,0,2.47007647367952
"CM002240.1.6213816.6214816",4.38272325805236,4.55248544773423,4.53700067180548,2.90050819438429,0,2.84418902652674
"CM002240.1.6218940.6219940",3.76280448165233,3.45913908554355,3.16609491989174,0.752713739054115,0,1.3673344170887
"CM002240.1.6220672.6221672",4.16649213588848,3.64531553895901,3.69856757793013,1.59374307114596,0,2.7540495574814
"CM002240.1.6222909.6223909",4.12108877283039,3.9834040106574,3.95020965108987,2.70194578006938,0,2.67473537508171
"CM002240.1.6224199.6225199",3.93970687996257,3.63589251906272,3.84222197891902,2.71895124927514,0,2.63736766057524
"CM002240.1.6227238.6228238",4.10677438856377,3.47724849276992,3.39441918393391,2.20305517549383,0,2.92111309893943
"CM002240.1.6229094.6230094",3.89673806947136,3.19414669841031,3.27756304447884,1.27411211594722,0,2.58478663090528
"CM002240.1.6230566.6231566",3.97842575556609,3.54627042970164,3.75176847556981,1.31369829726313,0,2.806705018641
"CM002240.1.6232580.6233580",3.80466947424339,3.69241960734987,3.69394520492882,1.25993978139284,0,2.13071793909605
"CM002240.1.6234598.6235598",2.42198099280114,2.83659946288731,2.70357359361104,0,0,1.52584109815398
"CM002240.1.6236738.6237738",3.17089704508897,3.18065856313428,3.27757121787496,1.12053227583059,0,2.13433947953567
"CM002240.1.6238634.6239634",2.7430714551195,2.93161910309753,3.06874370720039,0,0,2.45713371426237
"CM002240.1.6241091.6242091",2.13461758721007,2.87448920635252,2.72111683396111,0,0,1.22785526623299
"CM002240.1.6378931.6379931",1.75483829839107,2.05271778478969,1.76734874141248,0,0,0.795546870819343
"CM002240.1.6412219.6413219",3.63413953477007,4.22430416739431,3.9524371796337,-0.925027245729429,0,0
"CM002240.1.6411875.6412875",3.53788783221618,3.97731347801059,3.77609890793213,0,0,0
"CM002240.1.6413592.6414592",3.70672432024742,3.96833253298584,3.82864070339902,-1.38491516961793,0,0
"CM002240.1.6416639.6417639",4.01507057011822,3.72122786055662,3.57963673946291,0,0,1.82098138653382
"CM002240.1.6422165.6423165",5.05636008447585,4.67938216310664,4.4582028398686,0,0,3.46952180619785
"CM002240.1.6421488.6422488",4.65670986677698,4.26993939674091,4.08236842612316,0,0,2.77644997991295
"CM002240.1.6422833.6423833",5.11683808251589,4.8483219232319,4.823872566182,0,0,3.514047365552
"CM002240.1.6427124.6428124",5.06218660032466,5.01784835706061,4.91240092867182,0.779447900714607,0,3.41849591133866
"CM002240.1.6433447.6434447",5.05115290546903,4.83148145890209,4.53867385856782,-0.794871563927214,0,3.27562492012439
"CM002240.1.6434236.6435236",5.21395251760072,5.41979767562554,4.8498928267321,0,0,3.47678151807606
"CM002241.1.3239.4239",3.44881359126511,3.51388051451753,3.40141598491568,-0.810026323788639,0,1.93478559450783
"CM002241.1.2548.3548",4.01071776025541,4.24673206745039,4.2369497699688,0,0,2.41000425584133
"CM002241.1.19938.20938",2.85849892429563,3.19770630115368,3.02224506337324,-0.956623372997939,0,1.49207684690573
"CM002241.1.19385.20385",3.1478630968185,3.37080840388463,3.32254952625856,-0.94688282574461,0,1.89117746153651
"CM002241.1.23457.24457",3.35919464196521,3.70980154774995,3.74058083785545,0,0,2.48382804169085
"CM002241.1.28474.29474",2.50300476931839,3.01151152405634,2.66586136996323,-0.802886919315323,0,2.31450488745209
"CM002241.1.28374.29374",2.38256448978571,2.80197768449933,2.47600473035295,-0.960773610172767,0,1.99402239061666
"CM002241.1.39731.40731",1.28347461207509,2.50345777512399,1.73586983587839,-1.09911493116704,0,0.972542546456497
"CM002241.1.47619.48619",2.61797901886725,2.4671611808338,2.40919339119889,0,0,2.57806953880042
"CM002241.1.128184.129184",3.51003610639586,2.76613359613958,1.9496677724224,2.35290231307617,0,0
"CM002241.1.130900.131900",2.68133414347821,1.6825803748263,0.793632471449429,1.4586914985896,0,0
"CM002241.1.144802.145802",2.63246037328035,1.84592907494919,1.10741182203912,1.57374539758377,0,1.65062636241125
"CM002241.1.145529.146529",2.654127040379,1.68985463226636,1.02501715669828,1.33680129824271,0,1.2650783620063
"CM002241.1.148764.149764",1.82382817696727,1.2130106782762,0,1.27212979487863,0,0
"CM002241.1.150703.151703",2.90428660716984,2.46006994709686,1.27497119752401,2.97471184524215,0,0
"CM002241.1.152549.153549",3.83745719171852,3.41103787363217,2.31990417092428,4.07182098059506,0,0
"CM002241.1.154204.155204",3.88474822758574,3.10065939661568,2.42549523944872,4.29148857461772,0,0
"CM002241.1.158549.159549",3.70706429761879,2.28149731597999,1.76922298638826,4.08443229253916,0,0
"CM002241.1.160757.161757",3.70215782085494,2.31364839088119,1.78071019137558,4.2328873789704,0,0
"CM002241.1.160934.161934",3.67335056379192,2.30758949673813,1.71893872670118,4.11143855764109,0,0
"CM002241.1.162915.163915",3.58712578438871,2.43288197669675,2.00703989877584,4.20722207036372,0,0
"CM002241.1.183160.184160",2.52249304490861,1.46958572411437,0,2.23799528363939,0,-0.90569312582927
"CM002241.1.187110.188110",2.90132741366428,1.4610193571803,0.68824246992407,2.9189302710641,0,0
"CM002241.1.188855.189855",2.75514251157455,1.44813751824342,0.824471364828007,2.02356279341035,0,0
"CM002241.1.191354.192354",4.43962954682135,3.71727092935497,3.37561951182131,4.74227882973439,0,1.92086344710717
"CM002241.1.194741.195741",3.3120727915677,1.04100515148035,0,1.48715353260058,0,0
"CM002241.1.199028.200028",3.17354220760885,0,0,0,0,0
"CM002241.1.199046.200046",3.149703487907,0,0,0,0,0
"CM002241.1.201270.202270",1.97842306495848,0,-0.704236904430777,0,0,0
"CM002241.1.204202.205202",3.17832407243969,0,0,0,0,0
"CM002241.1.208139.209139",3.67722209289349,0.859228176044557,0,0.945372390944309,0,0
"CM002241.1.208404.209404",3.6574685433216,1.01013547450435,0,1.02520140934959,0,0
"CM002241.1.211907.212907",3.74075234863949,1.22932217069184,0,0,0,0
"CM002241.1.217784.218784",1.56340047245282,0,0,0,0,0
"CM002241.1.237338.238338",2.56031938262767,0,-0.758482966656098,0,0,0
"CM002241.1.344310.345310",3.35846783486361,1.10155829072887,0,0.833052508723243,0,0
"CM002241.1.345217.346217",3.16952825874623,0.693812302636263,0,0,0,0
