"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol"
"NCU10129",613.51168009609,0.665084252886306,0.131175506853928,5.07018626295013,3.97426555486997e-07,1.16036074624374e-06,"NCU10129"
"NCU09901",395.68789825606,0.09387246408592,0.150387002969059,0.624205963498277,0.532492330953646,0.610456531158477,"NCU09901"
"NCU09903",1100.46746425567,-0.303972481466769,0.168026699498245,-1.80907250082565,0.0704397406078522,0.10196890593981,"NCU09903"
"NCU11134",5.28580085594631,1.80185173262909,1.04675292625886,1.72137252968472,0.0851832457680112,0.121099968623444,"NCU11134"
"NCU09904",1589.39947879145,1.3036531431834,0.368761159914228,3.5352235671637,0.000407430288231547,0.000850755967868508,"NCU09904"
"NCU09906",6111.22775108458,0.577979235277261,0.424679233892102,1.36097833176394,0.173520537137026,0.230265348444496,"NCU09906"
"NCU09907",42.516481755984,-0.921208937802058,1.16829563273275,-0.788506703262483,0.430400379195935,0.509296581843452,"NCU09907"
"NCU09908",2.15305491961471,1.91612756951451,2.15991449001154,0.887131216710468,0.375008259096605,0.452838394788234,"NCU09908"
"NCU09909",2177.54130715499,2.65593947071273,0.342395919985448,7.75692499731189,8.70133535506906e-15,4.7430616056098e-14,"NCU09909"
"NCU09910",524.185128109222,0.359198259320143,0.105394159176878,3.40814198932331,0.000654068505985786,0.00132679724205634,"NCU09910"
"NCU09911",4718.10490687219,1.48533274174159,0.207063001518447,7.17333724928768,7.31912516793734e-13,3.45754471782873e-12,"NCU09911"
"NCU09912",736.250816173298,-0.0252820302473285,0.0811725800481553,-0.311460227484824,0.755450774095563,0.815040609785127,"NCU09912"
"NCU09913",295.913430583541,1.11907549102989,0.179683077703213,6.22805166370921,4.72271345477349e-10,1.77285089703648e-09,"NCU09913"
"NCU09914",124.089714591075,2.06474927119348,0.238609783916529,8.653246473396,5.00547627422117e-18,3.48975887323134e-17,"NCU09914"
"NCU10501",13.9690308529221,-0.0406113656723438,0.631769765535092,-0.0642819075679368,0.948745759325897,0.977244513493974,"NCU10501"
"NCU08049",389.827990502616,0.232113371518367,0.10326378226995,2.24777135231772,0.024590773494329,0.0389058867294112,"NCU08049"
"NCU08050",230.464927362148,0.617966957857974,0.167728127108796,3.68433707876039,0.000229298633561406,0.000494164873309292,"NCU08050"
"NCU08051",472.169228314121,0.398662852017541,0.152908754627179,2.60719442120601,0.00912875109276767,0.0155962938281031,"NCU08051"
"NCU16303",217.498328263963,0.42614949743775,0.17456418498159,2.44121952898124,0.0146377535813292,0.0241424317126817,"NCU16303"
"NCU08052",5564.58776410605,-4.37024341559198,0.509840394607375,-8.57178729229071,1.01891158466627e-17,6.93864438290339e-17,"NCU08052"
"NCU08053",1402.78620984491,-0.878123415656938,0.128073542619155,-6.85639982855917,7.0617556881924e-12,3.06908662943014e-11,"NCU08053"
"gh3-2",2299.35632164913,-0.371873406013259,0.103246875656474,-3.60178846719357,0.000316035479382293,0.00066784595402683,NA
"NCU08055",11756.8253700156,-1.35528077355373,0.213691610656616,-6.34222733119623,2.26466802147862e-10,8.6936640602216e-10,"NCU08055"
"NCU08056",572.739968717216,-0.417637439305572,0.181396262035043,-2.30234865162156,0.0213155182228553,0.0341429619372223,"NCU08056"
"NCU08057",1236.64298356016,-1.50088482696701,0.193677776579203,-7.74939104256621,9.23342676577959e-15,5.02460533624584e-14,"NCU08057"
"NCU08058",83.882008295303,1.13051992831129,0.204742241718704,5.52167407576066,3.35784917310638e-08,1.08090550945202e-07,"NCU08058"
"NCU08059",0.299768823033065,0.165283129018892,3.52839096531291,0.0468437683476028,0.96263774520492,0.989130485190901,"NCU08059"
"NCU08060",100.01533334378,-1.74083768456234,0.206396797757164,-8.43442196525998,3.32843757351588e-17,2.18952322012915e-16,"NCU08060"
"NCU08062",111.877705806163,-1.59731375206377,0.206669865199542,-7.72881789283384,1.08549824472734e-14,5.87396084304048e-14,"NCU08062"
"NCU08063",953.470400642253,-0.164736219176228,0.0918164746534261,-1.79419020168274,0.0727828155388146,0.105061923609544,"NCU08063"
"NCU08064",2136.87487231747,-0.00707575159592858,0.123897990050922,-0.0571094946174708,0.954457973158066,0.982082209027293,"NCU08064"
"NCU08065",395.142008488105,-0.240741928608322,0.0981295302863149,-2.4533076629013,0.0141549214439984,0.0234019645005069,"NCU08065"
"NCU08066",2864.96135194523,-0.151846770117136,0.10052794420507,-1.51049314016986,0.130917638465552,0.178860350941211,"NCU08066"
"ro-10",309.371051047149,-0.558453764542079,0.11455788310524,-4.87486106939534,1.08885058007165e-06,3.04223782412391e-06,NA
"NCU08067",1398.64176057304,0.274615497668361,0.0716857318317317,3.83082505613485,0.000127714289541253,0.000284430488222921,"NCU08067"
"NCU08068",176.923481542057,-0.712458518524749,0.152273149301817,-4.67881909444587,2.88531869321691e-06,7.73953724366366e-06,"NCU08068"
"NCU08069",208.55373390461,0.336261420404696,0.156659907639255,2.14644209531269,0.0318377238924436,0.0492435684644801,"NCU08069"
"NCU08070",2249.60693828178,0.0380261429540245,0.113050501805732,0.336364211981733,0.736596233515859,0.797993006732955,"NCU08070"
"cyt-21",1024.3858239467,-0.864208873710009,0.0920120083564619,-9.3923487721515,5.86769155893612e-21,4.92539734157225e-20,NA
"NCU08072",2408.40768701847,-0.230771405072277,0.0938828088653463,-2.45807947015376,0.013968226052789,0.0231060606082004,"NCU08072"
"NCU08073",54.2898617897046,0.477054152090825,0.278374377770888,1.71371430054335,0.0865812092130788,0.12285257418789,"NCU08073"
"NCU08074",8.38573309817783,1.0077018031783,1.04656739198594,0.962863749525116,0.335615903561327,0.411592363657328,"NCU08074"
"NCU08075",9.34828767942419,2.05165774293405,0.725321005598285,2.82862033099639,0.00467491228156339,0.00839175826298829,"NCU08075"
"NCU08076",398.077256090697,-2.4551939869882,0.196388092611405,-12.50174567277,7.30297874937215e-36,1.45908686996753e-34,"NCU08076"
"NCU08077",77.6901407855578,0.621862265561627,0.67308329274533,0.923900908348526,0.355537910119889,0.432350552170439,"NCU08077"
"NCU08078",50.4269946329732,0,1.5806052074055,0,1,1,"NCU08078"
"NCU08079",2.01196509589907,-0.252841339564934,1.8043692547272,-0.140127271013139,0.888559434013718,0.927400941922575,"NCU08079"
"NCU16305",0.739822900583598,0.0625572876659837,4.06795786614092,0.0153780569328583,0.987730569388668,1,"NCU16305"
"NCU08083",2.3486745365439,0,4.68634951295324,0,1,1,"NCU08083"
"NCU08084",13.6246828958919,-0.92281522795042,1.16628051091221,-0.791246376250116,0.428800233601858,0.507589455126694,"NCU08084"
"NCU08085",22.4083167539052,0,1.59595917500391,0,1,1,"NCU08085"
"NCU08086",4.41335054891099,0.0319766801657768,1.74369942093608,0.0183384130210989,0.985368883453158,1,"NCU08086"
"NCU08087",10.0753910494706,-1.50249057691909,1.55848999614223,-0.964068156124352,0.335011756529941,0.410903562359783,"NCU08087"
"NCU08089",19.9696438264381,1.12961660952679,0.410619251428179,2.75100742499982,0.00594122966541122,0.0104686025627781,"NCU08089"
"NCU16306",1277.38779337345,0.592629325410868,0.162529556263149,3.64628649112505,0.000266057342709817,0.000567440340539023,"NCU16306"
"NCU08090",680.575701123325,0.965413845369725,0.110607927360033,8.72825183883305,2.58639223833166e-18,1.8349532607973e-17,"NCU08090"
"NCU10622",157.894440446748,-0.608105573281322,0.162773711577737,-3.73589547960208,0.000187048354711751,0.00040691959281499,"NCU10622"
"NCU08091",1347.15980234773,0.329650425015902,0.117310593998597,2.81006526162373,0.00495314551643409,0.00884522938945847,"NCU08091"
"NCU08092",15091.6262297824,0.689101941850822,0.170038875277831,4.05261409030658,5.06485106371798e-05,0.000118674848040109,"NCU08092"
"NCU08093",8981.91237754206,-0.108663473539672,0.105002191963264,-1.03486862043498,0.3007302709857,0.374027230923694,"NCU08093"
"NCU08094",4321.34132426147,1.88531941390705,0.129480324331113,14.5606633567416,4.99705374069931e-48,1.91752022510168e-46,"NCU08094"
"NCU08095",2460.91309863432,-2.35212735639662,0.489085374049658,-4.80923675333174,1.51507676304324e-06,4.16452310933148e-06,"NCU08095"
"NCU08096",61.9058486794125,0.398235305324984,0.280531934328831,1.41957209355775,0.155732294562739,0.208722285297531,"NCU08096"
"NCU16307",6.24541463777233,0.33261067440248,0.780101172890741,0.426368637762662,0.669839250492265,0.738327317024986,"NCU16307"
"NCU08097",130.291140947712,0.348085523768157,0.15181125195377,2.29288355960701,0.0218547095748729,0.034942963225698,"NCU08097"
"NCU08098",61.0605943037229,-0.958966983026185,0.240334686833774,-3.99013141074159,6.6036697770208e-05,0.000152477284488518,"NCU08098"
"NCU08099",235.756737035819,-1.90491697326285,0.336986774673931,-5.65279446086882,1.5786003665208e-08,5.22418396449561e-08,"NCU08099"
"NCU08100",192.912546239999,-1.83497403433151,0.349378327371096,-5.25211179565374,1.50365144696435e-07,4.58395633421983e-07,"NCU08100"
"NCU08101",1.56229968169083,-2.3372229100795,2.29054245976671,-1.02037964854733,0.307548442005189,0.38157472853351,"NCU08101"
"NCU08102",11.8870369410231,3.33268233859014,1.56197139905794,2.13363851642876,0.0328723825525925,0.0507221859396153,"NCU08102"
"NCU08103",6.14962687767396,5.07372649909001,1.49009709413974,3.40496368930856,0.000661728519389413,0.00134174566450659,"NCU08103"
"NCU08105",0.49254380321275,0,5.05122890036114,0,1,1,"NCU08105"
"NCU08106",0.611080498187328,0.738114269794934,3.7207612038491,0.198377221583411,0.842749937829537,0.888798331204234,"NCU08106"
"NCU08107",0.333081413990457,0,5.48990615641362,0,1,1,"NCU08107"
"NCU08109",2.87529203927094,0,2.26484611285718,0,1,1,"NCU08109"
"NCU08110",1983.66627635021,-0.962680629819738,0.0981465368216427,-9.80860518358558,1.03387709543676e-22,9.67821056425316e-22,"NCU08110"
"NCU08111",981.039288331125,0.897887241776334,0.189053229818296,4.74938853273926,2.04032618384135e-06,5.55304086623864e-06,"NCU08111"
"NCU08112",451.659291008925,1.01057205339424,0.128874197441049,7.84153906259245,4.45057430766161e-15,2.47624013550562e-14,"NCU08112"
"NCU08113",57.3818293942181,1.44156752678954,0.264926321462203,5.44139034140933,5.28663317845902e-08,1.67557334761386e-07,"NCU08113"
"cdt-2",57.8879258727263,-0.038401297397938,0.20309433507088,-0.189081085814314,0.850029265422654,0.894186384780316,NA
"msh3",358.908079724356,-1.63002012188096,0.127880667343362,-12.7464155117703,3.26411870681705e-37,7.06130377962436e-36,NA
"NCU08116",7.98451776317267,-0.710508661727322,0.960383833404741,-0.739817390728492,0.459410805207962,0.538158992896546,"NCU08116"
"NCU08117",707.695792037609,3.03947923547179,0.0998882905530215,30.428784181249,2.28659320231564e-203,1.10556781331961e-199,"NCU08117"
"pex1",1107.02639545981,-0.721430883167785,0.120908314897832,-5.96675988559923,2.42011140923646e-09,8.55041188429542e-09,NA
"NCU08119",1321.96905420622,-1.45142161344395,0.181500112854086,-7.99680832491161,1.2768577327305e-15,7.40684719586319e-15,"NCU08119"
"NCU08120",1584.89617575508,-0.0213909434260019,0.233943794940716,-0.0914362504524753,0.927145958683685,0.95949287462235,"NCU08120"
"NCU08121",285.033358128409,-0.483976653299385,0.184815266224394,-2.61870495433945,0.0088264251844421,0.0151091399422119,"NCU08121"
"NCU10647",914.315846518055,0.194535453942321,0.147799251725913,1.31621406516373,0.188102204189591,0.247173299974635,"NCU10647"
"NCU16310",74.7686325223018,0.674351710062509,0.31538537609063,2.1381831916922,0.0325018780195912,0.0501745147588517,"NCU16310"
"NCU07509",857.177592343515,0.422194024460832,0.122581880705783,3.44417969466603,0.000572794875045189,0.001171020389363,"NCU07509"
"NCU07508",22.9013907606809,0.490927159632625,0.468266499153173,1.04839265785708,0.294457734896713,0.367739415788611,"NCU07508"
"NCU16311",42.1258072726557,2.11012802360178,0.389430005879353,5.4185039461379,6.00998129953714e-08,1.89551595455069e-07,"NCU16311"
"NCU07507",110.045030255075,0.96061487000997,0.22578318229581,4.25459000197553,2.09432408483822e-05,5.12193067789215e-05,"NCU07507"
"NCU07506",1802.26046310663,0.785259168502016,0.172920714496242,4.54115153751045,5.59477982660435e-06,1.45590745218687e-05,"NCU07506"
"NCU07505",487.575160716168,-1.08097329239061,0.110728938512345,-9.76233771328078,1.63345783916308e-22,1.51153467030689e-21,"NCU07505"
"major facilitator superfamily transporter protein MFS1",1823.26989874697,0.682733371253974,0.111295726570075,6.13440778271128,8.5477008585189e-10,3.13329292273987e-09,NA
"NCU07503",6183.9201914389,1.72138932494579,0.232743080956905,7.39609236875456,1.40250465004107e-13,7.008899207182e-13,"NCU07503"
"NCU07502",1081.37448532911,-0.583737331068873,0.109418777435672,-5.33489173201609,9.5601583236965e-08,2.96113808424552e-07,"NCU07502"
"NCU07501",10.6001140787745,0.897991083078508,1.39955141943593,0.641627789167211,0.521114885239723,0.599402990397064,"NCU07501"
"NCU07500",20.6708147393202,2.42134684607716,1.64333664233446,1.47343324775957,0.140634250759516,0.190760724483731,"NCU07500"
"NCU07499",16.5997780092948,0.479338020162685,0.631197510364245,0.759410505098591,0.447607031318491,0.526500424869214,"NCU07499"
