"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol"
"NCU10129",613.51168009609,0.14096964544669,0.131345683692994,1.07327200622892,0.2831490914686,0.439918334592122,"NCU10129"
"NCU09901",395.68789825606,-0.0868381872188888,0.149426603628895,-0.581142749082041,0.561144249148494,0.710670289290839,"NCU09901"
"NCU09903",1100.46746425567,-0.0109616163662757,0.167175724250648,-0.065569426514587,0.947720630819582,0.98394443848243,"NCU09903"
"NCU11134",5.28580085594631,0.559847148018301,1.08986156016978,0.513686479529646,0.607471206297596,0.750414737467777,"NCU11134"
"NCU09904",1589.39947879145,-0.80258229316534,0.369165137463609,-2.17404682002091,0.0297016191773193,0.0791442980007377,"NCU09904"
"NCU09906",6111.22775108458,-1.12178552224413,0.424742807127781,-2.64109362988376,0.00826388778592852,0.0279021630202265,"NCU09906"
"NCU09907",42.516481755984,0.389535337062038,0.799008381793868,0.487523467760733,0.625887416259467,0.765633309959399,"NCU09907"
"NCU09908",2.15305491961471,-0.495257633278488,2.25297300238891,-0.219824042610962,0.826008194292663,0.910152602416824,"NCU09908"
"NCU09909",2177.54130715499,2.10278974432856,0.34242059447085,6.1409558253295,8.20263948517063e-10,2.39636023630211e-08,"NCU09909"
"NCU09910",524.185128109222,-0.136032477153556,0.10549653463837,-1.28944972097765,0.197241785268115,0.338118784531584,"NCU09910"
"NCU09911",4718.10490687219,0.812639976948639,0.207109345292458,3.92372432929626,8.71905006171095e-05,0.000649062464178174,"NCU09911"
"NCU09912",736.250816173298,0.241944146814126,0.0786082033796549,3.07784857574731,0.00208500832041313,0.00905161063947317,"NCU09912"
"NCU09913",295.913430583541,0.723151716791365,0.179426763258265,4.03034476941698,5.56951004855065e-05,0.00044116490322462,"NCU09913"
"NCU09914",124.089714591075,-0.22604262838876,0.257109947660528,-0.87916718293301,0.37931063514168,0.543890202014244,"NCU09914"
"NCU10501",13.9690308529221,-0.250288898801872,0.613212228308769,-0.408160319131543,0.683155978277115,0.809871069013081,"NCU10501"
"NCU08049",389.827990502616,-0.0802138238286081,0.102237449385939,-0.784583577841485,0.432697761649406,0.596038084779168,"NCU08049"
"NCU08050",230.464927362148,0.0950482500689837,0.168117289207765,0.565368681096921,0.571823022308728,0.720174539259384,"NCU08050"
"NCU08051",472.169228314121,-0.112874616529616,0.153011885680435,-0.73768528521604,0.460705715974475,0.62125565102122,"NCU08051"
"NCU16303",217.498328263963,-0.214100179252745,0.175212931848883,-1.22194279265529,0.221729261370457,0.369230576451235,"NCU16303"
"NCU08052",5564.58776410605,-0.00455632013681609,0.509112541769573,-0.00894953426403371,0.992859400104541,1,"NCU08052"
"NCU08053",1402.78620984491,-0.179412687018857,0.126442121431679,-1.418931325949,0.155919038396208,0.284908749299194,"NCU08053"
"gh3-2",2299.35632164913,0.114009928187987,0.102607358246393,1.11112818940541,0.266513175634389,0.421245898722546,NA
"NCU08055",11756.8253700156,-0.76344215561613,0.213604739935734,-3.57408808365312,0.00035145061230341,0.00207101000668737,"NCU08055"
"NCU08056",572.739968717216,0.932404293963437,0.176822781543808,5.27310047847219,1.34138074605627e-07,2.32042071813312e-06,"NCU08056"
"NCU08057",1236.64298356016,0.183181447944652,0.190849281555767,0.959822570205094,0.337144520946515,0.499033754408816,"NCU08057"
"NCU08058",83.882008295303,0.593804485392904,0.205819938133281,2.88506784511994,0.00391329318483773,0.0152341163838087,"NCU08058"
"NCU08059",0.299768823033065,0.104174920395815,3.50451888579638,0.029725883577923,0.97628566893014,1,"NCU08059"
"NCU08060",100.01533334378,0.112661732280671,0.166019995877565,0.678603391628533,0.497389193275986,0.655101266545735,"NCU08060"
"NCU08062",111.877705806163,-0.115329666236943,0.180483599213903,-0.639003581152312,0.522820602208075,0.678193387455309,"NCU08062"
"NCU08063",953.470400642253,-0.279228159860522,0.0911865096121528,-3.0621652374696,0.00219742113695661,0.00944402773083128,"NCU08063"
"NCU08064",2136.87487231747,0.266145557627553,0.123535826608875,2.15439977967033,0.031208833847174,0.0822090502048957,"NCU08064"
"NCU08065",395.142008488105,0.341212048735741,0.0926840089716924,3.6814554368268,0.000231906327019272,0.00147244529368113,"NCU08065"
"NCU08066",2864.96135194523,0.309614258624897,0.0998504050235604,3.10078119915329,0.00193010852971824,0.00855224456270754,"NCU08066"
"ro-10",309.371051047149,-0.351526045994193,0.110385698199346,-3.18452527572341,0.00144991648152651,0.00675045371996213,NA
"NCU08067",1398.64176057304,-0.139441339823616,0.0716105279551673,-1.94721843010172,0.0515085530523661,0.121752067469171,"NCU08067"
"NCU08068",176.923481542057,-0.6862972384413,0.148226733108167,-4.63005035630438,3.65576816770818e-06,4.12500328841752e-05,"NCU08068"
"NCU08069",208.55373390461,-0.663328086575426,0.160156541035532,-4.14174833126711,3.44668421904713e-05,0.0002921072427536,"NCU08069"
"NCU08070",2249.60693828178,-0.251720953487477,0.112936293911825,-2.22887563216841,0.0258221808722386,0.0709376389302692,"NCU08070"
"cyt-21",1024.3858239467,-0.331794692916687,0.0892041532506232,-3.71949826130286,0.000199618921532918,0.00130603178025935,NA
"NCU08072",2408.40768701847,0.0112238989048778,0.0932688856889135,0.12033915514241,0.904214488149788,0.957660996825418,"NCU08072"
"NCU08073",54.2898617897046,-0.30536453988137,0.288437420240161,-1.05868558811515,0.289742993499761,0.447171029560074,"NCU08073"
"NCU08074",8.38573309817783,0.0255613596129594,1.08615986918659,0.0235336991709166,0.981224557871763,1,"NCU08074"
"NCU08075",9.34828767942419,-0.541129234160506,0.885784233295467,-0.610904116172052,0.541263059673192,0.693798222036024,"NCU08075"
"NCU08076",398.077256090697,0.236706556056348,0.182859598055163,1.29447159773884,0.195502573683078,0.336048914563765,"NCU08076"
"NCU08077",77.6901407855578,0.823262863238445,0.599660358428396,1.37288191835137,0.16978905862105,0.303093999790576,"NCU08077"
"NCU08078",50.4269946329732,0,1.5806052074055,0,1,1,"NCU08078"
"NCU08079",2.01196509589907,1.16891766573032,1.54761096711784,0.755304589180594,0.450066245747818,0.611896573736358,"NCU08079"
"NCU16305",0.739822900583598,2.31586529759981,3.96749733984171,0.58370935106719,0.559415874852565,0.709635512242464,"NCU16305"
"NCU08083",2.3486745365439,2.716816385923,4.66163693320641,0.582803085021531,0.560025867942055,0.709757554783705,"NCU08083"
"NCU08084",13.6246828958919,0.387002005417253,0.79572748543831,0.486349928209507,0.626719085361678,0.766262935320195,"NCU08084"
"NCU08085",22.4083167539052,0,1.59595917500391,0,1,1,"NCU08085"
"NCU08086",4.41335054891099,-0.426695918255394,1.74369942093608,-0.244707266133247,0.806683101510723,0.897862061649251,"NCU08086"
"NCU08087",10.0753910494706,-0.0358684161459323,1.42492481821169,-0.0251721464090632,0.979917653859775,1,"NCU08087"
"NCU08089",19.9696438264381,0.495002119214127,0.415847523945023,1.19034523644192,0.233910727842791,0.384091821742196,"NCU08089"
"NCU16306",1277.38779337345,-0.334777478109347,0.162957575368189,-2.0543842613818,0.039938515129268,0.100208988401666,"NCU16306"
"NCU08090",680.575701123325,0.470457267011045,0.110669677828811,4.25100421579585,2.12814161759106e-05,0.000193777113390825,"NCU08090"
"NCU10622",157.894440446748,-0.383305638676669,0.155623094830482,-2.46303827265612,0.0137765209236711,0.0423320487231965,"NCU10622"
"NCU08091",1347.15980234773,0.193571543461963,0.116934179210213,1.65538890997797,0.0978456341156195,0.199613350611401,"NCU08091"
"NCU08092",15091.6262297824,0.428475825376387,0.170027506020292,2.52003828912982,0.0117342069249403,0.0374611360066598,"NCU08092"
"NCU08093",8981.91237754206,-0.634070079312567,0.105015375257259,-6.03787852739916,1.56153540286389e-09,4.20614132192028e-08,"NCU08093"
"NCU08094",4321.34132426147,0.364236960753564,0.12979957622549,2.80614907494618,0.00501374908545068,0.0185687298568778,"NCU08094"
"NCU08095",2460.91309863432,1.62856095173404,0.487862007321182,3.33815900253509,0.000843354744897806,0.00426975936291193,"NCU08095"
"NCU08096",61.9058486794125,0.251557010572373,0.276086836874538,0.911151771740164,0.362215411256893,0.525168837439255,"NCU08096"
"NCU16307",6.24541463777233,0.608105358843006,0.757646310835011,0.802624325026813,0.422191904312547,0.586158753008231,"NCU16307"
"NCU08097",130.291140947712,0.166174647275801,0.148255071016666,1.12086990439012,0.262343243086174,0.41637325390155,"NCU08097"
"NCU08098",61.0605943037229,0.55226758424293,0.19179266496248,2.87950315696885,0.00398302310147142,0.0154347435373485,"NCU08098"
"NCU08099",235.756737035819,-0.675490560172671,0.325312138764383,-2.07643822557115,0.0378534389401039,0.0959734542608297,"NCU08099"
"NCU08100",192.912546239999,-0.316669971774458,0.326970144324009,-0.968498125200863,0.332795654871144,0.494488934020277,"NCU08100"
"NCU08101",1.56229968169083,-1.04062536021827,2.23141858166236,-0.466351480968229,0.640963934826344,0.777593216780384,"NCU08101"
"NCU08102",11.8870369410231,4.43522321117893,1.32871319691079,3.33798386400516,0.000843886498778946,0.00426980564577687,"NCU08102"
"NCU08103",6.14962687767396,0.279542593451768,1.84935470419986,0.151156829361577,0.879852004100459,0.941943764796111,"NCU08103"
"NCU08105",0.49254380321275,0,5.05122890036114,0,1,1,"NCU08105"
"NCU08106",0.611080498187328,1.24123357553184,3.7207612038491,0.333596677542162,0.738683925714389,0.851277983751417,"NCU08106"
