"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NCU10129",613.51168009609,-1.39115955156427,0.232444858149933,-5.98490137676841,2.16521016371239e-09,9.38484190188204e-09
"NCU09901",395.68789825606,0.690955095330573,0.188814004189326,3.65944834599103,0.000252758783562211,0.000573750572076662
"NCU09903",1100.46746425567,0.594238032969752,0.196010245071844,3.03166823117815,0.00243206353344046,0.00473772247549744
"NCU11134",5.28580085594631,0.792623107587835,1.78863541069776,0.443144031951502,0.657661558120072,0.715791860974066
"NCU09904",1589.39947879145,-4.0311619489532,0.469612645376043,-8.58401490812762,9.16180916860907e-18,8.65182565043454e-17
"NCU09906",6111.22775108458,-5.48925027846584,0.503461073619439,-10.9030281904478,1.11484076626939e-27,2.11797843022103e-26
"NCU09907",42.516481755984,2.70026432101341,1.03797621919373,2.60147031413775,0.00928250984756004,0.0161007838970234
"NCU09908",2.15305491961471,2.41255883834458,2.55854157919495,0.942942986724374,0.345710065759556,0.415801895513942
"NCU09909",2177.54130715499,-0.709824381935698,0.414206483956815,-1.71369693481115,0.0865844001482326,0.122175857206101
"NCU09910",524.185128109222,-0.149937135860808,0.152426134266084,-0.983670789676189,0.325277406518555,0.394510538195714
"NCU09911",4718.10490687219,1.81351462949212,0.236068418781347,7.68215688847326,1.56432088743394e-14,1.1459835592035e-13
"NCU09912",736.250816173298,0.203513799489829,0.119429114791074,1.70405516147257,0.0883707823520071,0.124369882890978
"NCU09913",295.913430583541,0.163165244907241,0.267902224619834,0.609047741722865,0.54249279455745,0.609988991089598
"NCU09914",124.089714591075,2.15326810103093,0.30818498730725,6.98693378884221,2.80958749463372e-12,1.68019239784218e-11
"NCU10501",13.9690308529221,-0.845233886123557,1.51564715305325,-0.557671938630865,0.577068422880749,0.641998579067746
"NCU08049",389.827990502616,0.634017547017574,0.155381092185561,4.08040346543844,4.49575975190096e-05,0.00011368723012783
"NCU08050",230.464927362148,0.274141934544129,0.249843455108203,1.09725481672275,0.27253001642771,0.339171847986609
"NCU08051",472.169228314121,-0.449919174445926,0.203980708614057,-2.20569473212881,0.027405381014736,0.043366066832351
"NCU16303",217.498328263963,-0.786681885839432,0.262633567382606,-2.99535925159708,0.00274121777453025,0.00528882200313398
"NCU08052",5564.58776410605,-7.04932824275891,0.610961622416841,-11.5380868193868,8.47901121341197e-31,1.98048402013753e-29
"NCU08053",1402.78620984491,-0.0384145881518379,0.153343640465735,-0.250513083132533,0.802190588321244,0.841799564738625
"gh3-2",2299.35632164913,-0.691083817099078,0.126951517601751,-5.44368299138433,5.21900658365457e-08,1.92478236704575e-07
"NCU08055",11756.8253700156,-0.398363048671454,0.242729489946136,-1.64118108912046,0.10075983005178,0.139952248865371
"NCU08056",572.739968717216,2.65571891287932,0.203586298096095,13.044683938532,6.8138976631949e-39,2.25652021928407e-37
"NCU08057",1236.64298356016,-2.55741543180037,0.264830705377338,-9.65679349060562,4.60037891374895e-22,6.04424783912397e-21
"NCU08058",83.882008295303,0.745501883365311,0.3582164246861,2.08114936108411,0.0374202369345122,0.0575192642118475
"NCU08059",0.299768823033065,0.163407518399584,4.1391870674817,0.03947816702544,0.968509160134386,0.981295429432053
"NCU08060",100.01533334378,-0.847437298437232,0.336374059699464,-2.51933011479655,0.0117578363986099,0.0200109244041587
"NCU08062",111.877705806163,-0.945311321320879,0.329003668883014,-2.87325464950061,0.00406266502181933,0.00758709361934974
"NCU08063",953.470400642253,-0.779725066632291,0.12979605563357,-6.00730941187882,1.88627334649283e-09,8.20524663094273e-09
"NCU08064",2136.87487231747,-1.8489289798284,0.161186070895673,-11.4707739294986,1.8499729331231e-30,4.23915598656407e-29
"NCU08065",395.142008488105,0.249070286887314,0.146270966333631,1.70280058394643,0.0886053935519442,0.124627513548698
"NCU08066",2864.96135194523,-0.112384504879181,0.121990303537575,-0.921257687046941,0.356915906694858,0.427044892073655
"ro-10",309.371051047149,-0.659356656172134,0.188850496057734,-3.49142136206282,0.000480457876454367,0.00104497343044394
"NCU08067",1398.64176057304,-0.150506836894434,0.0993870118128854,-1.51435116268302,0.129936798715433,0.175609901268796
"NCU08068",176.923481542057,0.364035399826981,0.201522103771463,1.80642913612998,0.0708513338920024,0.101984578555472
"NCU08069",208.55373390461,0.228060495528803,0.222821582005395,1.02351169701004,0.306065972268693,0.374594516818826
"NCU08070",2249.60693828178,-2.105933582159,0.156300100063448,-13.4736547276945,2.23522244002936e-41,8.18734886177422e-40
"cyt-21",1024.3858239467,-0.253995255953801,0.122429864341876,-2.07461845456708,0.0380219103580162,0.0583050861341607
"NCU08072",2408.40768701847,-0.202790611448458,0.115369146946438,-1.75775427673576,0.0787893282286183,0.112182986574368
"NCU08073",54.2898617897046,2.28885033243754,0.347829377359869,6.58038245593462,4.69239672463269e-11,2.460709128373e-10
"NCU08074",8.38573309817783,4.2626633288461,1.13771898268425,3.74667505220762,0.000179193969117787,0.000416840433333894
"NCU08075",9.34828767942419,1.31786053929379,1.2622675048838,1.04404219723228,0.296465867022458,0.364596837607423
"NCU08076",398.077256090697,-1.96301106506146,0.274858407678383,-7.14189928422497,9.20500378199336e-13,5.7353341863322e-12
"NCU08077",77.6901407855578,1.63457773143681,1.12415527598429,1.45404977973848,0.145932505449652,0.194831882879765
"NCU08078",50.4269946329732,6.35282532597529,1.471647287401,4.31681244572856,1.58298552640825e-05,4.25008904187137e-05
"NCU08079",2.01196509589907,1.23451249446176,2.08723906426113,0.591457162526216,0.554214149448741,0.62100241311348
