"","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002238.1.5057174.5058174",0,-0.712545258559847,-2.46290879796113,-3.62806563658739
"CM002238.1.5061738.5062738",0.945780345671636,0,-1.40935928931195,-3.34477068162286
"CM002238.1.5089231.5090231",0,0,-0.709936757539468,-3.58253698060011
"CM002238.1.5094174.5095174",0,0,0,-3.75322419940626
"CM002238.1.5116931.5117931",0.798584665212212,0.554818128768748,-1.87719231824589,-2.38175334688721
"CM002238.1.5118160.5119160",0.631771707136853,0,-1.94645649921229,-2.82178051733084
"CM002238.1.5131035.5132035",0.68749036017455,0,-2.83677012032992,-2.14390181788984
"CM002238.1.5144732.5145732",0.864352339999824,0.605379542747195,-2.79630856161999,-2.18502111003981
"CM002238.1.5204041.5205041",1.05343530815432,0.568360461871079,-2.59091146657861,-1.58254462110138
"CM002238.1.5224993.5225993",0,0,-2.70157520252941,-1.97258284160799
"CM002238.1.5227600.5228600",0,0,-4.19394330861716,-3.69050124686108
"CM002238.1.5229513.5230513",0,0,-3.43711055987702,-2.85543257946793
"CM002238.1.5230922.5231922",0,0,-2.20504355653069,-1.66101823202998
"CM002238.1.5248821.5249821",0,0,-4.64877549384706,-4.16156157599291
"CM002238.1.5251830.5252830",0,0,-5.25296177401613,-4.1811012961809
"CM002238.1.5254295.5255295",0,0,-4.88259814595519,-3.79380812786562
"CM002238.1.5258478.5259478",0.704634530937255,0,-4.2513322776662,-3.61763482886318
"CM002238.1.5260375.5261375",0,0,-4.79167609805771,-4.16458518000243
"CM002238.1.5260767.5261767",0,0,-4.89592080198892,-4.37849317280671
"CM002238.1.5264628.5265628",-0.768159544491058,-1.22335909142556,-4.60117641629811,-4.05304405598176
"CM002238.1.5269619.5270619",0,-1.37244391084073,-6.08816034170196,-4.76807456304446
"CM002238.1.5270939.5271939",0,-1.29185256526378,-5.88452815431978,-5.23111831079491
"CM002238.1.5271184.5272184",0,-1.01435734574819,-5.96961212021729,-5.18823020463939
"CM002239.1.666.1666",0,0,-1.46449649693377,-5.03084976453958
"CM002239.1.5883.6883",0,0,-2.81171862546139,-4.73680824307957
"CM002239.1.5445.6445",0,0,-2.87935658991263,-4.77617105242842
"CM002239.1.19545.20545",0,0,-3.40039116561303,-3.1725021965943
"CM002239.1.10074.11074",0,0,-4.59324291529667,-4.09326941264138
"CM002239.1.21754.22754",0,0,-4.26123549543578,-3.42520273225253
"CM002239.1.24429.25429",0,0,-4.21834289949677,-4.10346128478696
"CM002239.1.28177.29177",0,0,-3.58413058852575,-3.03189110464504
"CM002239.1.30867.31867",0.641425808742767,0,-2.46837888729591,-1.62514890605312
"CM002239.1.54578.55578",0,0,-2.84644074120952,-2.31066794961937
"CM002239.1.67361.68361",0,0,-3.08768221977451,-2.8956973786994
"CM002239.1.71006.72006",0,-0.578309309954905,-2.92441213969883,-2.15628360367504
"CM002239.1.70004.71004",0,0,-2.99886535562932,-2.21157839928982
"CM002239.1.100672.101672",0,-0.705740580758651,-2.6514864686418,-2.29367582295021
"CM002239.1.102518.103518",0,-1.08409525633454,-3.21104420588422,-3.37832837884977
"CM002239.1.106179.107179",0,0,-1.5033047799258,-1.66654263923614
"CM002239.1.109942.110942",0,0,-0.661889713703794,-3.46581151302001
"CM002239.1.112997.113997",0,0,-0.826753802240004,-3.42147106450239
"CM002239.1.142889.143889",0,0,-1.54736653722598,-3.16387622223835
"CM002239.1.177213.178213",0,0,0,-3.70738718442596
"CM002239.1.177290.178290",0,0,0,-3.66091900473282
"CM002239.1.183928.184928",0,0,0,-3.84551746753882
"CM002239.1.184123.185123",0,0,0,-3.73033460779679
"CM002239.1.187781.188781",0,0,-0.94720968103248,-3.74426573123839
"CM002239.1.191560.192560",-0.585074908841041,-0.546471791340026,-1.4253291626263,-1.92805691444498
"CM002239.1.190866.191866",0,0,-1.26210536884854,-3.27422571017774
"CM002239.1.195389.196389",-1.079316002409,-0.992092831130438,-1.76542782710299,-2.91143934164199
"CM002239.1.194503.195503",-1.22640249110691,-1.02772173147753,-1.87239463662221,-3.04831324529693
"CM002239.1.197402.198402",0,0,-0.498425751885701,-2.42385700851793
"CM002239.1.199139.200139",0,0,0,-3.86619722114199
"CM002239.1.202551.203551",0,0,0,-3.79829638051049
"CM002239.1.204430.205430",0,0,-0.971122919031632,-3.77755583260042
"CM002239.1.206393.207393",0,0,0,-4.00399527514378
"CM002239.1.209876.210876",0,0,0,-3.22141446022895
"CM002239.1.217651.218651",-0.751333000632505,-0.647770208326163,-1.37401973771162,-1.29769277644515
"CM002239.1.225373.226373",0,0,0.575808525151073,-3.05961856478086
"CM002239.1.247760.248760",-0.564835551702555,0,-1.24289864818697,-1.75317364716679
"CM002239.1.251836.252836",-0.571158539163964,0,0,-3.2035269080287
"CM002239.1.254341.255341",0,0,0,-3.31776249639505
"CM002239.1.283996.284996",0,0,-1.17328927668125,-0.929774863828548
"CM002239.1.294737.295737",0,0,-1.90878189886799,-2.39190120261643
"CM002239.1.306995.307995",-1.32399710850877,-2.34995035120553,-3.27474789657329,-3.13181897908841
"CM002239.1.311616.312616",-1.68711542244745,-2.35437407541521,-3.50170484024564,-3.6406559774923
"CM002239.1.314067.315067",-3.08330504613593,-3.01649728185818,-3.95292524787182,-3.88248239708968
"CM002239.1.317162.318162",-2.17510189935388,-1.72900658832076,-3.54436164309971,-3.64924483665222
"CM002239.1.319438.320438",-0.792133067765743,-0.613385659029108,-0.980431728188704,-4.17338313623636
"CM002239.1.321255.322255",0,0,0,-4.2860601637592
"CM002239.1.322848.323848",0,0,0,-4.1548735186795
"CM002239.1.324467.325467",0,0,0,-4.24185346270732
"CM002239.1.327813.328813",0,0,0,-4.20128574295291
"CM002239.1.329886.330886",0,0,-1.05862082524169,-4.26096126742007
"CM002239.1.331020.332020",-0.887251294553401,-0.765318548861882,-1.93133308258455,-4.14300259946478
"CM002239.1.334888.335888",-0.705662366891763,0,-1.43500552399473,-3.95061961819715
"CM002239.1.339141.340141",-0.849705731211493,-0.793152041932786,-3.46179956825269,-4.10103958004345
"CM002239.1.342937.343937",-1.21730218703722,-1.14511091123142,-3.35819929244264,-3.6035440528899
"CM002239.1.344245.345245",-1.21702928315743,-0.9949338034557,-2.91993450174219,-2.35615282955639
"CM002239.1.348039.349039",-1.64234392464289,-1.57442200820609,-4.12779100693557,-3.76122477825849
"CM002239.1.352974.353974",-1.65305602906771,-1.48272599846609,-4.40066744425699,-4.11667305339049
"CM002239.1.359309.360309",-1.31414856159086,-1.20840511868497,-3.61093668324913,-3.84042660029774
"CM002239.1.360633.361633",-1.25385073931695,-1.13007035133617,-3.99454367562016,-3.8428085890926
"CM002239.1.373191.374191",0,-0.597643345651699,-2.63693243803342,-3.34846735141486
"CM002239.1.375397.376397",-0.872990495529456,-0.765888590725041,-2.84807384067587,-4.01869018043523
"CM002239.1.376980.377980",-0.827899473847697,-0.642601547844666,-2.17335593019701,-3.90241448049581
"CM002239.1.379901.380901",0,0,-1.14245276698037,-4.14625066118273
"CM002239.1.386840.387840",0,0,-1.20551747101802,-4.14840085969119
"CM002239.1.389011.390011",-0.764963898414725,-0.57551368677613,-1.17377938360937,-3.85771815462175
"CM002239.1.390745.391745",-1.51384083652305,-1.2556060925824,-2.11035482218068,-3.78492859684248
"CM002239.1.392307.393307",-1.79759601303599,-1.4582922008357,-2.83726811307227,-3.66921199942844
"CM002239.1.409279.410279",-1.41214005151819,-1.33110301785064,-2.75401392440319,-2.88938424133789
"CM002239.1.412468.413468",-1.72097605503264,-1.43635005136912,-2.90789682779743,-2.78128479259662
"CM002239.1.464927.465927",-2.60167235649065,-2.58101176356055,-3.71357314784078,-3.15378265252543
"CM002239.1.473486.474486",-2.80802820391745,-2.64997616678207,-3.69005324481707,-2.9551955280028
"CM002239.1.505812.506812",-3.55737500482661,-3.51409959124491,-4.08845217487814,-3.07370571846985
"CM002239.1.507445.508445",-3.87364211864714,-3.7856257599192,-3.97962750646926,-3.33175811945733
"CM002239.1.516021.517021",-1.11288862875447,-1.32537160324738,-1.53920831878936,-0.781248781572856
"CM002239.1.545559.546559",-3.54900323067204,-3.55601434358348,-4.60055490052599,-3.7702336847639
"CM002239.1.548863.549863",-2.81175664197828,-2.52367303767541,-3.83097311978501,-3.70808711731671
"CM002239.1.548229.549229",-2.74663131799353,-2.47240014071451,-3.80179980378957,-3.71137179314095
"CM002239.1.555600.556600",-2.11778710056005,-2.08288953705776,-3.21106938202567,-3.91956336405282
"CM002239.1.557383.558383",-2.44958731477513,-2.39064241530193,-3.05232420614464,-3.62684660656214
"CM002239.1.557953.558953",-2.58215726582516,-2.54625609161949,-3.19221087610751,-3.5592979064724
"CM002239.1.561105.562105",-2.9948942764448,-3.1769925575422,-3.4275343955375,-3.19122725566107
"CM002239.1.569177.570177",-2.23253846115412,-2.49779942197706,-2.70564844740762,-1.96216050750353
"CM002239.1.575874.576874",-0.699033718656268,-1.12065420911052,-1.61201146898821,-0.968945490770496
"CM002239.1.580616.581616",-1.25562376913779,-1.30206711760093,-1.39630753952588,-3.70036689904288
"CM002239.1.581995.582995",-1.63620996923743,-1.7382728657878,-1.84706967500295,-3.65815812520785
"CM002239.1.583451.584451",-1.77594199613404,-1.81402286164282,-2.14309573913315,-3.49208971578182
"CM002239.1.589543.590543",-1.46264940780644,-1.48014556035577,-2.30866559330958,-3.74722549828118
"CM002239.1.590010.591010",-1.43380099105279,-1.41714140547929,-2.27060376375339,-3.57794187842018
"CM002239.1.595220.596220",-1.96126451551652,-2.22359296861526,-3.38607695267964,-3.91066810225352
"CM002239.1.597810.598810",-1.45211076214888,-1.57518277558964,-3.0725158922189,-3.18473550269647
"CM002239.1.615341.616341",0,-0.595875559707884,-1.09092817647696,-3.87902887504872
"CM002239.1.619608.620608",-0.74341631784573,-1.1283690919908,-1.61851742995009,-2.39251895534526
"CM002239.1.632771.633771",-1.21431261059725,-1.50929106570416,-2.2411772404754,-1.75165502503981
"CM002239.1.638705.639705",-1.55500739141553,-2.23243848467421,-1.99135339681467,-2.59774114939168
"CM002239.1.641006.642006",0,0,0,-3.84806755538755
"CM002239.1.643715.644715",0,0,0,-3.5757903537674
"CM002239.1.646200.647200",0,0,0,-3.78449359402008
"CM002239.1.648874.649874",0,0,0,-3.85282475349032
"CM002239.1.650096.651096",0,0,0,-4.08253576702379
"CM002239.1.651449.652449",0,0,0,-4.06991867581892
