"","logFC_WT","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7","logFC_ash1"
"CM002236.1.36001.36300",0.887649301918453,0.578143178130575,1.21472535170514,0.799975308458861,0.61229959492289,-0.455592489759217
"CM002236.1.36301.36600",1.50597112619073,0.584128337981483,1.06348990573769,1.11743138091533,1.02927530240018,0.291903727895838
"CM002236.1.36601.36900",0.99336129980048,1.16095540927233,1.17919596156909,1.38590658066864,1.9119381992944,-0.143142329849007
"CM002236.1.36901.37200",1.06947314936912,1.54925105993124,1.33885711174094,1.25949855875455,1.55854545551493,0.323546353005385
"CM002236.1.37201.37500",1.34125413330684,1.02343205916661,1.07586689415971,1.01528257107601,1.29971301861553,0.179018941663481
"CM002236.1.37501.37800",1.45771620116169,1.26721564706182,1.14959024036322,0.876340891844836,1.83802149417189,0.632911957587722
"CM002236.1.37801.38100",0.900989633999899,0.825342190652359,1.00170925770109,1.11393541987907,1.7809590248827,-0.427934480582335
"CM002236.1.38101.38400",1.43922241050093,1.14092686804938,1.49208542423897,1.39186914058806,1.96165862086445,0.0716186979382843
"CM002236.1.38401.38700",1.4118513610652,0.80245429210852,1.20892975379138,0.908669901606891,1.98950724476448,-0.00563072801518645
"CM002236.1.38701.39000",1.51319012757716,0.541662970188562,0.912320945564861,0.398054589197765,1.29816383634686,-0.326535167881661
"CM002236.1.41101.41400",0.857332636897348,-0.354134967197482,-0.410175619395666,0.663996817161013,0.514940279653201,0.253430362792474
"CM002236.1.41401.41700",0.961018629717816,-0.616915175352759,-0.229789472465321,0.185980081345437,0.688873778277691,-0.267473825923071
"CM002236.1.41701.42000",1.51492607136767,-0.0677657159173997,-0.293885238169386,0.360343608126765,1.21184854062053,-0.523177238660702
"CM002236.1.42001.42300",0.526448402880339,-0.561302378626553,-0.837694094508118,-0.744358918091034,0.0655392741999688,-0.840110306854117
"CM002236.1.42301.42600",1.01080762581253,-0.511729581956809,-0.712305334541947,-1.20724845461758,0.705034480068198,-0.708110135541977
"CM002236.1.42601.42900",0.443144933407572,-0.546677866275139,-0.714529269599445,-1.09775046012391,0.757269802033487,-1.24226520782707
"CM002236.1.42901.43200",1.18187594611294,0.261597622971683,-0.229856653428702,-1.0742555594442,0.358969801084195,-0.53977197907064
"CM002236.1.43201.43500",0.0246979603941154,-0.512469439024189,-0.622432676799671,-1.30252658561228,0.0901748901128736,-1.12728479003345
"CM002236.1.43801.44100",1.18084262819868,0.286314533368965,0.0205670562351847,-0.110494778962205,0.710175156264273,-1.23937285677519
"CM002236.1.44101.44400",1.31657644799954,0.693180941919571,0.369099462567392,0.60256515951109,1.65519017345643,-0.728909657036427
"CM002236.1.44401.44700",0.671698451197626,-0.057377362768216,-0.541054438796701,-0.202499026000325,0.506821527706494,-1.21506448558675
"CM002236.1.44701.45000",-0.0118826894568855,-0.414006666465399,-0.5391076295333,-0.424306954222943,0.158592947780232,-0.975009629148164
"CM002236.1.45001.45300",0.744393665242058,-0.173373687403135,0.116482397698402,-0.0600650057188447,0.405539863639585,-1.27685243412901
"CM002236.1.45601.45900",1.35928586470217,1.62225488617732,1.49954583070166,1.74331224727129,1.73657867299379,0.549043335838333
"CM002236.1.45901.46200",1.55673943059027,1.41994333037077,1.26589315629118,1.68204878184021,1.94380517879943,0.71714283177622
"CM002236.1.46201.46500",1.40893950139861,1.42818063066625,1.43496020495894,1.93195869551167,1.65645731773861,0.588311900055778
"CM002236.1.46501.46800",1.32143818322356,0.865926733430071,0.923750104112684,1.28795679085606,0.819088428246584,-0.700719451932958
"CM002236.1.46801.47100",1.08606011716452,0.749100111563131,0.825373878924014,1.01848684824976,0.862832325945699,-0.281421415856344
"CM002236.1.47401.47700",-0.123172588898403,-1.08829965898916,-0.857209861136014,-0.944439501668536,-0.869896258431012,-0.359868171428196
"CM002236.1.47701.48000",-1.40624784541785,-1.06899859659951,-1.5841921649957,-2.53247442881063,-1.73947260312364,-0.628373155011391
"CM002236.1.48001.48300",-1.80902025195303,-1.96593348007776,-1.55522760049144,-2.68176146565945,-4.50592768828082,-1.37701812160606
"CM002236.1.48301.48600",-3.39085899381733,-2.41359812458843,-3.2166613000298,-3.43956869321136,-3.19374001613395,-1.45335894169711
"CM002236.1.48601.48900",-1.37594226027136,-1.71352571817356,-1.48049141697252,-1.95007459901322,-2.60697901407699,-1.52665115012595
"CM002236.1.58201.58500",-0.11450570344215,-0.017068245554219,-0.389619777504291,-0.201253177680901,-0.164144570656574,-1.51970986833899
"CM002236.1.58501.58800",-0.107571357062425,-0.742208870462533,-0.545534120246229,-0.602440463581567,-0.489407545189609,-0.456621083480013
"CM002236.1.59101.59400",0.725391130520151,0.831275782731395,0.600819399972764,0.602217531463718,1.22391793699506,0.397270181510147
"CM002236.1.59401.59700",1.33272856589168,1.14872681053251,0.80752540948593,0.945861204220676,1.28690399019809,0.972257382422498
"CM002236.1.59701.60000",0.365451859158443,0.762458671975748,0.80088982835877,0.886131095820196,0.828356462239652,0.243639699926454
"CM002236.1.60001.60300",0.549671392225415,0.250367609631278,0.545099003952868,0.726318271917432,0.207153063325364,-0.301554190683077
"CM002236.1.60601.60900",-1.32583639125219,-1.67365784169012,-1.31924011206973,-1.8660753137121,-2.04481609341833,-1.275958290846
"CM002236.1.90601.90900",0.454389490941239,0.419804388593734,-0.0334650270896869,-0.858096299840986,0.258012159274193,-1.05267095207514
