"","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7","logFC_ash1"
"CM002236.1.263401.263700",-0.676490280277271,-0.403040464158963,-1.42599101342367,-0.221205449892821,-1.44126250798758
"CM002236.1.265201.265500",0.310250363632853,0.343593126300789,-0.185747815100458,0.00467029314034095,-1.3670891602595
"CM002236.1.291301.291600",-0.631055271456253,-0.613928302188922,-2.09928741998735,0.207436457721181,-2.04476105015782
"CM002236.1.291601.291900",-0.701513000406005,-0.936511195601571,-2.08723760451646,0.600196515155071,-1.50055270188712
"CM002236.1.292801.293100",-1.16916651992677,-1.07448593571566,-1.39057712126125,-0.401053475229499,-2.14652786332532
"CM002236.1.293101.293400",-0.542795030600999,-0.77847386808023,-0.946252798238677,0.205809032399832,-1.55540740529398
"CM002236.1.297901.298200",-0.921860248970174,-0.656942742989523,-1.45809748109782,-0.230812628151868,-2.09412483127673
"CM002236.1.302101.302400",-0.630088742074578,-0.783978889489768,-1.47940022153473,0.0740368559120204,-2.53251446930272
"CM002236.1.8867401.8867700",-0.657704629648283,-1.07281127280595,-0.924059894882565,0.398233614020002,-1.97819981281851
"CM002236.1.8867701.8868000",-0.832218881133751,-1.0033774850423,-1.16672595119436,-0.0270206003580712,-3.04079906719775
"CM002236.1.9651301.9651600",-0.919015970627116,-0.727343202701304,-1.27016527951745,-0.506738277093855,-2.24519185028994
"CM002236.1.9651601.9651900",-0.177509259965186,-0.117949819828971,-0.879693261576205,0.257399335200068,-2.08313408924775
"CM002236.1.9688801.9689100",0.348451842168946,0.172299003782871,-1.54993062107483,-0.118717654000769,-0.992464816400733
"CM002236.1.9689701.9690000",-0.475897435885372,-0.209722882609356,-0.908983043447942,-0.305132690130331,-1.85743995552264
"CM002236.1.9690301.9690600",-0.448928098064277,-0.328230401392551,-0.701572419488322,-0.245562110655608,-1.97222001446484
"CM002236.1.9693301.9693600",-1.00208651242628,-0.599817453460605,-0.880164823184472,-0.372649233233277,-1.62695527095343
"CM002236.1.9694201.9694500",1.59586993095196,1.41336302860386,0.872841006374978,-0.505544523341705,1.84216585139275
"CM002236.1.9694501.9694800",-0.0830916716659031,0.220515241854947,-1.21615285591466,-1.02216120578951,1.37435164468298
"CM002237.1.10801.11100",-1.39447307758711,-1.25972980444083,-1.113794067498,-0.812493589698916,-1.03935130774513
"CM002237.1.11401.11700",-0.743481380493613,-0.797868083536532,-1.86937365206344,-0.906270953638181,-1.32361356077696
"CM002237.1.35401.35700",-0.465688175969836,-0.457138447550249,-0.943526142664619,-0.739119890893941,-1.41952007619807
"CM002237.1.38101.38400",0.775646659374144,1.12797934049165,0.424856080904413,-0.826945259826496,1.68109540160595
"CM002237.1.41101.41400",0.1468732227746,0.365044820944645,0.209130357550154,0.111644368208196,-1.24263153540224
"CM002237.1.51601.51900",0.0389071404609774,-0.200539815743806,-1.75868644844887,-0.203232722652714,-1.51601606911548
"CM002237.1.51901.52200",-0.31233718786271,-0.704748462205759,-1.40879082051832,-0.620758622382358,-2.16349762816151
"CM002237.1.55801.56100",-0.392401375652655,-0.195175419479754,0.0475249402968352,0.534340192106393,-1.82760590934566
"CM002237.1.56101.56400",-0.323679996087606,-0.146202876174611,-0.153340709292051,-0.0129274890820226,-1.14197271155438
"CM002237.1.70201.70500",-0.656397231536095,-0.373156450046344,-1.22705674021814,-0.103126054764957,-1.55314457827673
"CM002237.1.74401.74700",-0.251417815284671,-0.349262997106313,-0.409659880608095,0.0234446004362116,-1.09285072514406
"CM002237.1.75301.75600",-0.242212724602594,-0.0378561553209729,-1.00115160704094,-0.302885414927674,-1.75074784749337
"CM002237.1.75601.75900",-0.755967886066031,-0.835744530630196,-2.25767114563704,-1.16279525877181,-2.6166638634119
