"","logFC_WT","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002238.1.452595.453595",-2.16161921645396,-2.46827598879895,-1.79131518087544,-1.99429231549688,-1.70529008524172
"CM002238.1.454278.455278",-2.33228109593857,-1.83419366741956,-1.76446956363762,-2.06956725979398,-1.48925498345144
"CM002238.1.455457.456457",-2.09780814539395,-1.58327725942774,-1.70615263804944,-1.87435699952558,-0.768984983715401
"CM002238.1.456978.457978",-1.84051933655403,-1.77305533778605,-1.60351598888748,-1.52691139483307,-0.819123375960601
"CM002238.1.459470.460470",-1.89933721469593,-2.13611295940633,-1.4881250828695,-1.92236987029291,-1.53546621493746
"CM002238.1.554278.555278",-1.92979522477561,-2.48883702240874,-1.70149053862468,-2.00982217049981,-2.13218894560902
"CM002238.1.4575576.4576576",-2.07470580828572,-2.18608812400823,-1.65759012599951,-1.60836182798766,-1.50156713055161
"CM002238.1.4605354.4606354",-1.99841207016749,-1.91262088537544,-1.64139564536128,-1.83957144141853,-1.51604135890374
"CM002238.1.4626922.4627922",-2.72030030338132,-2.48274164428726,-2.00197461290035,-2.53068521907503,-1.99268216172284
"CM002238.1.4630534.4631534",-2.14230627444855,-2.37381397994114,-2.12640171908024,-2.16030392784712,-1.9477343595547
"CM002238.1.4636013.4637013",-2.15651697997958,-2.11091678126529,-1.54777719471327,-1.85126425360056,-1.99858913138524
"CM002238.1.4639296.4640296",-2.15370007364961,-2.26868246380629,-1.95711717410819,-2.26316438427604,-1.97610664706796
"CM002238.1.4639145.4640145",-2.2252202293427,-2.31599701085561,-1.95162613852811,-2.39980373995276,-1.9938511148607
"CM002238.1.4645491.4646491",-2.13793374074389,-2.41135579906455,-1.94789256552842,-2.27966587329529,-1.58421007557341
"CM002238.1.4647252.4648252",-2.25188518993546,-2.32598026864717,-1.84309261187924,-2.18676283671952,-1.96861851080968
"CM002238.1.4649239.4650239",-2.01909874800656,-2.04205936610171,-1.88660807833721,-2.05863773948105,-1.76977469770249
"CM002238.1.4652197.4653197",-2.15953074486428,-2.64112627005349,-1.63871192775242,-2.18460946210305,-1.5559086683548
"CM002238.1.4654746.4655746",-1.90516726066833,-2.18764355711334,-1.47317359431227,-2.20624923179667,-1.10049605385397
"CM002238.1.4656093.4657093",-2.1484665689153,-2.1256804779389,-1.83807777620895,-2.11858583151155,-1.31234714530377
"CM002238.1.4658449.4659449",-1.77089173754907,-2.5327267115579,-1.54715900228013,-2.23526353784065,-1.3934231648005
"CM002238.1.4672730.4673730",-2.28523742493921,-2.19109335887792,-1.88152477040451,-2.22989589563966,-1.68002884263477
"CM002238.1.4676370.4677370",-1.98983180558413,-1.83897452630543,-1.3536866960261,-1.97497685172518,-1.47138855841653
"CM002238.1.4677879.4678879",-1.9192924591187,-1.95531193520677,-1.81902061830504,-1.98059884288008,-1.56154926909137
"CM002238.1.4679232.4680232",-2.35743665030843,-1.95103367777828,-1.80713941056146,-1.93077009827844,-1.70359733820266
"CM002238.1.4684305.4685305",-2.5293873520619,-2.38350632852133,-1.99299167793112,-2.03655689340792,-2.08014580104844
"CM002238.1.4723182.4724182",-1.7841704299629,-1.78296400624238,-1.12111104193356,-1.50247135785416,-0.65506736582911
"CM002238.1.4726429.4727429",-1.91647758040561,-2.15549574593385,-1.76406863635453,0.631423546147183,-1.00427269813829
"CM002238.1.4725808.4726808",-1.89694156139387,-2.14652671982154,-1.60737527668732,0,-1.25881205397228
"CM002238.1.4731541.4732541",-1.98875687213382,-2.26518315729325,-1.59151618209264,-2.21376491436836,-1.30022419644245
"CM002238.1.4734925.4735925",-2.43943307390563,-2.2245270894857,-1.86491644554087,-2.05640985334239,-1.63752994060968
"CM002238.1.4742400.4743400",-1.9065004105668,-2.3981696498921,-1.81183151099409,-1.95594240580625,-1.71027084259772
"CM002238.1.4742261.4743261",-1.82622990156256,-2.32194439257118,-1.90743156000422,-2.10132818029139,-1.79410905466709
"CM002238.1.4745995.4746995",-2.17745306429427,-1.99797853599554,-1.58418291412859,-2.10639674922839,-1.4409953270946
"CM002238.1.4749347.4750347",-2.1441577984611,-2.44813721705848,-2.00065488853979,-2.21371264180909,-1.73879372859535
"CM002238.1.4751018.4752018",-2.33118559496973,-2.42724247976557,-1.92648534158793,-2.24949756312563,-1.8267669463185
"CM002238.1.4753827.4754827",-2.00934386759389,-2.63463694110643,-1.64156484795292,-2.14676741932084,-1.30792718566287
"CM002238.1.4756558.4757558",-2.20425201017145,-2.51293002090128,-1.90253225012377,-2.46103112041114,-1.86129039234902
"CM002238.1.4758636.4759636",-1.93907681519614,-2.12136468445666,-1.7446268959947,-1.91879768598786,-2.05233912562249
"CM002238.1.4764324.4765324",-1.54482838875564,-2.42580782107105,-1.98531703479481,-1.93484602680555,-1.5657240808751
"CM002238.1.4766164.4767164",-1.91803802028156,-2.11993391638806,-1.79482934142019,-2.19303301807894,-1.74319943365737
"CM002238.1.4769023.4770023",-2.01140252326288,-2.4900956144283,-1.73994499057475,-2.3108149856718,-1.38888146259165
"CM002238.1.4768936.4769936",-2.07770014294788,-2.46710389277734,-1.77897811514825,-2.46293624735342,-1.46107296191615
"CM002238.1.4772442.4773442",-2.3581187398146,-1.99153502304945,-1.47780937069853,-2.16227298451936,-1.54524929995726
"CM002238.1.4772153.4773153",-2.15150534945926,-2.43541460839444,-1.50102146760799,-2.11004727034615,-1.48751396980418
"CM002238.1.4774945.4775945",-2.30473301893789,-2.20532343585439,-1.70712978676683,-2.07720059567617,-1.76496206587267
"CM002238.1.4777022.4778022",-2.20371038622483,-2.32469294310699,-2.4132058545338,-2.58055614725127,-2.3023949770439
