"","logFC_WT","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002238.1.4605854.4606654",-1.64812724031604,-1.83574189222955,-1.28007494502631,-1.60970722603277,-0.917226329326828
"CM002238.1.4626622.4627422",-2.08298234443022,-2.62343202323235,-2.0265742301391,-2.50734245878035,-1.91188119968477
"CM002238.1.4631034.4631834",-1.98520752749232,-1.9132930734104,-1.73026367175603,-2.03521884602706,-1.47553691060232
"CM002238.1.4635713.4636513",-2.30524417827912,-1.94743227646582,-1.67506658050147,-1.81992622746952,-2.07188798111302
"CM002238.1.4638996.4639796",-2.10689081195418,-2.04269785787449,-1.95792841211764,-2.26845311991154,-1.70351966100019
"CM002238.1.4639645.4640445",-2.13084981791376,-2.28188226563541,-1.94457731255226,-2.21986867683359,-2.07425008278224
"CM002238.1.4645191.4645991",-1.99072494867029,-2.25650388524686,-1.84769426292276,-2.2954225962245,-1.48470073986053
"CM002238.1.4646952.4647752",-2.04719101542702,-2.21375996622945,-1.72108843725861,-2.16189958298934,-1.58129593872743
"CM002238.1.4648939.4649739",-2.07664404499964,-1.75694469434895,-1.77606688757719,-1.83062800508904,-1.46585796325777
"CM002238.1.4651897.4652697",-2.17117030897214,-2.36585754116186,-1.54207548063894,-2.0512498413063,-1.52731166045313
"CM002238.1.4654446.4655246",-1.88491705251988,-2.0482637612968,-1.6797363286434,-2.35031964068432,-1.11671764033187
"CM002238.1.4655793.4656593",-1.99044762580605,-2.1820971151376,-1.58141914188877,-2.12094955042342,-1.17202649606212
"CM002238.1.4658149.4658949",-1.66697049348186,-2.70557496768145,-1.6710732575732,-2.4794978428271,-1.70973031146089
"CM002238.1.4673230.4674030",-2.07621744282126,-1.88983075501914,-1.74391992428786,-1.93714233993568,-1.27564526753631
"CM002238.1.4676070.4676870",-2.13376818556114,-1.91368534009144,-1.58618407959047,-2.25435254719222,-1.85564496167046
"CM002238.1.4677579.4678379",-1.81523987575617,-2.13839932758483,-1.56827024235621,-1.88666276951732,-1.48642999086288
"CM002238.1.4679732.4680532",-2.16815648126828,-1.94458852089858,-1.64046539677921,-1.99864011338549,-1.32628835207176
"CM002238.1.4684005.4684805",-2.1921969687195,-2.42815764766315,-1.69657500949513,-1.90035671985046,-1.68888325949165
"CM002238.1.4723682.4724482",-2.21384833413381,-2.25566125662852,-1.55457342645527,-1.63892296535201,-2.14762788887626
"CM002238.1.4726129.4726929",-1.84285007303532,-2.07008802276436,-1.64524751983833,0,-1.09182157833798
"CM002238.1.4726308.4727108",-1.86621064980989,-2.1911378075648,-1.73163496261232,0,-1.01423185142791
"CM002238.1.4732041.4732841",-2.01982285449604,-2.24586900040189,-1.51182075817568,-2.17386031466757,-1.04277709623743
"CM002238.1.4735425.4736225",-2.40861435032234,-2.2660162671452,-1.95318126556655,-2.22202565136264,-1.48814290108237
"CM002238.1.4742100.4742900",-1.75892448336667,-2.24127297303514,-2.00549350547008,-2.0050442552081,-1.65808155244123
"CM002238.1.4742761.4743561",-1.62347457139566,-2.37782575737855,-1.78266908833235,-1.89084304853074,-1.66033308101947
"CM002238.1.4745695.4746495",-2.28817687655434,-1.8968501835696,-1.41515472381984,-1.93803594012185,-1.28535772670381
"CM002238.1.4749047.4749847",-2.03927810168623,-2.28711426405144,-1.85696173320592,-1.86535228287998,-1.50854949913221
"CM002238.1.4751518.4752318",-2.19124324333758,-2.31159734154145,-1.73789403084304,-1.99391719258086,-1.21876801768016
"CM002238.1.4754327.4755127",-1.88012502778981,-2.58248373484551,-1.85615367161404,-2.18823710375882,-1.4349028276428
"CM002238.1.4757058.4757858",-2.18973360515826,-2.43570773339475,-1.96620614634268,-2.16660016585929,-1.52657712104456
"CM002238.1.4759136.4759936",-2.13014936941057,-2.02229135710075,-1.59709460954064,-1.82337892727996,-1.98817985456513
"CM002238.1.4764024.4764824",-1.58416472138556,-2.2605096298506,-1.79807743391425,-1.99683414126353,-1.58838169549434
"CM002238.1.4765864.4766664",-2.16432108662299,-1.99020620341178,-1.83302494666976,-2.05855546105282,-1.58512127744602
"CM002238.1.4768723.4769523",-2.21469425204893,-2.32983741055103,-1.74765723839269,-2.50731805924406,-1.42243455434784
"CM002238.1.4769436.4770236",-1.89532811436242,-2.40265616333033,-1.7410646717601,-2.0240059572851,-1.37202353243244
"CM002238.1.4772142.4772942",-2.01477727733259,-2.52072526195924,-1.37910624090895,-1.98763424370871,-1.4547553577264
"CM002238.1.4772653.4773453",-2.34439017759085,-1.92402513199437,-1.46536528948331,-2.13673394155409,-1.51084876083546
"CM002238.1.4775445.4776245",-2.22300412590247,-2.05672405134767,-1.71962666630458,-1.94664259819725,-1.65658768989025
"CM002238.1.4777522.4778322",-2.29528836673614,-2.46811226533948,-2.04468607520083,-2.75843152869089,-1.90459333712873
"CM002238.1.4780090.4780890",-2.09750816918964,-2.25536942569344,-1.82508406365548,-1.94992911302676,-1.75190303195044
"CM002238.1.4781847.4782647",-2.02776337312086,-2.39791273678339,-1.55042452487654,-2.17900300816432,-1.90455317576096
"CM002238.1.4787313.4788113",-1.91617922739183,-2.40453368417375,-1.72354501597008,-2.22761192922445,-1.64594903375528
"CM002238.1.4788157.4788957",-1.96352711378646,-2.22459854537582,-1.84707803924935,-2.19247133315875,-1.48819635255296
"CM002238.1.4789887.4790687",-2.34636742161061,-2.65232371601663,-1.70105377377481,-2.09062325527728,-1.83366474608575
"CM002238.1.4792071.4792871",-2.22377687472963,-2.53992052792897,-1.90413220538165,-2.31425014265226,-1.80705794432793
"CM002238.1.4793603.4794403",-2.35530903643017,-2.06555002626309,-1.92732901146308,-2.36717731573173,-1.94357964868099
