"","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002238.1.4605354.4606862",0,0,0,0
"CM002238.1.4626604.4627922",0,0,0,0
"CM002238.1.4630534.4633728",0,0,0,0
"CM002238.1.4634181.4637013",0,0,0,0
"CM002238.1.4638294.4640296",0,0,0,0
"CM002238.1.4639145.4641315",0,0,0,0
"CM002238.1.4644660.4646491",0,0,0,0
"CM002238.1.4646676.4648252",0,0,0,0
"CM002238.1.4648489.4650239",0,0,0,0
"CM002238.1.4649975.4653197",0,0,0,0
"CM002238.1.4652961.4655746",0,0,0,0
"CM002238.1.4655559.4657093",0,0,0,0
"CM002238.1.4657090.4659449",0,0,0,0
"CM002238.1.4672730.4674312",0,0,0,0
"CM002238.1.4675408.4677370",0,0,0,0
"CM002238.1.4676767.4678879",0,0,0,0
"CM002238.1.4679232.4682796",0,0,0,0
"CM002238.1.4683041.4685305",0,0,0,0
"CM002238.1.4723182.4724256",0,0,0,0
"CM002238.1.4725646.4727429",0,0,0,0
"CM002238.1.4725808.4727471",0,0,0,0
"CM002238.1.4731541.4733660",0,0,0,0
"CM002238.1.4734925.4738698",0,0,1.03081146478419,0
"CM002238.1.4740151.4743400",0,0,0.984857699257852,0
"CM002238.1.4742261.4743806",0,0,0,0
"CM002238.1.4744492.4746995",0,0,1.01494127414195,0
"CM002238.1.4748855.4750347",1.25446233056913,0,0,0
"CM002238.1.4751018.4752486",0,0,0,0
"CM002238.1.4753827.4756339",0,0,0.966801641050533,0
"CM002238.1.4756558.4758706",0,0,1.1094713201108,0
"CM002238.1.4758636.4760743",0,0,1.15349927200026,0
"CM002238.1.4761940.4765324",1.57422622967215,1.13299141389589,2.01623110165595,0
"CM002238.1.4764576.4767164",1.01883120102929,0,1.6214238134029,0
"CM002238.1.4767459.4770023",0,0,0,0
"CM002238.1.4768936.4770464",0,0,0,0
"CM002238.1.4772092.4773442",0,0,0,0
"CM002238.1.4772153.4773851",0,0,0,0
"CM002238.1.4774945.4776607",0,0,0,0
"CM002238.1.4777022.4779106",0,0,0,0
"CM002238.1.4779590.4781498",0,0,0,0
"CM002238.1.4781347.4783813",0,0,1.39058652618427,0
"CM002238.1.4786332.4788613",0,0,1.05878184702254,0
"CM002238.1.4787657.4789684",0,0,1.34189477267459,0
"CM002238.1.4788837.4791187",0,0,0.87787930760544,0
"CM002238.1.4791552.4793371",0,0,0,0
"CM002238.1.4793103.4794463",0,0,0,0
"CM002238.1.4795016.4796815",0,0,0,0
"CM002238.1.4796219.4798623",0,0,0,0
"CM002238.1.4799160.4800732",0,0,0,0
"CM002238.1.4802862.4805759",0,0,0,0
"CM002238.1.4806035.4808227",0,0,0,0
"CM002238.1.4808122.4810856",0,0,0,0
"CM002238.1.4810605.4812655",0,0,0,0
"CM002238.1.4814060.4816061",0,0,0,0
"CM002238.1.4817972.4820221",0,0,0,0
"CM002238.1.4819892.4822548",0,0,0,0
"CM002238.1.4822695.4824538",0,0,0,0
"CM002238.1.4825345.4826846",0,0,0,0
"CM002238.1.4826687.4828377",0,0,0,0
"CM002238.1.4856481.4857922",0,0,0,0
"CM002238.1.4858978.4860825",0,0,0,0
"CM002238.1.4860631.4862381",0,0,0,0
"CM002238.1.4861542.4863238",0,0,0,0
"CM002238.1.4861926.4864049",0,0,0,0
"CM002238.1.4868986.4870940",0,0,0,0
"CM002238.1.4869399.4871284",0,0,0,0
"CM002238.1.4872419.4873943",0,0,0.87103204001032,0
"CM002238.1.4872985.4874990",0,0,0,0
"CM002238.1.4875326.4878077",0,0,0,0
"CM002238.1.4926312.4929808",0,0,0,0
"CM002238.1.4961443.4963886",0,0,0,0
"CM002238.1.4964707.4966894",1.06256023979152,0.939537061778126,0.934802518545142,0
"CM002238.1.4967091.4969477",0,0,0,0
"CM002238.1.4968294.4970282",0,0,0,0
"CM002238.1.4980062.4983364",0,0,0,0
"CM002238.1.4983188.4985971",0,0,0,0
"CM002238.1.4986875.4988967",0,0,0,0
"CM002238.1.4990567.4993181",0,0,0,0
"CM002238.1.4992940.4995464",0,0,0,0
"CM002238.1.5016033.5018866",0,0,0,0
"CM002238.1.5019206.5020830",0,0,0,0
"CM002238.1.5024301.5027908",0,0,0,0
"CM002238.1.5028418.5032261",0,0,0,0
"CM002238.1.5052624.5055868",0,0,0,0
"CM002238.1.5056240.5058244",0,0,0,0
"CM002238.1.5057174.5059242",0,0,0,0
"CM002238.1.5059622.5062738",0,0,0,0
"CM002238.1.5089231.5091512",0,0,0,0
"CM002238.1.5092379.5095174",0,0,0,0
"CM002238.1.5115407.5117931",0,0,0,0
"CM002238.1.5118160.5119898",0,0,0,0
"CM002238.1.5130162.5132035",0,0,0,0
"CM002238.1.5144732.5146613",0,0,-0.922879647881791,0
"CM002238.1.5204041.5205927",0,0,0,0
"CM002238.1.5224993.5226818",0,0,0,0
"CM002238.1.5226751.5228600",0,0,0,0
"CM002238.1.5228165.5230513",0,0,0,0
"CM002238.1.5229532.5231922",0,0,0,0
"CM002238.1.5247939.5249821",0,0,0,0
"CM002238.1.5250257.5252830",0,0,0,0
"CM002238.1.5252357.5255295",0,0,0,0
"CM002238.1.5254965.5259478",0,0,0,0
"CM002238.1.5260303.5261375",0,0,0,0
"CM002238.1.5260767.5264452",0,0,0,0
"CM002238.1.5264628.5268474",0,0,0,0
"CM002238.1.5268652.5270619",0,0,0,0
"CM002238.1.5269830.5271939",0,0,0,0
"CM002238.1.5271184.5273718",0,0,0,0
"CM002239.1.666.3325",-1.00370905260074,0,0,0
"CM002239.1.3959.6883",0,0,0,0
"CM002239.1.5445.8374",0,0,0,0
"CM002239.1.8109.20545",0,0,0,0
"CM002239.1.10074.19163",0,0,0,0
"CM002239.1.19909.22754",0,0,0,0
"CM002239.1.22742.25429",0,0,0,0
"CM002239.1.28177.31245",0,0,0,0
"CM002239.1.30867.33628",0,0,0,0
"CM002239.1.54578.56712",0,0,0,0
"CM002239.1.67361.68930",0,0,0,0
"CM002239.1.69649.72006",0,0,0,0
"CM002239.1.70004.73122",0,0,0,0
"CM002239.1.100672.102330",0,0,0,0
"CM002239.1.102518.106130",0,0,0,0
"CM002239.1.106179.108820",0,0,0,0
"CM002239.1.108981.110942",0,0,0,0
"CM002239.1.111998.113997",0,0,0,0
"CM002239.1.141913.143889",0,0,0,0
"CM002239.1.174774.178213",0,0,0,0
"CM002239.1.177290.180040",0,0,0,0
"CM002239.1.182436.184928",0,0,0,0
"CM002239.1.184123.186148",0,0,0,0
"CM002239.1.187781.189978",0,0,0,0
"CM002239.1.190044.192560",0,0,0,0
"CM002239.1.190866.194669",0,0,0,0
"CM002239.1.193861.196389",0,0,0,0
"CM002239.1.194503.197458",0,0,0,0
"CM002239.1.197402.199260",0,0,0,0
"CM002239.1.199139.200589",0,0,0,0
"CM002239.1.201055.203551",0,0,0,0
"CM002239.1.204430.206036",0,0,0,0
"CM002239.1.206077.207393",0,0,0,0
"CM002239.1.207685.210876",0,0,0,0
"CM002239.1.217651.220642",0,0,0,0
"CM002239.1.225373.227031",0,0,0,0
"CM002239.1.247760.250797",0,0,0,0
"CM002239.1.250913.252836",0,0,0,0
"CM002239.1.253083.255341",0,0,0,0
"CM002239.1.277964.284996",0,0,0,0
"CM002239.1.293927.295737",0,0,0,0
"CM002239.1.306995.309679",0,0,0,0
"CM002239.1.311616.314578",0,0,0,0
"CM002239.1.314067.317473",0,0,0,0
"CM002239.1.317162.319473",0,0,0,0
