"","logFC_WT","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002236.1.2578.3378",-2.06992623013447,-1.66414609725674,-1.36321234856204,-1.79300463993071,-3.03005454143868
"CM002236.1.2677.3477",-1.89048847475238,-1.2906906643259,-1.21672877733471,-1.4223450347444,-2.55830874889332
"CM002236.1.15429.16229",-0.857931955394068,0,0,-1.06432614442819,-2.37121901895264
"CM002236.1.16940.17740",-2.21324876809875,-2.1259448981086,-1.88002152782844,-2.19322493715298,-3.06685971542393
"CM002236.1.34480.35280",-1.64388695464347,-2.06315291588236,-2.22655530369265,-2.23631568189915,-3.85334005632537
"CM002236.1.42332.43132",0.888696646517491,0,0,-1.0224829633866,0.731166158059161
"CM002236.1.44251.45051",0.712327193703236,0,0,0,0.784878032420502
"CM002236.1.47854.48654",-1.90551976016601,-1.7449085623983,-1.93829594757333,-2.54984306646648,-2.75048277551107
"CM002236.1.58645.59445",0,0,0,0,0.847040757755921
"CM002236.1.90823.91623",1.09417000333211,0.815091154168822,0.772670777347767,0,0.752672979968467
"CM002236.1.180722.181522",0.757252606079419,0,0,0,0.713810494270672
"CM002236.1.184751.185551",0.732353520795065,0,0,0,0.851402657385921
"CM002236.1.185539.186339",0,-0.913372645904737,-0.606282286859637,-1.35754329174571,-0.794722461466805
"CM002236.1.189295.190095",0.840197226788757,0,0,0,1.14327591898655
"CM002236.1.189906.190706",0.707256132664715,0,0,-0.979491300952663,0.773519929952071
"CM002236.1.193764.194564",-1.14918449896266,-1.75335158651357,-1.58516940650545,-1.77814305241067,-1.45182521784631
"CM002236.1.195035.195835",0,-1.16836617984903,-1.50568309835103,-1.54717494338735,0
"CM002236.1.195990.196790",0,-1.56041250701629,-1.61344957385373,-1.79943789094562,0
"CM002236.1.197694.198494",0,-0.863885946107787,-1.15653874964572,-1.6318121254297,0
"CM002236.1.209043.209843",0,-1.31995311385567,-1.29786413197089,-1.90827630069906,0
"CM002236.1.209986.210786",0,-1.22947240400207,-1.07034141298367,-1.63102707956696,0
"CM002236.1.214119.214919",0.633937252598058,0,0,-0.696218811700936,0
"CM002236.1.216221.217021",1.21582303963161,0.778615903155684,0.776511717420655,0,1.42508085779598
"CM002236.1.220679.221479",0.670297874180097,0,0,0,1.28248012807244
"CM002236.1.224161.224961",0.987661647410166,1.14153459310791,1.20986887307506,0.986850623503013,1.19559422993523
"CM002236.1.245948.246748",1.37831843551356,0.928998146231548,1.0626419230246,0.885856026146397,1.33239805519399
"CM002236.1.247178.247978",1.70010302661172,1.29248876438804,0.810069175067489,1.00714434210106,1.80953400471831
"CM002236.1.251644.252444",0,0.553816950920409,0,0,0
"CM002236.1.255394.256194",1.30970644018448,1.2875496208118,1.3755447966936,1.41429587101806,1.60521159521421
"CM002236.1.255665.256465",1.44735730965742,1.50853498568728,1.45867266913197,1.5236260795524,1.69942045760188
"CM002236.1.256992.257792",1.570703794487,1.33723969082014,1.15056648852503,0.880074750203217,1.44327069355343
"CM002236.1.263087.263887",0.906203140302332,0,0,0,0.972683173680601
"CM002236.1.265088.265888",0,0,0,0,0
"CM002236.1.291132.291932",1.02425133264461,0.631889545734738,0,0,1.50010255427256
"CM002236.1.292666.293466",0.752519958828386,0,0,0,1.06403042087895
"CM002236.1.297470.298270",0.878249157546087,0,0,0,1.32163657939833
"CM002236.1.301852.302652",1.47237084269854,0.889177415825358,0.757148978844571,0,1.68279488817367
"CM002236.1.8867349.8868149",1.59266277459016,0.957839432470066,0.768358548754236,0.672479485041547,1.75597806057937
"CM002236.1.9651209.9652009",0,0,0,0,0
"CM002236.1.9688432.9689232",0,0,0,-1.01253822567399,0
"CM002236.1.9690243.9691043",0,0,0,0,0
"CM002236.1.9689477.9690277",0,0,0,0,0
"CM002236.1.9693040.9693840",0,0,0,0,0
"CM002236.1.9694131.9694931",-2.29183998364814,-1.62990838850431,-1.71241699528215,-2.42181874526321,-2.39259468649593
"CM002236.1.9759096.9759896",0,0,0,0,0
"CM002236.1.9771869.9772669",-1.2872747326619,-1.17049215876302,-1.21433862602512,-2.12288695202066,-2.23178507679076
"CM002237.1.10729.11529",0.703020648745587,0,0,0,0
"CM002237.1.11141.11941",0,0,0,0,0
"CM002237.1.13011.13811",-1.07045448873509,-1.11921257225497,-0.824647460399889,-0.91400533671983,-1.08266346316362
"CM002237.1.17873.18673",-2.11144491499344,-1.51446012946908,-1.35545496352216,-2.66266768973593,-2.86785189938242
"CM002237.1.18541.19341",-1.09292542959349,-0.910512716095957,-0.968522970935136,-1.86556076333937,-1.76075339521634
"CM002237.1.35327.36127",0.765445866302499,0.634178150310809,0,0,0
"CM002237.1.37953.38753",-2.13796824517002,-1.70476445479637,-1.80192654057467,-1.95871836888177,-3.01689165630383
"CM002237.1.41101.41901",0.792904512382186,0.857368682741758,1.15715186211807,0.959336904558214,0.939605230281792
