"","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002236.1.2878.3878",0.590708074106664,0.62756826414597,0.393519210279766,0.0152523917896004
"CM002236.1.2177.3177",0.251351322194491,0.787637911953494,-0.129111353408318,-0.457102647367251
"CM002236.1.14929.15929",0.0639387964474738,0.139698197184705,-0.464153357979711,-1.596103269836
"CM002236.1.16440.17440",0.708950406741675,0.561967808757537,0.00546922561096917,-0.82936750313115
"CM002236.1.33980.34980",-0.075023436673084,-0.143758094035843,-0.353619325241129,-1.86081660162749
"CM002236.1.42632.43632",-0.826937701511604,-1.05266051579477,-1.59560535107452,-0.200655832681241
"CM002236.1.44551.45551",-0.496766862564974,-0.459612797969549,-0.437526780094568,-0.043936895754648
"CM002236.1.48154.49154",0.0281681948587549,0.0286038100153643,-0.339144811931317,-0.720017164358208
"CM002236.1.58145.59145",-0.378946543509341,-0.349933999840273,-0.272759715202596,-0.075354444682418
"CM002236.1.90323.91323",-0.302626107077079,-0.508424531464709,-1.44283379766268,-0.688947678119343
"CM002236.1.180222.181222",-0.280144567325011,-0.388833854586477,-0.718307860293692,0.118541855644422
"CM002236.1.185051.186051",-0.602352488839819,-0.450752494724415,-0.864273517802103,-0.0706498316920044
"CM002236.1.185039.186039",-0.570269521233153,-0.429206639628342,-0.80597880666141,-0.0156735337638706
"CM002236.1.189595.190595",-0.927352537412161,-0.947457338968372,-1.64235983521095,0.23396371904732
"CM002236.1.189406.190406",-0.736208967123727,-0.851800144162541,-1.35998297518104,0.296585346659742
"CM002236.1.194064.195064",-0.660561146577516,-0.486691593771927,-0.587828159459436,-0.176228139964348
"CM002236.1.195335.196335",-1.81968982395384,-1.94818245337586,-2.22848491365786,-0.439987882211855
"CM002236.1.196290.197290",-1.15277529333572,-0.992967144400387,-1.08341780817202,-0.275926871538088
"CM002236.1.197194.198194",-0.815343391004692,-0.973329157698579,-1.33791905275296,-0.430790636388839
"CM002236.1.209343.210343",-0.472277426261913,-0.404147589770983,-1.00662062969556,0.185498176687339
"CM002236.1.209486.210486",-0.619604826918408,-0.596965528109283,-1.16281621528187,0.105247894786976
"CM002236.1.213619.214619",-0.810482950401334,-0.879891676360102,-1.54827602158509,-0.328083457838227
"CM002236.1.216521.217521",-0.276390580069466,-0.405856893660621,-1.00111518833894,0.265070915058226
"CM002236.1.220979.221979",-0.0732743140780698,-0.339694628130522,-0.646616710508213,0.36737135124757
"CM002236.1.223661.224661",-0.108377556549,0.0953818747007099,-0.228233739603119,0.0470331468462342
"CM002236.1.246248.247248",-0.612449309536346,-0.625139532637236,-0.570936457333934,-0.149036764286718
"CM002236.1.247478.248478",-0.176057244492483,-0.570251534041176,-0.611466793125662,0.327079460161963
"CM002236.1.251944.252944",0.0265498193446526,-0.246699839863673,-0.114552430174976,-0.317147690436558
"CM002236.1.255694.256694",0.0990672212960733,0.0548065515781346,0.0842800809340631,0.236714269038018
"CM002236.1.255165.256165",-0.0131638899903333,0.0306857659283569,0.0844645605228791,0.257930231837971
"CM002236.1.256492.257492",-0.0304494079572271,-0.148442704060858,-0.247296026049855,0.132096128940779
"CM002236.1.263387.264387",-0.368705694200897,-0.10631058402898,-0.97401272482473,0.0974381330533229
"CM002236.1.265388.266388",0.128317071826596,0.316524160696417,-0.229246520323699,-0.10544561830561
"CM002236.1.290632.291632",-0.34159899130285,-0.382013695514518,-1.79879813276734,0.173239149960779
"CM002236.1.292166.293166",-0.64997387985241,-0.892804318445835,-1.43140422283565,0.0258837992375745
"CM002236.1.297770.298770",-0.65022709450712,-0.719632167727541,-1.44634236200253,0.134667291865694
"CM002236.1.301352.302352",-0.421145918312428,-0.520917419984021,-1.11151750724,0.27144224308818
"CM002236.1.8867649.8868649",-0.552408680983806,-0.759825223706857,-0.770919378207562,0.14978581029083
"CM002236.1.9651509.9652509",-0.299478505442633,-0.376645486748685,-0.493215214674072,0.0798559327508254
"CM002236.1.9688732.9689732",0.123380293150328,0.0554429372886618,-1.06323787559281,-0.0910679686010739
"CM002236.1.9690543.9691543",-0.441007021818405,-0.45602311215116,-0.913425204987502,-0.519774490236601
"CM002236.1.9688977.9689977",-0.045195586792119,0.0139674587889512,-0.945262267687608,-0.134822928437593
"CM002236.1.9693340.9694340",-0.453786607139334,-0.250551093023217,-0.803628977173712,-0.195430826385699
"CM002236.1.9693631.9694631",-0.320479390610948,-0.133414429897431,-0.874523007422172,-0.518944491530661
"CM002236.1.9758596.9759596",0.625613406231892,0.704290861994167,-0.461905769622003,-0.669818140206491
"CM002236.1.9772169.9773169",-0.19217516413863,-0.00408721385376675,-1.00719226601004,-0.740819120406407
"CM002237.1.11029.12029",-0.679914006648827,-0.534213844985587,-0.698723732140216,-0.0940860297460002
"CM002237.1.10641.11641",-0.75866969935563,-0.6167962434367,-0.643393406221232,-0.00820549564078156
"CM002237.1.13311.14311",-0.478361151169323,-0.136352029867636,-0.329630872980467,-0.243646438913149
"CM002237.1.18173.19173",0.413385011291814,0.351323890450315,-0.790224395171816,-0.796334773946541
"CM002237.1.18041.19041",0.483478954121211,0.506880570679382,-0.793970721289909,-0.706723296934631
