"","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002238.1.4630534.4631534",0,0,0,0
"CM002238.1.4636013.4637013",0,0,0,0
"CM002238.1.4639296.4640296",0,0,0,0
"CM002238.1.4639145.4640145",0,0,0,0
"CM002238.1.4645491.4646491",0,0,0,0
"CM002238.1.4647252.4648252",0,0,0,0
"CM002238.1.4649239.4650239",0,0,0,0
"CM002238.1.4652197.4653197",0,0,0,0
"CM002238.1.4654746.4655746",0,0,0,0
"CM002238.1.4656093.4657093",0,0,0,0
"CM002238.1.4658449.4659449",0,0,0,0
"CM002238.1.4672730.4673730",0,0,0,0
"CM002238.1.4676370.4677370",0,0,0,0
"CM002238.1.4677879.4678879",0,0,0,0
"CM002238.1.4679232.4680232",0,0,0,0
"CM002238.1.4684305.4685305",0,0,0,0
"CM002238.1.4723182.4724182",0,0,0,0
"CM002238.1.4726429.4727429",0,0,0,0
"CM002238.1.4725808.4726808",0,0,0,0
"CM002238.1.4731541.4732541",0,0,0,0
"CM002238.1.4734925.4735925",0,0,0,0
"CM002238.1.4742400.4743400",0,0,0,0
"CM002238.1.4742261.4743261",0,0,0,0
"CM002238.1.4745995.4746995",0,0,0,0
"CM002238.1.4749347.4750347",0,0,0,0
"CM002238.1.4751018.4752018",0,0,0,0
"CM002238.1.4753827.4754827",0,0,0,0
"CM002238.1.4756558.4757558",0,0,0,0
"CM002238.1.4758636.4759636",0,0,0,0
"CM002238.1.4764324.4765324",0,0,0,0
"CM002238.1.4766164.4767164",0,0,0,0
"CM002238.1.4769023.4770023",0,0,0,0
"CM002238.1.4768936.4769936",0,0,0,0
"CM002238.1.4772442.4773442",0,0,0,0
"CM002238.1.4772153.4773153",0,0,0,0
"CM002238.1.4774945.4775945",0,0,0,0
"CM002238.1.4777022.4778022",0,0,0,0
"CM002238.1.4779590.4780590",0,0,0,0
"CM002238.1.4781347.4782347",0,0,0,0
"CM002238.1.4787613.4788613",0,0,0,0
"CM002238.1.4787657.4788657",0,0,0,0
"CM002238.1.4790187.4791187",0,0,0,0
"CM002238.1.4792371.4793371",0,0,0,0
"CM002238.1.4793103.4794103",0,0,0,0
"CM002238.1.4795815.4796815",0,0,0,0
"CM002238.1.4796219.4797219",0,0,0,0
"CM002238.1.4799160.4800160",0,0,0,0
"CM002238.1.4804759.4805759",0,0,0,0
"CM002238.1.4806035.4807035",0,0,0,0
"CM002238.1.4808122.4809122",0,0,0,0
"CM002238.1.4810605.4811605",0,0,0,0
"CM002238.1.4814060.4815060",0,0,0,0
"CM002238.1.4817972.4818972",0,0,0,0
"CM002238.1.4819892.4820892",0,0,0,0
"CM002238.1.4822695.4823695",0,0,0,0
"CM002238.1.4825846.4826846",0,0,0,0
"CM002238.1.4827377.4828377",0,0,0,0
"CM002238.1.4856481.4857481",0,0,0,0
"CM002238.1.4859825.4860825",0,0,0,0
"CM002238.1.4861381.4862381",0,0,0,0
"CM002238.1.4862238.4863238",0,0,0,0
"CM002238.1.4861926.4862926",0,0,0,0
"CM002238.1.4869940.4870940",0,0,0,0
"CM002238.1.4869399.4870399",0,0,0,0
"CM002238.1.4872943.4873943",0,0,0,0
"CM002238.1.4872985.4873985",0,0,0,0
"CM002238.1.4875326.4876326",0,0,0,0
"CM002238.1.4926312.4927312",0,1.02730293830781,0,0
"CM002238.1.4962886.4963886",0,0,0,0
"CM002238.1.4965894.4966894",1.02523885551699,1.14636800579073,0.981825787504385,0
