"","logFC_WT","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002238.1.296326.298561",0,0,0,0,0
"CM002238.1.299935.301267",0,0,0,0,0
"CM002238.1.341948.343583",0,0,0,0,1.02425961067891
"CM002238.1.344837.345608",0,0,0,0,0
"CM002238.1.382226.382889",0,0,0,0,0
"CM002238.1.384221.386039",0,0,0,0,0
"CM002238.1.387020.387656",0,0,0,0,0
"CM002238.1.388932.390336",0,0,0,0,0
"CM002238.1.391093.393053",0,0,0,0,0
"CM002238.1.394403.394979",0,0,0,0,0
"CM002238.1.396310.397505",0,0,0,0,0
"CM002238.1.399176.399894",0,0,0,0,0
"CM002238.1.401170.401661",0,0,0,0,0
"CM002238.1.402180.403426",0,0,0,0,0
"CM002238.1.425597.426575",0,0,0,0,0
"CM002238.1.427249.428547",0,0,0,0,0
"CM002238.1.429336.430124",0,0,0,0,0
"CM002238.1.448519.449458",0,0,0,0,0
"CM002238.1.449716.452595",0,0,0,0,0
"CM002238.1.453711.454278",0,0,0,0,0
"CM002238.1.454998.455457",0,0,0,0,0
"CM002238.1.456204.456978",0,0,0,0,0
"CM002238.1.458930.459470",0,0,0,0,0
"CM002238.1.555278.557222",0,0,0,0,0
"CM002238.1.4573917.4575576",0,0,0,0,0
"CM002238.1.4606354.4606862",0,0,0,0,0
"CM002238.1.4626604.4626922",0,0,0,0,0
"CM002238.1.4631534.4633728",0,0,0,0,0
"CM002238.1.4634181.4636013",0,0,0,0,0
"CM002238.1.4638294.4639296",0,0,0,0,0
"CM002238.1.4640145.4641315",0,0,0,0,0
"CM002238.1.4644660.4645491",0,0,0,0,0
"CM002238.1.4646676.4647252",0,0,0,0,0
"CM002238.1.4648489.4649239",0,0,0,0,0
"CM002238.1.4649975.4652197",0,0,0,0,0
"CM002238.1.4652961.4654746",0,0,0,0,0
"CM002238.1.4655559.4656093",0,0,0,0,0
"CM002238.1.4657090.4658449",0,0,0,0,0
"CM002238.1.4673730.4674312",-1.27316183683297,0,0,0,0
"CM002238.1.4675408.4676370",-1.1244103372748,-1.17746365480072,0,-0.896589760687069,0
"CM002238.1.4676767.4677879",0,0,0,0,0
"CM002238.1.4680232.4682796",0,0,0,0,0
"CM002238.1.4683041.4684305",0,0,0,0,0.997019173561496
"CM002238.1.4724182.4724256",0,0,0,0,0
"CM002238.1.4725646.4726429",0,0,0,0,0
"CM002238.1.4726808.4727471",0,0,0,0,0
"CM002238.1.4732541.4733660",0,0,0,0,0
"CM002238.1.4735925.4738698",0,0,0,0,0
"CM002238.1.4740151.4742400",0,0,0,0,0
"CM002238.1.4743261.4743806",0,0,0,0,0
"CM002238.1.4744492.4745995",-1.21663124782955,-1.09512328806909,0,-1.03064837358485,0
"CM002238.1.4748855.4749347",0,0,0,-1.15135851499056,0
"CM002238.1.4752018.4752486",0,0,0,0,0
"CM002238.1.4754827.4756339",0,0,0,0,0
"CM002238.1.4757558.4758706",0,0,0,0,0
"CM002238.1.4759636.4760743",0,0,0,0,0
"CM002238.1.4761940.4764324",0,0,0,0,0
"CM002238.1.4764576.4766164",0,0,0,0,0
"CM002238.1.4767459.4769023",0,0,0,0,0
"CM002238.1.4769936.4770464",0,0,0,0,0
"CM002238.1.4772092.4772442",0,0,0,0,0
"CM002238.1.4773153.4773851",0,0,0,0,0
"CM002238.1.4775945.4776607",0,0,0,0,0
"CM002238.1.4778022.4779106",0,0,0,0,0
"CM002238.1.4780590.4781498",0,0,0,0,0
"CM002238.1.4782347.4783813",0,0,0,0,0
"CM002238.1.4786332.4787613",0,0,0,0,0
"CM002238.1.4788657.4789684",0,0,0,0,0
"CM002238.1.4788837.4790187",0,0,0,0,0
"CM002238.1.4791552.4792371",0,0,0,0,0
"CM002238.1.4794103.4794463",0,0,0,-1.52003014752813,0
"CM002238.1.4795016.4795815",0,0,0,-1.10264689673313,0
"CM002238.1.4797219.4798623",0,0,-0.890569651644067,-1.3259335269454,0
"CM002238.1.4800160.4800732",0,0,0,0,0
"CM002238.1.4802862.4804759",0,0,0,0,0
"CM002238.1.4807035.4808227",0,0,0,0,0
"CM002238.1.4809122.4810856",0,0,0,-0.7502396888022,0
"CM002238.1.4811605.4812655",0,0,0,0,0
"CM002238.1.4815060.4816061",0,0,0,0,0
"CM002238.1.4818972.4820221",0,0,0,0,0
"CM002238.1.4820892.4822548",0,0,0,0,0
"CM002238.1.4823695.4824538",0,0,0,0,0
"CM002238.1.4825345.4825846",0,0,0,0,0
"CM002238.1.4826687.4827377",0,0,0,0,0
"CM002238.1.4857481.4857922",0,0,0,0,0
"CM002238.1.4858978.4859825",0,0,0,0,0
"CM002238.1.4860631.4861381",0,0,0,0,0
"CM002238.1.4861542.4862238",0,0,0,0,0
"CM002238.1.4862926.4864049",0,0,0,0,0
"CM002238.1.4868986.4869940",0,0,0,0,0
"CM002238.1.4870399.4871284",0,0,0,0,0.962595014706033
"CM002238.1.4872419.4872943",0,1.18499750706663,1.25597566822108,1.07699600826215,0
"CM002238.1.4873985.4874990",0,0,0,0,0.901321658999664
"CM002238.1.4876326.4878077",0,0,0,0,0
"CM002238.1.4927312.4929808",0,0,0.889682286333791,0.797218223689878,0
"CM002238.1.4961443.4962886",0,0.789523227576781,0,0,0.958352554368898
"CM002238.1.4964707.4965894",0,1.00631186183826,1.27233064932161,1.03184125625734,0
"CM002238.1.4967091.4968477",0,0,0,0,0
"CM002238.1.4969294.4970282",0,0,0,0,0
"CM002238.1.4980062.4982364",0,0,0,0,0
"CM002238.1.4983188.4984971",0,0,0,0,0
"CM002238.1.4987875.4988967",0,0,0,-1.05200212880628,0
"CM002238.1.4991567.4993181",0,0,0,0,0
"CM002238.1.4993940.4995464",0,0,0,0,0
"CM002238.1.5016033.5017866",0,0,0,0,0
"CM002238.1.5019206.5019830",0,0,0,0,0
"CM002238.1.5024301.5026908",0,0,0,0,0
"CM002238.1.5028418.5031261",0,0,0,0,0
"CM002238.1.5053624.5055868",0,0,0,0,0
