"","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002239.1.174774.178213",-0.27854790964454,-0.0216979633743169,-0.608395292765867,-3.45734867616122
"CM002239.1.177290.180040",-0.38417709476001,-0.0981483798029121,-0.601540088370029,-3.98598022818005
"CM002239.1.182436.184928",-0.279455176291677,-0.00656626488690442,-0.534038773804357,-3.85506577329267
"CM002239.1.184123.186148",-0.251688670079219,-0.0657005969049216,-0.577453408417797,-3.97137261322989
"CM002239.1.187781.189978",-0.0288334160597555,-0.0223077760752631,-1.08997049157055,-3.69874398527812
"CM002239.1.190044.192560",-0.313345131956046,-0.122021282070135,-1.12151487803578,-3.4031288517532
"CM002239.1.190866.194669",-0.631370127589784,-0.438155345853511,-1.60770913020744,-2.92747901353249
"CM002239.1.193861.196389",-0.942148142640048,-0.857288714775771,-1.97969217420134,-2.81477675719895
"CM002239.1.194503.197458",-0.816633402549492,-0.86280506146305,-1.86605517262506,-2.87818366284421
"CM002239.1.197402.199260",-0.476158057226311,-0.261943701776543,-0.723358383092333,-3.29118414538466
"CM002239.1.199139.200589",-0.38926170779581,-0.120753405648332,-0.367259988227132,-3.95015419409941
"CM002239.1.201055.203551",-0.279782860243129,0.0909887848685566,-0.408736517289196,-3.88058187261422
"CM002239.1.204430.206036",-0.0464900966120746,0.0257313479533501,-0.987384038996137,-3.73977421883074
"CM002239.1.206077.207393",-0.256614865429426,0.0209887864114176,-0.371646241149219,-3.96149738813816
"CM002239.1.207685.210876",-0.243194182417363,0.0468810496522433,-0.264354217864634,-3.65417207027907
"CM002239.1.217651.220642",-0.680220569902435,-0.440559865480335,-1.52117098374559,-1.65861918061153
"CM002239.1.225373.227031",0.00234082510764559,0.0894087158680575,-0.0625361439578782,-2.83988105789203
"CM002239.1.247760.250797",-0.862916837041358,-0.676270233788572,-1.61899425016593,-2.69532181384756
"CM002239.1.250913.252836",-0.878933497817274,-0.456256326131469,-0.926771892327205,-3.2360139076288
"CM002239.1.253083.255341",-0.393597782116402,-0.102964165531234,-0.593936781846034,-3.27774871990623
"CM002239.1.277964.284996",-0.671970602689378,-0.69600360077596,-2.07841111822712,-2.17263294559666
"CM002239.1.293927.295737",-0.468863266621122,-0.296338481676049,-2.09710602956117,-2.41035032578384
"CM002239.1.306995.309679",-1.62272673964149,-2.49055287199529,-3.61266156108123,-3.57731376972247
"CM002239.1.311616.314578",-2.25989080124747,-2.65340544155311,-3.84398658982286,-3.76411860523304
"CM002239.1.314067.317473",-2.58899249935229,-2.1561845523748,-3.97585559085003,-3.93233824474756
"CM002239.1.317162.319473",-1.09380803528309,-0.942427657945576,-2.47802079890468,-4.0422764628212
"CM002239.1.319438.321524",-0.790594862928018,-0.336549948507876,-0.935916648067247,-4.08755899850652
"CM002239.1.321255.323143",-0.886037629576835,-0.439055940444297,-0.667376762665682,-4.28657874641353
"CM002239.1.322848.324865",-0.846966720282468,-0.376240973358946,-0.641097692292354,-4.18400449852555
"CM002239.1.324467.326406",-0.924323393704662,-0.369492507689976,-0.617297573847622,-4.19098001353192
"CM002239.1.326520.328813",-0.672313880832441,-0.380050498106139,-0.638171269875009,-4.27552039011056
"CM002239.1.329728.330886",-0.862987335436374,-0.481860903412332,-1.59256665912659,-4.23488792505169
"CM002239.1.331020.334319",-1.04694612591772,-0.663638917375866,-2.19472072710438,-4.12979836960281
"CM002239.1.334888.337120",-0.84512482528264,-0.523971936955697,-2.04690096352986,-4.02534034284824
"CM002239.1.339141.342668",-1.09033008967348,-0.701359068464916,-3.40009856195028,-4.08046317324879
"CM002239.1.342937.344489",-1.2023014466408,-0.8073219683666,-3.4736032167865,-3.45271767190328
"CM002239.1.344245.346821",-1.49248797932934,-1.1033406721929,-3.94040608845841,-3.5772164551513
"CM002239.1.348039.351899",-1.77208855806147,-1.43814618439492,-4.45605540189853,-4.12988946677876
"CM002239.1.352974.356880",-1.67522233303888,-1.19652521342648,-4.04886431588194,-4.03998425167585
"CM002239.1.359309.360701",-1.51680566525083,-0.993033354896654,-3.79126485527923,-4.06088034656108
"CM002239.1.360633.362915",-1.17747081868864,-0.943492648398242,-4.14107574782761,-4.14062627516581
"CM002239.1.373191.375687",-0.844048874769447,-0.641845567526035,-3.07931384361784,-3.84831367832572
"CM002239.1.375397.377629",-0.940575570617197,-0.650844840628982,-2.89316098818713,-3.9174759638086
"CM002239.1.376980.379563",-0.920459858809692,-0.589339668999114,-2.03564736291343,-4.06734246573307
"CM002239.1.379901.384787",-0.602002666702022,-0.249456718799349,-1.26278590503591,-4.07716639718573
"CM002239.1.386840.389353",-0.798367492176483,-0.372937635509383,-1.47031157668841,-4.05893643846073
"CM002239.1.389011.391739",-1.35360440283919,-0.802833951608147,-1.95517137916751,-3.95791917927715
"CM002239.1.390745.392192",-1.57312532694516,-1.1059424910877,-2.49834506480443,-3.6747862489776
"CM002239.1.392307.398274",-1.67733524011636,-1.1438612869927,-2.90010122943014,-3.49513102447119
"CM002239.1.409279.412264",-1.71388320951358,-1.35235625998269,-3.02795201345878,-2.91863540674462
"CM002239.1.412468.413878",-1.69868659067693,-1.35261247897311,-2.91146947695952,-2.71469356767383
"CM002239.1.464927.470238",-2.92565796122863,-2.74956316380474,-4.0615327746361,-3.09176372627302
"CM002239.1.473486.475103",-2.52542643216729,-2.68012886533081,-3.5994486392572,-3.05071260242554
"CM002239.1.505657.506812",-3.30897283912994,-3.52042200261884,-4.08143179668666,-3.16216586496426
"CM002239.1.507445.511528",-3.53293091438317,-3.46778083829021,-3.94553280558085,-3.20214995916068
"CM002239.1.513042.517021",-2.22986092944432,-2.16497769937031,-3.0456212126689,-2.17627672216875
"CM002239.1.545559.546743",-3.59820838702655,-3.88660065525507,-4.62771998431899,-3.39054966965872
"CM002239.1.547663.549863",-2.87567759506031,-2.61833258844624,-4.02850337981518,-3.55416960848428
"CM002239.1.548229.549394",-2.8762100890193,-2.5417500185149,-4.12382265889822,-3.69620381263317
"CM002239.1.554455.556600",-2.60301979545388,-2.31497958240394,-3.91821323916666,-3.94688646363098
"CM002239.1.557383.558539",-2.90367651701161,-2.53209545724337,-3.72538027212916,-3.57204060086405
"CM002239.1.557953.559044",-2.88273458292494,-2.68626318626488,-3.7443911429036,-3.4769957848627
"CM002239.1.560166.562105",-3.02051866220531,-2.75202952275769,-3.6825531180887,-3.54501887083409
"CM002239.1.562856.570177",-2.76421251907511,-2.86930019120571,-3.50708232552793,-3.12247146094327
"CM002239.1.575874.580204",-1.72374389355464,-1.78034246619634,-2.31510797563701,-2.97319789478292
"CM002239.1.580616.582265",-1.59540457712681,-1.64787845717564,-2.03932178024294,-3.58413742829561
"CM002239.1.581995.583373",-1.75590335977596,-1.90192605707336,-2.65962885933132,-3.69626867242691
"CM002239.1.583451.585958",-1.92382407879729,-1.71080599699339,-2.87360869766614,-4.14092558886143
"CM002239.1.588838.590543",-1.94301298254905,-1.65546397965148,-3.42004090129475,-3.94518752407593
"CM002239.1.590010.591907",-1.82150009817803,-1.50099267435769,-2.89180502623433,-3.24444343880452
"CM002239.1.595220.596899",-2.59235771233213,-2.5641905986309,-3.7649991343999,-3.95899985883369
"CM002239.1.597155.598810",-1.74559985673387,-1.7912160567815,-3.25779864049448,-2.95891529223205
"CM002239.1.615341.616848",-0.738537982164198,-0.517527211251538,-1.22857424118248,-3.58328800385746
"CM002239.1.617560.620608",-0.934711616591584,-0.918104663143636,-1.39530519034425,-2.86184504715464
"CM002239.1.632771.636094",-1.17274456964531,-1.72159966313927,-2.18812147101909,-2.42308071670515
"CM002239.1.636405.639705",-1.47040638012067,-2.05521655087839,-2.45853142209496,-2.99116501946338
"CM002239.1.639831.642006",-0.68974332757194,-0.803637440556949,-0.911569048780928,-3.97421247890381
"CM002239.1.642260.644715",-0.734391292258477,-0.641939362538186,-0.581070175379876,-3.94695318061884
"CM002239.1.644508.647200",-0.608518240845342,-0.491179062119798,-0.497702361168466,-3.8497635754903
"CM002239.1.647422.649874",-0.58821380448936,-0.316683686583496,-0.343457780094389,-3.68977709448743
"CM002239.1.649460.651096",-0.545197844260988,-0.33876544497191,-0.357819570329792,-3.91768617837463
"CM002239.1.650759.652449",-0.586555336364052,-0.356929443669251,-0.388748807264448,-3.91473392944492
"CM002239.1.652312.654554",-0.486926578574455,-0.243692133709383,-0.834967147066888,-3.66632855887494
"CM002239.1.655050.657598",-0.417012591200637,-0.42988086004691,-1.87670037160209,-3.18383796359601
