"","WT_0hr_rep1","WT_0hr_rep2","WT_0hr_rep3","WT_0hr_rep4","WT_0hr_rep5","WT_24hr_rep1","WT_24hr_rep2","WT_24hr_rep3","qa_0hr_rep1","qa_0hr_rep2","qa_0hr_rep3","qa_0hr_rep4","qa_0hr_rep5","qa_24hr_rep1","qa_24hr_rep2","qa_24hr_rep3"
"NCU08084",3.76029334070557,3.76029334070557,3.76029334070557,3.76029334070557,3.76029334070557,4.6537549836962,4.6742697985446,4.60698236512151,3.76029334070557,3.76029334070557,3.76029334070557,3.76029334070557,3.76029334070557,4.52741757035544,4.71153336842822,3.76029334070557
"NCU08085",4.35452802290564,4.17610402852638,3.76029334070557,3.76029334070557,3.76029334070557,3.76029334070557,3.76029334070557,3.76029334070557,3.76029334070557,4.50689337913783,4.60183275047287,3.76029334070557,3.76029334070557,3.76029334070557,3.76029334070557,3.76029334070557
"NCU08087",4.92527139968309,5.8563854300404,5.98292096690565,3.76029334070557,5.22735107169368,5.93019361296489,4.29380152257207,4.60698236512151,4.36616255480588,6.04587413063532,5.76031561223504,4.51852403567599,3.76029334070557,4.95328152679394,4.91543369796222,3.76029334070557
"NCU16306",8.5105030723393,9.37467296138299,9.61739404610055,8.3166251160751,9.24860059853169,9.80533422817726,9.57640587514084,9.93701916438541,8.12550870736371,9.70864905466163,8.87599247879574,8.12524694029117,7.78595523402875,9.70714667760302,9.5102137331129,9.30402908873278
"NCU08090",8.32859056804535,7.70141102969584,8.11829791665105,8.6667222731603,9.00879446906919,9.8246735740974,9.03187630881551,9.10398776431846,8.42483304975549,8.1349226216573,8.6462038641785,7.81661357625423,7.37869803375834,8.70539282456958,9.24196335540655,9.23497984221165
"NCU10622",7.65148399542647,7.42837840705584,7.27582331882837,7.95832828119756,7.90692086907729,7.9444861277333,6.96543370907026,7.389629861722,7.78718720633293,7.2125428961642,7.26005491443793,7.97921566875386,6.07878016192437,7.69099820616425,7.48191073677217,6.58577172006343
"NCU08091",11.6576320418387,8.87619429298082,8.9438500760967,11.6061428860214,11.8654056136771,9.89852364353071,8.2113051671174,8.19489024887597,10.812650815934,8.68525018899288,8.70834970791152,10.0089320314589,8.04464383576571,9.32343878315548,9.74915412992617,8.30324192351931
"NCU08092",13.3217098017833,10.4343412372847,10.512097140392,13.6629745555974,13.7610050596643,13.8963318234533,12.3969182327954,12.3002188327619,12.9033028173169,10.4879621969586,10.5190961939482,12.9210664483775,11.2818370892388,13.3135503721921,12.9290694695721,12.3145412940957
"NCU08093",11.736150914087,11.885449119359,11.8912467934031,11.7893917918782,11.5053092364378,11.94756984318,11.7196720616279,11.5685079360119,11.5911429618497,11.7852524365803,11.6481342912102,11.8480478544427,11.5676443636798,12.2474538932677,12.2001236510432,11.8614148550232
"NCU08094",12.210808229583,10.8740717239139,10.855465835566,12.2945214942431,12.0579255127434,10.3751123007569,8.28264563785087,8.4142325015994,12.0683624014165,10.200092534305,10.5720718101836,11.8307075623775,9.22711225301328,9.2989309040339,8.5379399118026,8.2759641164654
"NCU08095",12.1965458209705,8.14847912248113,7.59825698837661,13.1962477168065,12.4451056695292,11.9133615883748,12.0815457147435,11.63537651832,12.2604837596308,9.12138225984798,8.65108073482348,11.9721977459939,10.44997354697,12.1002453314091,11.6670446797128,11.6470413597596
"NCU08096",5.82002267752474,4.17610402852638,4.51655872138939,5.59338806815942,5.08293253007676,4.21234589953771,4.29380152257207,4.3632246500607,5.8061501659816,4.86550722810295,4.87306843237033,5.65125538464068,5.81357448033366,5.06027206034928,4.81924880885333,4.42776853041957
"NCU16307",4.77573811665923,4.34633828548441,3.76029334070557,3.76029334070557,4.76683996909248,4.21234589953771,4.29380152257207,3.76029334070557,4.87424010059592,4.13670433679041,4.08222555995946,4.82092972898089,5.00902436930708,4.36939423657002,4.43889888795885,3.76029334070557
"NCU08097",5.94058282587933,5.09594582138611,5.04260349520545,5.88174615599852,5.00255908801251,5.65179759621047,5.12807533147266,5.07260802726353,6.71959227137076,5.91246771688267,5.7409325312447,5.52661664692186,7.17644083814301,6.01027064649072,6.13537346297228,5.54841032621076
"NCU08098",6.15285861404526,5.15119722316629,5.18323794850611,5.21522036932479,4.711325668714,4.39703014873109,4.6742697985446,4.3632246500607,6.54923640048866,5.71017438238352,5.83503328912447,6.138610191843,5.81357448033366,4.76657772046173,4.91543369796222,5.33113459770557
"NCU08100",5.75523369499669,7.63272353971035,8.3844792558812,6.22122069395772,5.29300790918807,6.37927476971578,6.44026389286576,5.96785089948627,6.20399190851531,8.73011102202441,8.35479286738643,6.61464920314074,3.76029334070557,7.70127475242564,8.19811559383109,7.28392828812928
"NCU08101",3.76029334070557,3.76029334070557,4.14165904042168,3.76029334070557,3.76029334070557,4.21234589953771,3.76029334070557,3.76029334070557,4.19026956641899,4.13670433679041,4.31561922402601,3.76029334070557,3.76029334070557,4.52741757035544,3.76029334070557,3.76029334070557
"NCU08102",4.77573811665923,3.76029334070557,4.14165904042168,3.76029334070557,3.76029334070557,4.39703014873109,3.76029334070557,3.76029334070557,4.49967499808685,4.22065385297981,4.40023516169598,3.76029334070557,3.76029334070557,4.1472293087734,3.76029334070557,3.76029334070557
"NCU08103",3.76029334070557,4.47564324747171,4.14165904042168,4.96400130926342,3.76029334070557,4.39703014873109,3.76029334070557,3.76029334070557,3.76029334070557,4.4086375329112,4.71080982904403,3.76029334070557,3.76029334070557,3.76029334070557,3.76029334070557,3.76029334070557
"NCU08109",3.76029334070557,3.76029334070557,3.76029334070557,3.76029334070557,3.76029334070557,4.6537549836962,3.76029334070557,4.3632246500607,4.19026956641899,3.76029334070557,3.76029334070557,3.76029334070557,3.76029334070557,4.42655996322618,3.76029334070557,3.76029334070557
"NCU08110",9.82324404547215,9.87898822486958,9.7895546574301,9.90128175178369,9.18568020004598,9.77583003144924,9.60794484719857,9.41955856732412,9.14871060931531,9.69094187895909,9.73495262386602,9.34672338030007,9.69036965584699,9.55084149631567,9.72852424458745,10.1209118309006
"NCU08111",7.77228692568043,8.57083916019017,8.30401907742682,8.09677739732145,7.24606320036074,7.41694156159534,7.54201233945552,7.49964882901163,7.64961238340546,8.42556996297651,8.44183487232774,7.09620642192251,6.29974974367435,6.96196034726112,7.05092935806197,6.90758109801016
"NCU08112",8.18542277539248,6.34912000882208,6.77125426851137,7.94371916341548,7.0077943826788,6.62966162526158,7.42819408769137,7.10254345186186,7.76717384379453,7.05383435791567,7.06760344961128,7.63315765755834,7.46997511325143,7.07765882889607,6.81381043111871,7.62517045697802
"NCU08113",7.51027601036282,5.17779055561056,5.34637982421532,7.55854691137934,6.46533457814579,5.49723801019468,5.63350742793984,5.81393145490272,7.60516852370907,5.59547683785931,5.49330890022999,6.87597503213467,7.46997511325143,5.81233174283459,5.62459249171718,6.16563543734473
"cdt-2",5.45626918558647,4.9757781062632,5.38375838678183,4.96400130926342,6.74197749204462,11.4807620712748,10.5291189605627,10.0161126173852,5.48646356563573,5.43517481773809,5.21146730832198,3.76029334070557,5.95287745190398,10.9738800658669,10.7446163549849,10.8361540087294
"msh3",5.88170227938627,6.802183410362,6.89351820836517,5.21522036932479,5.47007136453774,5.65179759621047,6.94336682133262,6.0246805527002,5.8226503209829,6.93163670277337,6.93654574834393,6.43046928003569,6.87469883094504,6.50428429251498,7.17923541100729,6.83379899645029
"NCU08117",8.41503720481198,7.28794040106366,7.46386452139617,7.28386974694344,7.03351029440155,5.94678019782852,4.6742697985446,5.18885615223702,8.23139040864429,7.2125428961642,6.96057645114074,7.38985212649855,5.47854097102826,5.5781154687654,5.57533162560246,4.69619023911952
"pex1",6.94887498904015,8.87270716106751,9.0013259802684,6.40765156606316,6.68870955276269,6.86715350889812,8.02615686705093,7.4102754575833,7.17046606226258,8.82325769450779,8.67999999124226,7.48601838868782,7.28116524816629,7.50001997849476,8.1753864313944,8.24815854445281
"NCU08119",7.0550156745006,9.40876769713057,9.20491135918568,6.5717263542239,7.12398953312464,8.3049267477886,8.71515971910272,8.20668995608328,7.42753562021739,9.35708871352261,8.96872688255011,7.60491759797783,7.55575902625292,8.97810856912951,9.31644393635655,8.68124374828564
"NCU08120",7.92592679470389,10.940483082811,10.9050365633115,8.76951040552815,8.50735118754122,8.3049267477886,8.10704186244967,8.20668995608328,8.05142118964282,10.12416634404,10.0919198284657,8.45993240748581,7.78595523402875,8.4233276168473,7.57776861734758,7.62517045697802
"NCU08121",7.49160100693825,8.00907381551204,8.4049253822193,8.32790603925559,9.25762620414926,8.02864343461752,7.34692962383227,7.48999063621875,7.67563021464335,8.64230355689365,8.55416912961097,7.74085015111899,5.6572820334389,7.55021136664405,6.71076453137036,6.75591866075369
"NCU10647",8.47780582653537,9.0514262136891,9.38942682977222,8.9407849567265,8.56960729044516,8.07973715320078,9.27398606961542,8.81934197991349,8.59983581831598,9.66973094995157,9.22964267986353,8.32837488298083,10.5364625532982,9.14368055697734,9.43580127928756,9.76711689426291
"NCU16310",3.76029334070557,4.17610402852638,3.76029334070557,4.62341715328033,3.76029334070557,4.21234589953771,3.76029334070557,3.76029334070557,4.36616255480588,3.76029334070557,4.08222555995946,3.76029334070557,3.76029334070557,4.1472293087734,3.76029334070557,3.76029334070557
"NCU07509",9.17254625173339,9.49517581732825,9.27870011230036,8.18631353140154,8.36745945655428,7.72799841974675,7.84926850454924,7.8329618312207,8.6442872199026,8.47160743330612,8.46279646006501,8.02247692823387,7.37869803375834,7.73833620207857,7.2095748594656,7.16924887882787
"NCU07508",6.22449862324469,3.76029334070557,4.41707667555602,5.59338806815942,4.58752630780086,4.21234589953771,4.51060952041877,3.76029334070557,5.46479686863442,4.50689337913783,4.47433961717636,4.51852403567599,5.47854097102826,4.52741757035544,4.43889888795885,3.76029334070557
"NCU16311",5.45626918558647,5.87122918564192,5.86381252842051,5.88174615599852,4.91518552309802,5.4492086606462,7.77066830351373,6.82181660505185,5.3008361864399,5.93566486769908,6.01283700018496,4.82092972898089,5.81357448033366,6.20237469939712,7.01694758138801,7.74966324575347
"NCU07507",4.77573811665923,7.02200371390171,6.73239228924359,4.96400130926342,5.69462164912808,5.5879241575745,6.89816742096341,6.45017221111177,5.73793505885302,6.63618782334256,6.00489541151264,4.93987466665831,5.47854097102826,6.04427397495436,6.2889945031524,6.16563543734473
"NCU07506",9.3634644559624,9.99090975619677,9.48171636167868,9.38022137763195,8.89768497376322,9.49518202002666,9.18847022497026,8.86467725202667,8.43752296552732,8.89394819814944,8.84654154957323,7.88856989351361,7.06335762140535,9.68238787768753,8.90291465266551,8.38210071027713
"NCU07505",7.1175187282222,7.45675135765828,7.82206395214365,6.40765156606316,6.87166732869178,7.12023920751277,7.7768700290019,7.89269156377337,7.29361399413699,8.11812165242053,8.1800870216814,7.68801725251657,8.130769824372,7.75157860815869,8.27850833599584,8.5046223723855
"major facilitator superfamily transporter protein MFS1",9.39879087882714,9.39668336756231,9.32229965235122,9.2909380300912,9.23221069284001,8.6945552181168,8.43911037337125,8.12198088805574,9.21205933716453,8.75822909054902,8.97262648959733,9.75122366927018,8.26374294727411,8.6197764180367,9.01794327174553,8.5046223723855
"NCU07503",9.42105194072895,11.3275277928014,11.4012671039184,9.75040322780909,9.12384123679633,8.89705043568605,9.47362554694794,9.33889823329914,10.0898029059761,10.2282626863043,10.111935887613,10.3700193112655,9.0324144524314,9.29217397624305,8.75766158509204,8.45685866101065
"NCU07502",7.39437072722907,7.28794040106366,7.11015800772729,6.9723579219388,6.28853460674248,7.37061435372301,7.07086854406313,7.23605944004357,8.26026233330439,7.14737083873077,7.68958277135622,8.8195881005932,8.82453786301209,7.57652390559922,7.64566239701488,7.82702173163912
"NCU07500",4.59493292124657,3.76029334070557,3.76029334070557,3.76029334070557,3.76029334070557,3.76029334070557,3.76029334070557,3.76029334070557,4.49967499808685,3.76029334070557,4.31561922402601,3.76029334070557,3.76029334070557,4.30588795233363,3.76029334070557,3.76029334070557
"mus-40",7.71717880892966,7.56491459622657,7.48716073139549,7.23647770301906,6.03355027058403,6.85024915023948,8.11683940547384,7.87799090522965,7.13949905877494,7.84796115252908,8.36076248282381,7.48601838868782,8.10263138414277,7.2886053962103,7.77248261553969,8.55085116700875
"NCU07497",8.7793309988151,7.74032641943191,7.83419980840042,9.35290974919941,8.40698085346371,7.64789427487728,7.41230793802017,7.4102754575833,8.71684012875722,7.296459357939,7.7727191097079,8.23958579997353,7.7132634472823,7.32461350263909,6.92822937397129,7.33797302721945
"set-7",6.64205119949685,6.59408435859645,7.04858439287802,6.31762473917958,5.82463739077259,6.94875365305587,7.82553997692672,7.43062610133824,6.34387116886691,7.1803313270046,7.01510424131043,6.87597503213467,8.54018977902355,6.83590303146279,7.60076020094089,8.55085116700875
"NCU07495",11.0183272681185,10.4002580741056,10.4397391085012,11.6482999205344,11.9612898480174,11.7686220278214,11.7700934658144,11.0505369069967,10.7331710266923,9.74186150174526,10.0450319220919,10.3700193112655,9.94086334094565,10.7212098006301,10.1911363654801,10.5764266197976
"NCU07494",8.63433264409594,10.0068938032647,9.89146587908071,8.59387875541356,8.20501732379809,8.32320095614902,7.53470054111849,7.32583342331479,7.92357716474269,8.95729488660071,8.84547851056814,7.91177423772045,5.47854097102826,8.17135038931234,7.73144565495877,7.10823245400733
"NCU07493",9.04454102941624,10.9603171348078,10.8621253004885,9.68182790967623,9.33981340072182,9.39234905254937,8.79654590199999,8.87947733634758,8.29415998083691,10.4453999014245,10.366397806151,8.76977505626816,8.04464383576571,9.51936878801453,9.00941375639989,8.91118693658316
"NCU07492",7.22350963683717,8.11339727671784,8.26874581404757,6.85111792509632,6.621977833228,6.72583991736226,7.29584594400023,7.14022218064855,6.76116316203311,8.2950709801615,8.57356685770347,6.49463188173699,6.65669758657145,6.62625857240482,7.62338764094482,7.33797302721945
"NCU07491",10.4297339530819,10.6838799145594,10.7283994466405,10.6265528154419,10.4920935358894,11.9531931809737,11.5205291923436,11.5507177042418,9.77029629865468,11.7204945517031,11.090294787233,10.1124004001427,9.69036965584699,12.003814439022,13.0735476108564,12.1052123526964
"pzl-1",9.93573102493424,10.2619263742345,10.291925283732,9.93112943060492,9.67094150318248,9.54397255586333,10.5473045612953,10.488421921553,9.56845518025836,10.4832946000797,9.90061365751967,9.52235583029169,10.5259308088336,10.1884550785585,11.0344446542229,10.7766882322344
"NCU16314",3.76029334070557,4.34633828548441,4.14165904042168,3.76029334070557,4.24222238769823,4.21234589953771,3.76029334070557,4.3632246500607,4.19026956641899,4.29113047221259,4.21463952237119,3.76029334070557,3.76029334070557,3.76029334070557,3.76029334070557,4.69619023911952
"NCU15006",3.76029334070557,4.47564324747171,3.76029334070557,3.76029334070557,3.76029334070557,3.76029334070557,4.13860895804962,3.76029334070557,4.06489289988643,3.76029334070557,4.08222555995946,3.76029334070557,3.76029334070557,4.1472293087734,3.76029334070557,3.76029334070557
"gh3-6",7.70913007982319,5.59187086313643,5.41997732836596,8.89605683761878,6.88116385980458,5.56587671924491,5.2963623940503,5.39003062716734,6.26403726527806,5.40036977620703,5.38079200924891,6.61464920314074,6.07878016192437,5.47745642809207,5.22765705912103,5.20503121423131
