"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NCU10129",375.580948498775,-0.349163647948125,0.510632559115345,-0.683786495230621,0.49410999554008,0.726135054549778
"NCU09901",211.406954457199,-0.584590538340707,0.395572104626502,-1.47783559938504,0.139451787251728,0.37169023004114
"NCU09903",286.093691073981,-0.371444316597985,0.844876145123484,-0.43964351312546,0.660195320230869,0.835766537702457
"NCU09904",493.349912355875,-2.30469375845316,0.968504170165884,-2.37964257609589,0.0173294376745171,0.10284398306184
"NCU14001",5.50012496152724,-0.590928275870535,0.991857031999087,-0.595779690828546,0.551322412878085,0.765795855733977
"NCU09906",1587.31679965477,-2.78613986272402,1.04458158765174,-2.6672304927252,0.00764792008400568,0.0596078234873576
"NCU09909",63.5961147161619,-4.65976654746516,0.846441307400971,-5.50512658907579,3.68903094380191e-08,2.88762077325184e-06
"NCU09910",102.633614842398,0.876577368561602,0.507112805888799,1.72856484470996,0.0838870060896628,0.275753583989816
"NCU09911",1525.96397208202,-0.840127167259839,0.703792073335609,-1.19371501767286,0.23258946396691,0.49171416363668
"NCU09912",238.96505920743,0.082959830441631,0.308086134777689,0.269274793886761,0.787718227607481,0.907399345222785
"NCU09913",36.2502670952054,-1.65640192289627,0.865644984895371,-1.91348873013627,0.0556855149039843,0.216448833616514
"NCU09914",48.8005825682024,-2.72316051731634,0.467430242414467,-5.82581157618324,5.68357133978381e-09,5.60943780056924e-07
"NCU10501",3.73178381563497,-5.7110093748086,2.20341976370649,-2.59188442841313,0.00954518313524108,0.0692807856658585
"NCU08049",261.022028252907,1.33917808246393,0.453572050616707,2.95251455781523,0.00315197207416142,0.0325596205157971
"NCU08050",10.757814464431,-1.3088168971987,0.953098397067894,-1.37322326973284,0.169682947768166,0.417652796349945
"NCU08051",336.402026888281,0.913881123616391,0.43865666400105,2.08336313708482,0.0372181357027461,0.170849682599057
"NCU08052",2870.65703875526,-2.74951771846447,0.975967345657415,-2.81722306663076,0.00484408691985837,0.0437219773681054
"NCU08053",585.325767446471,-0.545830832658619,0.625773808441058,-0.872249405928966,0.383072332008059,0.634262723310207
"gh3-2",452.910740190538,-1.32243163294023,0.323900461536061,-4.08283343181652,4.44899120949736e-05,0.00123916687675571
"NCU08055",4865.0136213241,0.356307936304905,0.350103022635104,1.01772310796719,0.308809562421942,0.56900924622478
"NCU08056",90.5611680782995,1.15922645981459,0.850665838077692,1.36272835692353,0.172968137406127,0.421737563815153
"NCU08057",499.999864973992,-1.04295719446085,0.568565002735483,-1.83436755593991,0.0665994522558662,0.24016005817445
"NCU08058",15.7484539906466,-1.68880615687451,0.875748342177456,-1.92841490590261,0.0538035392412914,0.213116806526385
"NCU08059",0.606576073360867,0.790670983422573,3.52577408389896,0.224254579166971,0.822559216699043,NA
"NCU08060",30.9352586592588,-0.0862660133774239,0.533233404016417,-0.161779087220815,0.871479822064329,0.949870321789111
"NCU08062",24.5348030464082,-0.199920692478867,0.512327738897324,-0.390220316606619,0.696373639630761,0.857831047055666
"NCU08063",270.904612018204,0.0709134913965175,0.387915019796057,0.182806768951096,0.854949637260187,0.941876086668587
"NCU08064",965.626183513558,-0.514736787650087,0.621207198557279,-0.828607248669263,0.407326684946382,0.654490585615493
"NCU08065",149.449237589506,-0.0583957136859721,0.42757381663106,-0.13657457827068,0.891367071780212,0.958277647615951
"NCU08066",1076.0709746993,0.338354104855326,0.401258636603377,0.843231955627092,0.399098729737847,0.647344844014713
"ro-10",105.133319423544,0.0101568184940592,0.534784975800665,0.0189923407606071,0.984847215496724,0.994894735404534
"NCU08067",1036.56286168678,0.323786237835636,0.380425621775559,0.851115748525112,0.394705057980264,0.643895423367014
"NCU08068",66.1369150247756,0.622132328219416,0.655273862380976,0.94942338453553,0.342405321624452,0.600316725304118
"NCU08069",51.0178546433937,-0.292336515737626,0.442029916602731,-0.661350068756455,0.508387839088309,0.735174642287283
"NCU08070",1807.86929726791,-0.931263162876925,0.649635254771182,-1.43351697131175,0.151710152400973,0.390345192349345
"cyt-21",355.222876596507,0.0630163953386138,0.469055802229772,0.134347331466853,0.893127927358389,0.958908971741128
"NCU08072",1125.51831233251,-0.000549048061499474,0.280016419498047,-0.0019607709522309,0.998435532132409,0.999977347425797
"NCU08073",1.89386702077978,-2.59026191045426,2.64097292433585,-0.98079835903871,0.326692187646275,0.586238154906754
"NCU08074",4.21768680729864,-4.00889862241603,2.09994931767395,-1.90904541775158,0.0562562329658332,0.217549657295471
"NCU08076",92.2582325951805,1.21567116722366,0.422427861726025,2.87781956961,0.00400434097842181,0.0385171395386273
"NCU08077",0.822583944368651,-1.71244966221896,2.74449803729297,-0.623957328061359,0.532655609466471,NA
"NCU08078",1.19939834465471,-3.53750477508235,2.81371991366712,-1.25723415393963,0.20866885930689,NA
"NCU08079",1.30332246249814,-0.378150879179536,2.23759885571588,-0.168998512943265,0.865797811075473,NA
"NCU08083",1.89691281822967,-3.11921283700033,2.03040031660594,-1.53625509781957,0.12447582749572,0.347913981929638
"NCU08084",1.61381189601555,4.98681447499438,2.31165641554416,2.15724726281197,0.0309864036955175,0.149976836649946
"NCU08085",0.744917376143578,-2.18007933556783,3.9401210528305,-0.55330262860876,0.580056201406186,NA
"NCU08087",14.9164456645279,-0.437679212727885,1.24972772482152,-0.350219655077584,0.726173857091551,0.872985386255962
"NCU16306",577.183952215734,0.705973225850574,0.454810363095753,1.55223645531125,0.120605656234282,0.342145996576013
"NCU08090",395.444033511263,0.991933262243539,0.388304690209889,2.55452300024337,0.0106333404307963,0.0744559298354829
