"order_idx","gene","cluster","K27_WT","K27_cac1","K27_ash1","K36_WT","K36_cac1","K36_set7","RNA_cac-1","RNA_set-7","RNA_ash-1"
45,"NCU08084","K36 lost",3.82578870035807,2.23502165386068,2.55473360932321,-0.343811341160783,-1.22941951485933,-0.27492494930088,0.0576801140711516,1.39307110586327,-0.682443411217165
46,"NCU08077","K36 lost",4.05952436802084,2.08437500496954,3.11306344140955,0.840082965578198,0.12156160938513,1.1438396172771,1.49802300037232,-0.450477283169222,-0.477290104333374
47,"NCU16307","K36 lost",3.72585939422923,2.01849692338914,3.04753561349712,1.70009569077791,1.2920917956744,1.8104809540577,-0.778387434832565,1.31525427361995,-0.778387434832565
48,"NCU11364","K36 lost",3.13063566280177,1.98398973716254,1.70126446503216,1.19682608525905,0.472147657708174,0.917081847505007,0.316572023899209,0.35431618496818,0.793537007090167
49,"NCU07648","K36 lost",3.9945847699696,1.97929676661019,3.06966024748006,1.31645709135751,0.526784780574492,1.25277844066673,1.03517437240518,-0.858157249368916,0.67840493528157
50,"NCU04869","K36 lost",4.32644420705518,1.97304476224586,3.38281078638135,1.54202922538654,0.489281615460081,1.83474606214322,1.42639957647219,-0.694243046798539,-0.0379134828751107
51,"NCU08078","K36 lost",3.9488806732163,1.9679179500209,2.91518039123425,0.707133516404843,-0.246573324512527,0.775529899747868,1.49425902754517,-0.474746684491009,-0.404630448355619
52,"NCU11363","K36 lost",3.12803807230426,1.89299176058171,1.58250276321497,1.21988580617975,0.513203385583704,1.10884650017424,0.328617193677325,0.881125564730065,0.226960848002971
53,"NCU04710","K36 lost",3.82292259158914,1.82523028817343,-0.140473792396749,1.19724573331587,-0.282719029995856,1.06511656990273,-0.220209011950442,-0.452566561683503,1.45896918966991
54,"NCU04937","K36 lost",2.38161056225561,1.7554169183494,2.12361854480283,0.922489544144926,0.420488236593235,1.00728051078415,-0.604157113119285,-0.278095806889431,1.48239294785123
55,"NCU16926","K36 lost",3.75356333057436,1.73399632063685,2.62848091883535,0.93805404688284,0.331423752257575,1.18277815692262,-0.038903193377733,1.20974896049422,0.0663263354443009
56,"NCU05056","K36 lost",3.25082259119555,1.52397022345891,2.54716046039155,0.762857880449089,-0.144202642695632,0.901177756324737,1.41734961095296,-0.260024850729105,-0.222427305321972
57,"NCU07050","K36 lost",3.26246168414173,1.48953926795155,-0.328654718841284,1.12248099487907,0.575109088691092,1.09949180185494,0.790025620239469,0.0722103581380844,0.568611909918594
58,"NCU16305","K36 lost",3.75188573911021,1.45100636798829,3.0927397069942,-0.0469162453099988,-1.55996019157678,-0.484429590333201,1.48793598360852,-0.585479137530492,-0.585479137530492
59,"NCU04867","K36 lost",4.20112075193646,1.31788384553062,3.70036675335468,1.31357403640398,0.156370755384133,1.62968130507908,1.4687235237816,-0.6332185205963,-0.202286482588999
60,"NCU07091","K36 lost",3.59737699916183,1.26442581096468,-0.0177648282930114,1.3680580819643,0.350676975501065,1.31826299708693,1.20566616728092,-0.729183940036781,0.433004824252713
61,"NCU10344","K36 lost",3.43064476781788,1.24425555297185,0.171586280530016,1.20421603697039,0.566163583321324,1.38930008275933,0.758071190210357,-0.310736630084018,0.831964453297326
62,"NCU08080","K36 lost",3.45335660915101,1.11258074077889,2.87036855946262,0.313824302201543,-1.16827052765951,0.021632154599071,-0.5,-0.5,-0.5
63,"NCU07625","K36 lost",4.05779067549351,1.08656855747849,3.3812794334936,1.16332075611406,0.140034493506137,1.16838887452568,1.39586253512944,-0.724160188703312,0.0524578422771841
64,"NCU10539","K36 lost",3.07217405710408,1.0011347875216,0.552444555340633,1.04728202817073,-0.0112826133316222,0.928994917153058,0.902950682872136,-0.47096094366101,0.750847487362425
