"order_idx","gene","cluster","K27_cac1","K27_cac2","K27_set7","K36_cac1","K36_cac2","K36_set7","RNA_cac-1","RNA_cac-2","RNA_set-7"
21,"NCU11364","K36 lost",1.98398973716254,2.01350095462864,0.360545375827837,0.472147657708174,-0.0268201932619799,0.917081847505007,0.511507448225779,0.374042320372221,0.519638387116944
22,"NCU04869","K36 lost",1.97304476224586,2.00250353287661,0.730067346548583,0.489281615460081,0.213931948914868,1.83474606214322,1.39163388113473,1.19694388694177,-0.665537727145615
23,"NCU11363","K36 lost",1.89299176058171,2.03112861745902,0.439710963924119,0.513203385583704,0.0526727264323166,1.10884650017424,0.621095553578132,-0.194043712508292,1.13743296496602
24,"NCU04867","K36 lost",1.31788384553062,1.59117635210564,0.718077197360784,0.156370755384133,0.115861365997817,1.62968130507908,0.865335214857606,1.33211295280139,-0.658419604781369
25,"NCU16305","K36 lost",1.45100636798829,1.39079040654666,0.392133703484068,-1.55996019157678,-1.61349984155493,-0.484429590333201,2.41750741121859,0.543977916349817,-0.615701882464411
26,"NCU16738","K36 lost",1.47776181086403,1.35721088360127,0.26504418616609,-0.309509922550433,-0.174118579047499,0.855048318300366,0,0,0
27,"NCU04937","K36 lost",1.7554169183494,1.00615894888567,0.387610873207134,0.420488236593235,-0.151720157077274,1.00728051078415,0.331982188143017,-1.10257407447826,1.40613802888846
28,"NCU15141","K36 lost",1.15558171652167,1.52941481489782,0.692374003231689,0.0489360006292638,-0.0688901952720972,1.56135037571734,0,0,0
29,"NCU04710","K36 lost",1.82523028817343,0.711897564078904,0.256867484983241,-0.282719029995856,-0.434836756912131,1.06511656990273,0.543644920359697,2.08885729846219,-0.139013799298449
30,"NCU15145","K36 lost",1.23099558342727,1.2889669449964,0.738356897950592,0.686698922881044,0.355107641073664,1.8834848223501,0,0,0
31,"NCU07625","K36 lost",1.08656855747849,1.35306775904563,0.310170956799078,0.140034493506137,0.0437826382793033,1.16838887452568,1.47352919258814,0.458237434637297,-0.636864378431294
32,"NCU08080","K36 lost",1.11258074077889,1.08403557840701,0.555907426790998,-1.16827052765951,-1.50587509558923,0.021632154599071,-0.501406322379943,-0.501406322379943,-0.501406322379943
33,"NCU07091","K36 lost",1.26442581096468,0.627290134521966,0.511455733750166,0.350676975501065,-0.129907747723088,1.31826299708693,1.46158694927853,1.3471985246986,-0.556911516101256
34,"NCU04852","K36 lost",0.938333482244626,0.926679368108899,0.669394129462158,0.491160359478914,0.12935317691988,1.29865146404653,2.27492248124528,0.427812442318676,-0.114946743204548
35,"NCU15146","K36 lost",0.964809256719916,0.847597538821123,0.702491789823466,0.720283683180022,0.152210384223998,1.91190146773342,0,0,0
36,"NCU06902","K36 lost",0.910379473587025,0.816619758306778,1.06284080904279,0.527789039805271,0.293080484304982,1.90109989789496,2.12104975940163,0.587394673099251,-0.610961572357432
37,"NCU10539","K36 lost",1.0011347875216,0.582026179495811,0.411622017705845,-0.0112826133316222,-0.647592296422827,0.928994917153058,2.05589074660049,1.10853754621175,0.135586193855252
38,"nst-7","K36 lost",1.02394444109123,0.4152205176629,-0.379048569345099,-0.511547101626674,-0.903413818655766,-0.468222378980363,0,0,0
39,"NCU04887","K36 lost",1.05162592654905,0.144193714925891,-0.160076325566574,-1.28649085775976,-1.57940886727446,-1.56977467528419,0,0,0
40,"NCU07086","K36 lost",0.605444277787166,0.160816639434678,0.494088161143792,0.489140185597882,0.235578089650257,1.53044097138657,0.470154806733528,1.55871004388073,-0.513413082814334
41,"NCU07049","K36 lost",0.536119902844721,-0.0697764376971919,-0.478244931288729,-1.00182347569368,-1.10636331948735,-0.726807859653014,0,0,0
42,"NCU12045","K36 lost",0.435835392061459,-0.172451822858005,0.4209648373161,0.304464679790075,-0.240784714049276,1.53474608259067,2.34468489668618,0.945211552369754,-0.486231906173578
43,"NCU07090","K36 lost",0.273598631076975,-0.0511906400961188,0.443083905487349,-0.242416605364099,-0.754572706838743,0.980909416381117,1.85940132226151,0.554110943832403,-0.198743436431383
44,"NCU15139","K36 lost",-0.0130948503503847,-0.0776115646407835,0.980452086810016,-0.665457960818236,-1.04082001070995,1.35391999168783,0,0,0
45,"NCU15140","K36 lost",0.123105104231287,-0.23416936164644,0.177461639479639,-1.14821396212174,-1.82082755028475,1.1885924861643,0,0,0
46,"NCU07087","K36 lost",-0.0778593179646529,-0.578321781890724,0.709853830045927,0.303689440100983,-0.193052328407497,1.49052158386136,1.39548478664377,1.12120967150991,-0.327330731542652
47,"NCU07089","K36 lost",-0.270513486555992,-0.416942197236013,0.28719379712457,-1.0462325371444,-1.25430563970829,0.303572271007254,2.16552873108985,0.361786443476184,0.652054068492153
48,"NCU06904","K36 lost",-0.714215854254713,-0.419244309057425,0.514080182059726,0.460088890782167,0.676419495301236,1.47148999431389,2.13382758669454,1.32006829208506,-0.493413696968515
49,"NCU04860","K36 lost",-0.542526681421069,-0.614424297511504,0.540632616296091,-0.580482630494388,-0.756751843604838,1.53732665050312,1.41329430129219,1.42840678031961,-0.631285309398221
50,"NCU07632","K27 lost only",3.40713088571143,3.54144718754502,0.798707914552466,0.533690659089669,0.270628061357042,1.64799319954502,-0.00954631858260924,-0.276160555834373,-0.397900543603545
51,"NCU08086","K27 lost only",3.24502788166245,3.53229532460224,0.695021339488198,0.778792160289132,0.776184333522032,1.4257537402202,-0.542219744871067,0.69984526292966,1.80481856909021
52,"NCU08523","K27 lost only",3.58516078844858,2.94833678941898,0.0996769940894342,0.228353255244488,0.273021303619199,0.50681771027457,0.4110875454249,0.74668811271303,1.59498166350502
53,"NCU07646","K27 lost only",3.1756453932022,3.32762656177791,0.428573231916861,0.58546812406099,0.344870863506681,1.33279026311997,0.465875043373485,0.202140911566646,-0.523002904365303
54,"NCU04702","K27 lost only",3.6173069088725,2.87897749187408,0.45127318416664,1.22910466540104,1.20126203622851,1.52094063748803,2.37891217532944,-0.266915483832343,0.370937548390429
55,"NCU05106","K27 lost only",3.22919341955958,3.11641891872419,0.254715264769286,0.256491347408178,0.28333436128019,0.472912586142425,-0.097572115191326,-0.0569944058825913,1.03694647136593
56,"NCU11292","K27 lost only",3.96347087401236,2.37805400587599,-1.25574106161285,-1.48600041023927,-1.26867542182809,-2.23898638762975,0,0,0
57,"NCU16930","K27 lost only",2.81898985729534,3.5095415510322,0.387362585294844,1.15934666603752,1.16148770180104,1.20204911136416,0,0,0
58,"NCU07092","K27 lost only",3.33025439994956,2.96739258680842,0.563403352350656,1.22449612096027,1.29979250774485,1.72182787179001,1.85520696815255,1.47652828678172,-0.636376748958269
59,"NCU09724","K27 lost only",2.80505475011089,3.27036540193253,0.809334620312255,0.964736987174004,0.732541680549838,1.42698527640348,0,0,0
60,"NCU04709","K27 lost only",3.53224515197745,2.41152612357051,0.766372207520041,1.51797728114993,1.30792017268936,1.80061373709375,-0.333333333333333,-0.333333333333333,-0.333333333333333
61,"NCU09725","K27 lost only",2.55074834201486,3.35884697058975,0.609294086522815,1.15708391409524,1.16250710540508,1.70091469654248,2.66666666666667,-0.333333333333333,-0.333333333333333
62,"NCU09838","K27 lost only",2.50436168752106,3.39964999097638,0.231295735621391,-0.0828991745989694,0.298889896793722,0.13958675547772,0,0,0
63,"NCU04707","K27 lost only",3.38972063423178,2.51213744384637,0.590204037210078,0.976476868552522,0.807762346500339,1.41853116018302,1.74682768548575,-0.0532140727783328,-0.221076764925471
64,"NCU12078","K27 lost only",3.47107560333554,2.41468160506056,0.833402509331113,1.44812329051892,1.31306039292993,1.8409100036085,2.53381734518942,0.0708953040025471,0.0372825858242953
65,"NCU08081","K27 lost only",2.91817216781274,2.96309429796803,0.439402781465524,-0.863631035508208,-1.15670406518878,-0.544302532777665,-0.432526433250846,2.54024591246256,-0.432526433250846
66,"NCU08206","K27 lost only",3.1056140600825,2.72501742382891,0.293278639734985,0.964588269706285,0.817554197695688,1.03490180780227,0.564323633737473,0.393519748306172,1.79337571641808
67,"NCU04705","K27 lost only",3.42840955170244,2.37075118890342,0.657748547965445,0.806456688537269,0.576632735892534,1.35978828668359,1.73419018945989,0.306941846224304,1.20136568597083
68,"NCU08085","K27 lost only",2.72377364777171,3.05173995845614,0.383881093818459,-0.0504162676391009,0.114767727113891,0.635211149368069,-0.638896905117118,1.15950426062253,1.43071770478234
69,"NCU08083","K27 lost only",2.89808294317391,2.84149649938234,0.556403769780679,-1.31908806721727,-1.29778161715426,-0.62998063623833,2.03492915772798,-0.28316870658164,1.43681804678452
70,"NCU08075","K27 lost only",2.57784075893441,3.13064405534596,0.619870501876711,0.180295020854559,0.269762466500563,0.85306452225229,2.29712726794962,0.180671751434709,0.0440945462134322
71,"NCU07103","K27 lost only",3.11658590112001,2.52745896002642,0.840328842164481,1.62239979435638,1.27781723443006,1.62245887930315,-0.358200259229612,-0.15312461316201,-0.358200259229612
72,"NCU04706","K27 lost only",3.2504018697661,2.36163153544856,0.666003360520743,1.16969604798483,1.17169123676357,1.38266696448895,1.20197056641139,-0.56533220661837,0.0368137937352332
73,"NCU09453","K27 lost only",2.80688646923951,2.78002154715161,1.1195552757841,1.38742089460827,1.38262878184746,1.90325859417091,2.66666666666667,-0.333333333333333,-0.333333333333333
74,"NCU07107","K27 lost only",3.16001230143026,2.23162686476945,0.066024454427609,0.619597559524049,0.811267903225025,0.443528844306845,1.33332405909839,-0.0147652492341141,1.42341963818556
75,"NCU04701","K27 lost only",3.26214163254428,2.08821898785846,0.83294627354262,0.786442490912242,0.789348452760673,1.22603472921021,1.2976167034737,0.0614405334604594,1.93883788223031
